From,NO2 (µg/m3)
01/04/2023 04:30,33.3
01/04/2023 04:45,33.7
01/04/2023 05:00,35.3
01/04/2023 05:15,38.3
01/04/2023 05:30,40
01/04/2023 05:45,40.7
01/04/2023 06:00,42
01/04/2023 06:15,40.8
01/04/2023 06:30,38.7
01/04/2023 06:45,38.8
01/04/2023 07:00,39.6
01/04/2023 07:15,42.8
01/04/2023 07:30,46.3
01/04/2023 07:45,48.2
01/04/2023 08:00,48.9
01/04/2023 08:15,48.9
01/04/2023 08:30,48.6
01/04/2023 08:45,48.6
01/04/2023 09:00,48.4
01/04/2023 09:15,47.4
01/04/2023 09:30,46
01/04/2023 09:45,44.7
01/04/2023 10:00,43.2
01/04/2023 10:15,41.6
01/04/2023 10:30,40.2
01/04/2023 10:45,37.7
01/04/2023 11:00,34.2
01/04/2023 11:15,31.9
01/04/2023 11:30,30.7
01/04/2023 11:45,30.05
01/04/2023 12:00,29.4
01/04/2023 12:15,28.75
01/04/2023 12:30,28.1
01/04/2023 12:45,28.4
01/04/2023 13:00,28.8
01/04/2023 13:15,30.9
01/04/2023 13:30,32
01/04/2023 13:45,33.3
01/04/2023 14:00,33.2
01/04/2023 14:15,32.5
01/04/2023 14:30,30.9
01/04/2023 14:45,29
01/04/2023 15:00,28.6
01/04/2023 15:15,28.8
01/04/2023 15:30,29.6
01/04/2023 15:45,30.2
01/04/2023 16:00,31.8
01/04/2023 16:15,32.6
01/04/2023 16:30,33.8
01/04/2023 16:45,34.6
01/04/2023 17:00,35.2
01/04/2023 17:15,35.4
01/04/2023 17:30,34.8
01/04/2023 17:45,35
01/04/2023 18:00,35.2
01/04/2023 18:15,34.5
01/04/2023 18:30,34.6
01/04/2023 18:45,35.9
01/04/2023 19:00,38.9
01/04/2023 19:15,39.8
01/04/2023 19:30,40.1
01/04/2023 19:45,39.7
01/04/2023 20:00,40.5
01/04/2023 20:15,41.1
01/04/2023 20:30,41.6
01/04/2023 20:45,42.7
01/04/2023 21:00,43.1
01/04/2023 21:15,44.6
01/04/2023 21:30,48.4
01/04/2023 21:45,51.7
01/04/2023 22:00,51.9
01/04/2023 22:15,49.7
01/04/2023 22:30,49.1
01/04/2023 22:45,52.3
01/04/2023 23:00,55
01/04/2023 23:15,55.9
01/04/2023 23:30,55.4
01/04/2023 23:45,54.4
02/04/2023 00:00,55.5
02/04/2023 00:15,55.2
02/04/2023 00:30,53.3
02/04/2023 00:45,52.2
02/04/2023 01:00,53.3
02/04/2023 01:15,53.6
02/04/2023 01:30,52.3
02/04/2023 01:45,51
02/04/2023 02:00,50.8
02/04/2023 02:15,50.2
02/04/2023 02:30,49
02/04/2023 02:45,48.8
02/04/2023 03:00,48.6
02/04/2023 03:15,46.8
02/04/2023 03:30,46.8
02/04/2023 03:45,43
02/04/2023 04:00,44.5
02/04/2023 04:15,50
02/04/2023 04:30,49.7
02/04/2023 04:45,50.2
02/04/2023 05:00,50.6
02/04/2023 05:15,50.6
02/04/2023 05:30,48.6
02/04/2023 05:45,46.2
02/04/2023 06:00,44.1
02/04/2023 06:15,40.4
02/04/2023 06:30,37.1
02/04/2023 06:45,40.5
02/04/2023 07:00,44.2
02/04/2023 07:15,41.6
02/04/2023 07:30,42.5
02/04/2023 07:45,46.2
02/04/2023 08:00,52.4
02/04/2023 08:15,58.2
02/04/2023 08:30,62.7
02/04/2023 08:45,64.8
02/04/2023 09:00,60.9
02/04/2023 09:15,54
02/04/2023 09:30,48.2
02/04/2023 09:45,42.4
02/04/2023 10:00,38.7
02/04/2023 10:15,35
02/04/2023 10:30,32.4
02/04/2023 10:45,31.4
02/04/2023 11:00,31.2
02/04/2023 11:15,31.1
02/04/2023 11:30,28.8
02/04/2023 11:45,28.15
02/04/2023 12:00,27.5
02/04/2023 12:15,26.85
02/04/2023 12:30,26.2
02/04/2023 12:45,26.8
02/04/2023 13:00,28
02/04/2023 13:15,27.9
02/04/2023 13:30,27.8
02/04/2023 13:45,27.5
02/04/2023 14:00,28.1
02/04/2023 14:15,28.8
02/04/2023 14:30,29.7
02/04/2023 14:45,30.1
02/04/2023 15:00,30.7
02/04/2023 15:15,30.9
02/04/2023 15:30,30.5
02/04/2023 15:45,30
02/04/2023 16:00,30.2
02/04/2023 16:15,30.7
02/04/2023 16:30,31.3
02/04/2023 16:45,31.6
02/04/2023 17:00,32.7
02/04/2023 17:15,32.6
02/04/2023 17:30,32.2
02/04/2023 17:45,32.9
02/04/2023 18:00,33.4
02/04/2023 18:15,33.6
02/04/2023 18:30,36.4
02/04/2023 18:45,41.5
02/04/2023 19:00,45.6
02/04/2023 19:15,47.4
02/04/2023 19:30,46.5
02/04/2023 19:45,47.1
02/04/2023 20:00,45.9
02/04/2023 20:15,44.8
02/04/2023 20:30,42.3
02/04/2023 20:45,41.7
02/04/2023 21:00,43.2
02/04/2023 21:15,46.4
02/04/2023 21:30,48.3
02/04/2023 21:45,53.1
02/04/2023 22:00,57.8
02/04/2023 22:15,57.5
02/04/2023 22:30,55.1
02/04/2023 22:45,50.6
02/04/2023 23:00,47.3
02/04/2023 23:15,47.9
02/04/2023 23:30,50.6
02/04/2023 23:45,51.7
03/04/2023 00:00,53.1
03/04/2023 00:15,53.7
03/04/2023 00:30,53.6
03/04/2023 00:45,53.6
03/04/2023 01:00,54.2
03/04/2023 01:15,54.4
03/04/2023 01:30,53.1
03/04/2023 01:45,44.4
03/04/2023 02:00,50.4
03/04/2023 02:15,53.3
03/04/2023 02:30,52.7
03/04/2023 02:45,53.2
03/04/2023 03:00,51.9
03/04/2023 03:15,49.5
03/04/2023 03:30,47.4
03/04/2023 03:45,42.5
03/04/2023 04:00,40.4
03/04/2023 04:15,39.3
03/04/2023 04:30,39
03/04/2023 04:45,38.2
03/04/2023 05:00,38.1
03/04/2023 05:15,38.1
03/04/2023 05:30,35.8
03/04/2023 05:45,38.2
03/04/2023 06:00,37.8
03/04/2023 06:15,35.9
03/04/2023 06:30,51.2
03/04/2023 06:45,51.1
03/04/2023 07:00,52.3
03/04/2023 07:15,62.7
03/04/2023 07:30,55.6
03/04/2023 07:45,55.3
03/04/2023 08:00,62.4
03/04/2023 08:15,66.3
03/04/2023 08:30,62.4
03/04/2023 08:45,54.7
03/04/2023 09:00,49
03/04/2023 09:15,43.2
03/04/2023 09:30,37.2
03/04/2023 09:45,33.8
03/04/2023 10:00,32.4
03/04/2023 10:15,30.5
03/04/2023 10:30,28.7
03/04/2023 10:45,27.1
03/04/2023 11:00,26.6
03/04/2023 11:15,26.7
03/04/2023 11:30,25.7
03/04/2023 11:45,26.15
03/04/2023 12:00,26.6
03/04/2023 12:15,27.05
03/04/2023 12:30,27.5
03/04/2023 12:45,27.1
03/04/2023 13:00,28.1
03/04/2023 13:15,27.4
03/04/2023 13:30,26.1
03/04/2023 13:45,25.7
03/04/2023 14:00,26.9
03/04/2023 14:15,27.8
03/04/2023 14:30,27.7
03/04/2023 14:45,28.6
03/04/2023 15:00,29.1
03/04/2023 15:15,29.4
03/04/2023 15:30,29.7
03/04/2023 15:45,29.6
03/04/2023 16:00,29.5
03/04/2023 16:15,29.6
03/04/2023 16:30,30.6
03/04/2023 16:45,31.2
03/04/2023 17:00,32.4
03/04/2023 17:15,32.8
03/04/2023 17:30,33.1
03/04/2023 17:45,33.2
03/04/2023 18:00,34.2
03/04/2023 18:15,35.8
03/04/2023 18:30,38
03/04/2023 18:45,42.3
03/04/2023 19:00,50.4
03/04/2023 19:15,58.4
03/04/2023 19:30,63.5
03/04/2023 19:45,66
03/04/2023 20:00,68.4
03/04/2023 20:15,69.3
03/04/2023 20:30,62.7
03/04/2023 20:45,60.3
03/04/2023 21:00,61
03/04/2023 21:15,63
03/04/2023 21:30,62.8
03/04/2023 21:45,62.1
03/04/2023 22:00,64.4
03/04/2023 22:15,65.7
03/04/2023 22:30,66.3
03/04/2023 22:45,56.4
03/04/2023 23:00,58.8
03/04/2023 23:15,61
03/04/2023 23:30,61.6
03/04/2023 23:45,60.6
04/04/2023 00:00,59.5
04/04/2023 00:15,59
04/04/2023 00:30,57.5
04/04/2023 00:45,56.2
04/04/2023 01:00,56.5
04/04/2023 01:15,54.9
04/04/2023 01:30,53.3
04/04/2023 01:45,45.2
04/04/2023 02:00,54.8
04/04/2023 02:15,53.5
04/04/2023 02:30,51.3
04/04/2023 02:45,50.9
04/04/2023 03:00,50.8
04/04/2023 03:15,51
04/04/2023 03:30,48.8
04/04/2023 03:45,46.8
04/04/2023 04:00,46.2
04/04/2023 04:15,45.2
04/04/2023 04:30,43.7
04/04/2023 04:45,43.2
04/04/2023 05:00,43.3
04/04/2023 05:15,33.9
04/04/2023 05:30,36.3
04/04/2023 05:45,42.1
04/04/2023 06:00,44.1
04/04/2023 06:15,44
04/04/2023 06:30,44.3
04/04/2023 06:45,45.7
04/04/2023 07:00,47.7
04/04/2023 07:15,49.5
04/04/2023 07:30,60.6
04/04/2023 07:45,58.9
04/04/2023 08:00,57.7
04/04/2023 08:15,55.6
04/04/2023 08:30,51.6
04/04/2023 08:45,47.2
04/04/2023 09:00,43.2
04/04/2023 09:15,38.3
04/04/2023 09:30,32.7
04/04/2023 09:45,29.4
04/04/2023 10:00,28.3
04/04/2023 10:15,28.2
04/04/2023 10:30,27.7
04/04/2023 10:45,27.1
04/04/2023 11:00,26.9
04/04/2023 11:15,24.4
04/04/2023 11:30,22.1
04/04/2023 11:45,21.775
04/04/2023 12:00,21.45
04/04/2023 12:15,21.125
04/04/2023 12:30,20.8
04/04/2023 12:45,22
04/04/2023 13:00,24
04/04/2023 13:15,24.9
04/04/2023 13:30,25.2
04/04/2023 13:45,25.6
04/04/2023 14:00,25.8
04/04/2023 14:15,25.2
04/04/2023 14:30,25.5
04/04/2023 14:45,25.2
04/04/2023 15:00,26.1
04/04/2023 15:15,26.7
04/04/2023 15:30,27.5
04/04/2023 15:45,28.3
04/04/2023 16:00,29.6
04/04/2023 16:15,30.6
04/04/2023 16:30,31.9
04/04/2023 16:45,32.7
04/04/2023 17:00,33.4
04/04/2023 17:15,34
04/04/2023 17:30,32.4
04/04/2023 17:45,32
04/04/2023 18:00,32.9
04/04/2023 18:15,34
04/04/2023 18:30,34.7
04/04/2023 18:45,35.5
04/04/2023 19:00,36.1
04/04/2023 19:15,36.8
04/04/2023 19:30,36.3
04/04/2023 19:45,36.1
04/04/2023 20:00,35.1
04/04/2023 20:15,33.5
04/04/2023 20:30,34.3
04/04/2023 20:45,34.3
04/04/2023 21:00,34.3
04/04/2023 21:15,33.9
04/04/2023 21:30,33.5
04/04/2023 21:45,33.1
04/04/2023 22:00,34
04/04/2023 22:15,35
04/04/2023 22:30,36.8
04/04/2023 22:45,37.8
04/04/2023 23:00,38
04/04/2023 23:15,38.6
04/04/2023 23:30,38.4
04/04/2023 23:45,38.2
05/04/2023 00:00,38.4
05/04/2023 00:15,40
05/04/2023 00:30,40.6
05/04/2023 00:45,39.2
05/04/2023 01:00,39.5
05/04/2023 01:15,39.1
05/04/2023 01:30,37.9
05/04/2023 01:45,37.7
05/04/2023 02:00,38.7
05/04/2023 02:15,39.4
05/04/2023 02:30,37.5
05/04/2023 02:45,37.7
05/04/2023 03:00,41.1
05/04/2023 03:15,43
05/04/2023 03:30,43.1
05/04/2023 03:45,43.7
05/04/2023 04:00,45.4
05/04/2023 04:15,45.8
05/04/2023 04:30,45.8
05/04/2023 04:45,46.5
05/04/2023 05:00,46.7
05/04/2023 05:15,46.4
05/04/2023 05:30,48.1
05/04/2023 05:45,50.9
05/04/2023 06:00,52.3
05/04/2023 06:15,52.1
05/04/2023 06:30,56.4
05/04/2023 06:45,57.3
05/04/2023 07:00,57.4
05/04/2023 07:15,60.4
05/04/2023 07:30,71.4
05/04/2023 07:45,76.9
05/04/2023 08:00,63.1
05/04/2023 08:15,56.9
05/04/2023 08:30,50.7
05/04/2023 08:45,46.9
05/04/2023 09:00,43.2
05/04/2023 09:15,39.4
05/04/2023 09:30,35.2
05/04/2023 09:45,32.3
05/04/2023 10:00,31.5
05/04/2023 10:15,31.4
05/04/2023 10:30,30
05/04/2023 10:45,30.6
05/04/2023 11:00,30.5
05/04/2023 11:15,30.4
05/04/2023 11:30,30.3
05/04/2023 11:45,29.6
05/04/2023 12:00,28.9
05/04/2023 12:15,28.2
05/04/2023 12:30,27.5
05/04/2023 12:45,27.2
05/04/2023 13:00,27.4
05/04/2023 13:15,27.7
05/04/2023 13:30,27.8
05/04/2023 13:45,28.2
05/04/2023 14:00,29.2
05/04/2023 14:15,30.5
05/04/2023 14:30,31.4
05/04/2023 14:45,31.5
05/04/2023 15:00,31.7
05/04/2023 15:15,32.1
05/04/2023 15:30,31.1
05/04/2023 15:45,30.9
05/04/2023 16:00,30.2
05/04/2023 16:15,30.6
05/04/2023 16:30,30.3
05/04/2023 16:45,30.1
05/04/2023 17:00,31
05/04/2023 17:15,31.8
05/04/2023 17:30,32.1
05/04/2023 17:45,31.2
05/04/2023 18:00,32
05/04/2023 18:15,33.1
05/04/2023 18:30,35
05/04/2023 18:45,38.7
05/04/2023 19:00,43.2
05/04/2023 19:15,49
05/04/2023 19:30,53.8
05/04/2023 19:45,57.3
05/04/2023 20:00,61.8
05/04/2023 20:15,65.3
05/04/2023 20:30,67.9
05/04/2023 20:45,67.1
05/04/2023 21:00,59.9
05/04/2023 21:15,52.1
05/04/2023 21:30,49.6
05/04/2023 21:45,54.8
05/04/2023 22:00,60.1
05/04/2023 22:15,66
05/04/2023 22:30,66.4
05/04/2023 22:45,65.7
05/04/2023 23:00,63.7
05/04/2023 23:15,61.6
05/04/2023 23:30,58.9
05/04/2023 23:45,56.8
06/04/2023 00:00,55.9
06/04/2023 00:15,53.7
06/04/2023 00:30,51.7
06/04/2023 00:45,53.1
06/04/2023 01:00,53.7
06/04/2023 01:15,54.4
06/04/2023 01:30,53.6
06/04/2023 01:45,51.3
06/04/2023 02:00,51.8
06/04/2023 02:15,50.7
06/04/2023 02:30,50.5
06/04/2023 02:45,51.3
06/04/2023 03:00,50
06/04/2023 03:15,48.8
06/04/2023 03:30,46.6
06/04/2023 03:45,47.7
06/04/2023 04:00,50
06/04/2023 04:15,47.8
06/04/2023 04:30,44.8
06/04/2023 04:45,43.2
06/04/2023 05:00,42.2
06/04/2023 05:15,41
06/04/2023 05:30,40.1
06/04/2023 05:45,39.9
06/04/2023 06:00,40.5
06/04/2023 06:15,41.9
06/04/2023 06:30,41.5
06/04/2023 06:45,41.4
06/04/2023 07:00,43.5
06/04/2023 07:15,49.7
06/04/2023 07:30,57.2
06/04/2023 07:45,59.2
06/04/2023 08:00,63.6
06/04/2023 08:15,64.8
06/04/2023 08:30,62.8
06/04/2023 08:45,59.1
06/04/2023 09:00,57.8
06/04/2023 09:15,56.4
06/04/2023 09:30,55
06/04/2023 09:45,59.6
06/04/2023 10:00,67
06/04/2023 10:15,71.6
06/04/2023 10:30,69.1
06/04/2023 10:45,65.5
06/04/2023 11:00,69.4
