From,PM2.5 (µg/m3)
12/02/2023 02:00,30
12/02/2023 02:15,30
12/02/2023 02:30,30
12/02/2023 02:45,32
12/02/2023 03:00,32
12/02/2023 03:15,32
12/02/2023 03:30,32
12/02/2023 03:45,31
12/02/2023 04:00,31
12/02/2023 04:15,31
12/02/2023 04:30,31
12/02/2023 04:45,39
12/02/2023 05:00,39
12/02/2023 05:15,39
12/02/2023 05:30,39
12/02/2023 05:45,35
12/02/2023 06:00,35
12/02/2023 06:15,35
12/02/2023 06:30,35
12/02/2023 06:45,47
12/02/2023 07:00,47
12/02/2023 07:15,47
12/02/2023 07:30,47
12/02/2023 07:45,54
12/02/2023 08:00,54
12/02/2023 08:15,54
12/02/2023 08:30,54
12/02/2023 08:45,69
12/02/2023 09:00,69
12/02/2023 09:15,69
12/02/2023 09:30,69
12/02/2023 09:45,56
12/02/2023 10:00,56
12/02/2023 10:15,56
12/02/2023 10:30,56
12/02/2023 10:45,53
12/02/2023 11:00,53
12/02/2023 11:15,53
12/02/2023 11:30,53
12/02/2023 11:45,48
12/02/2023 12:00,48
12/02/2023 12:15,48
12/02/2023 12:30,48
12/02/2023 12:45,67
12/02/2023 13:00,67
12/02/2023 13:15,67
12/02/2023 13:30,67
12/02/2023 13:45,71
12/02/2023 14:00,71
12/02/2023 14:15,71
12/02/2023 14:30,71
12/02/2023 14:45,48
12/02/2023 15:00,48
12/02/2023 15:15,48
12/02/2023 15:30,48
12/02/2023 15:45,39
12/02/2023 16:00,39
12/02/2023 16:15,39
12/02/2023 16:30,40
12/02/2023 16:45,41
12/02/2023 17:00,42
12/02/2023 17:15,43
12/02/2023 17:30,44
12/02/2023 17:45,45
12/02/2023 18:00,45
12/02/2023 18:15,45
12/02/2023 18:30,45
12/02/2023 18:45,36
12/02/2023 19:00,36
12/02/2023 19:15,36
12/02/2023 19:30,36
12/02/2023 19:45,46
12/02/2023 20:00,46
12/02/2023 20:15,46
12/02/2023 20:30,46
12/02/2023 20:45,34
12/02/2023 21:00,34
12/02/2023 21:15,34
12/02/2023 21:30,34
12/02/2023 21:45,32
12/02/2023 22:00,32
12/02/2023 22:15,32
12/02/2023 22:30,32
12/02/2023 22:45,42
12/02/2023 23:00,42
12/02/2023 23:15,42
12/02/2023 23:30,42
12/02/2023 23:45,48
13/02/2023 00:00,48
13/02/2023 00:15,48
13/02/2023 00:30,48
13/02/2023 00:45,69
13/02/2023 01:00,69
13/02/2023 01:15,69
13/02/2023 01:30,69
13/02/2023 01:45,52
13/02/2023 02:00,52
13/02/2023 02:15,52
13/02/2023 02:30,52
13/02/2023 02:45,34
13/02/2023 03:00,34
13/02/2023 03:15,34
13/02/2023 03:30,34
13/02/2023 03:45,25
13/02/2023 04:00,25
13/02/2023 04:15,25
13/02/2023 04:30,25
13/02/2023 04:45,32
13/02/2023 05:00,32
13/02/2023 05:15,32
13/02/2023 05:30,32
13/02/2023 05:45,27
13/02/2023 06:00,27
13/02/2023 06:15,27
13/02/2023 06:30,27
13/02/2023 06:45,44
13/02/2023 07:00,44
13/02/2023 07:15,44
13/02/2023 07:30,44
13/02/2023 07:45,34
13/02/2023 08:00,34
13/02/2023 08:15,34
13/02/2023 08:30,34
13/02/2023 08:45,28
13/02/2023 09:00,28
13/02/2023 09:15,28
13/02/2023 09:30,28
13/02/2023 09:45,26
13/02/2023 10:00,26
13/02/2023 10:15,26
13/02/2023 10:30,26
13/02/2023 10:45,27
13/02/2023 11:00,27
13/02/2023 11:15,27
13/02/2023 11:30,27
13/02/2023 11:45,22
13/02/2023 12:00,22
13/02/2023 12:15,22
13/02/2023 12:30,22
13/02/2023 12:45,18
13/02/2023 13:00,18
13/02/2023 13:15,18
13/02/2023 13:30,18
13/02/2023 13:45,17
13/02/2023 14:00,17
13/02/2023 14:15,17
13/02/2023 14:30,17
13/02/2023 14:45,15
13/02/2023 15:00,15
13/02/2023 15:15,15
13/02/2023 15:30,15
13/02/2023 15:45,14
13/02/2023 16:00,14
13/02/2023 16:15,14
13/02/2023 16:30,14
13/02/2023 16:45,18
13/02/2023 17:00,18
13/02/2023 17:15,18
13/02/2023 17:30,18
13/02/2023 17:45,18
13/02/2023 18:00,18
13/02/2023 18:15,18
13/02/2023 18:30,18
13/02/2023 18:45,48
13/02/2023 19:00,48
13/02/2023 19:15,48
13/02/2023 19:30,48
13/02/2023 19:45,45
13/02/2023 20:00,45
13/02/2023 20:15,45
13/02/2023 20:30,45
13/02/2023 20:45,35
13/02/2023 21:00,35
13/02/2023 21:15,35
13/02/2023 21:30,35
13/02/2023 21:45,38
13/02/2023 22:00,38
13/02/2023 22:15,38
13/02/2023 22:30,38
13/02/2023 22:45,67
13/02/2023 23:00,67
13/02/2023 23:15,67
13/02/2023 23:30,67
13/02/2023 23:45,59
14/02/2023 00:00,59
14/02/2023 00:15,59
14/02/2023 00:30,59
14/02/2023 00:45,55
14/02/2023 01:00,55
14/02/2023 01:15,55
14/02/2023 01:30,55
14/02/2023 01:45,59
14/02/2023 02:00,59
14/02/2023 02:15,59
14/02/2023 02:30,59
14/02/2023 02:45,59
14/02/2023 03:00,59
14/02/2023 03:15,59
14/02/2023 03:30,59
14/02/2023 03:45,57
14/02/2023 04:00,57
14/02/2023 04:15,57
14/02/2023 04:30,57
14/02/2023 04:45,48
14/02/2023 05:00,48
14/02/2023 05:15,48
14/02/2023 05:30,48
14/02/2023 05:45,52
14/02/2023 06:00,52
14/02/2023 06:15,52
14/02/2023 06:30,52
14/02/2023 06:45,76
14/02/2023 07:00,76
14/02/2023 07:15,76
14/02/2023 07:30,76
14/02/2023 07:45,69
14/02/2023 08:00,69
14/02/2023 08:15,69
14/02/2023 08:30,69
14/02/2023 08:45,71
14/02/2023 09:00,71
14/02/2023 09:15,71
14/02/2023 09:30,71
14/02/2023 09:45,51
14/02/2023 10:00,51
14/02/2023 10:15,51
14/02/2023 10:30,51
14/02/2023 10:45,23
14/02/2023 11:00,23
14/02/2023 11:15,23
14/02/2023 11:30,23
14/02/2023 11:45,23
14/02/2023 12:00,23
14/02/2023 12:15,23
14/02/2023 12:30,23
14/02/2023 12:45,21
14/02/2023 13:00,21
14/02/2023 13:15,21
14/02/2023 13:30,21
14/02/2023 13:45,21
14/02/2023 14:00,21
14/02/2023 14:15,21
14/02/2023 14:30,21
14/02/2023 14:45,21
14/02/2023 15:00,21
14/02/2023 15:15,21
14/02/2023 15:30,21
14/02/2023 15:45,26
14/02/2023 16:00,26
14/02/2023 16:15,26
14/02/2023 16:30,26
14/02/2023 16:45,30
14/02/2023 17:00,30
14/02/2023 17:15,30
14/02/2023 17:30,30
14/02/2023 17:45,31
14/02/2023 18:00,31
14/02/2023 18:15,31
14/02/2023 18:30,31
14/02/2023 18:45,44
14/02/2023 19:00,44
14/02/2023 19:15,44
14/02/2023 19:30,44
14/02/2023 19:45,34
14/02/2023 20:00,34
14/02/2023 20:15,34
14/02/2023 20:30,34
14/02/2023 20:45,37
14/02/2023 21:00,37
14/02/2023 21:15,37
14/02/2023 21:30,37
14/02/2023 21:45,58
14/02/2023 22:00,58
14/02/2023 22:15,58
14/02/2023 22:30,58
14/02/2023 22:45,54
14/02/2023 23:00,54
14/02/2023 23:15,54
14/02/2023 23:30,54
14/02/2023 23:45,69
15/02/2023 00:00,69
15/02/2023 00:15,69
15/02/2023 00:30,69
15/02/2023 00:45,67
15/02/2023 01:00,67
15/02/2023 01:15,67
15/02/2023 01:30,67
15/02/2023 01:45,70
15/02/2023 02:00,70
15/02/2023 02:15,70
15/02/2023 02:30,70
15/02/2023 02:45,54
15/02/2023 03:00,54
15/02/2023 03:15,54
15/02/2023 03:30,54
15/02/2023 03:45,60
15/02/2023 04:00,60
15/02/2023 04:15,60
15/02/2023 04:30,60
15/02/2023 04:45,58
15/02/2023 05:00,58
15/02/2023 05:15,58
15/02/2023 05:30,58
15/02/2023 05:45,44
15/02/2023 06:00,44
15/02/2023 06:15,44
15/02/2023 06:30,44
15/02/2023 06:45,43
15/02/2023 07:00,43
15/02/2023 07:15,43
15/02/2023 07:30,43
15/02/2023 07:45,69
15/02/2023 08:00,69
15/02/2023 08:15,69
15/02/2023 08:30,69
15/02/2023 08:45,95
15/02/2023 09:00,95
15/02/2023 09:15,95
15/02/2023 09:30,95
15/02/2023 09:45,43
15/02/2023 10:00,43
15/02/2023 10:15,43
15/02/2023 10:30,43
15/02/2023 10:45,37
15/02/2023 11:00,37
15/02/2023 11:15,37
15/02/2023 11:30,37
15/02/2023 11:45,24
15/02/2023 12:00,24
15/02/2023 12:15,24
15/02/2023 12:30,24
15/02/2023 12:45,30
15/02/2023 13:00,30
15/02/2023 13:15,30
15/02/2023 13:30,30
15/02/2023 13:45,26
15/02/2023 14:00,26
15/02/2023 14:15,26
15/02/2023 14:30,26
15/02/2023 14:45,28
15/02/2023 15:00,28
15/02/2023 15:15,28
15/02/2023 15:30,28
15/02/2023 15:45,25
15/02/2023 16:00,25
15/02/2023 16:15,25
15/02/2023 16:30,25
15/02/2023 16:45,33
15/02/2023 17:00,33
15/02/2023 17:15,33
15/02/2023 17:30,33
15/02/2023 17:45,29
15/02/2023 18:00,29
15/02/2023 18:15,29
15/02/2023 18:30,29
15/02/2023 18:45,57
15/02/2023 19:00,57
15/02/2023 19:15,57
15/02/2023 19:30,57
15/02/2023 19:45,75
15/02/2023 20:00,75
15/02/2023 20:15,75
15/02/2023 20:30,75
15/02/2023 20:45,78
15/02/2023 21:00,78
15/02/2023 21:15,78
15/02/2023 21:30,78
15/02/2023 21:45,74
15/02/2023 22:00,74
15/02/2023 22:15,74
15/02/2023 22:30,74
15/02/2023 22:45,74
15/02/2023 23:00,74
15/02/2023 23:15,74
15/02/2023 23:30,74
15/02/2023 23:45,65
16/02/2023 00:00,65
16/02/2023 00:15,65
16/02/2023 00:30,65
16/02/2023 00:45,78
16/02/2023 01:00,78
16/02/2023 01:15,78
16/02/2023 01:30,78
16/02/2023 01:45,110
16/02/2023 02:00,110
16/02/2023 02:15,110
16/02/2023 02:30,110
16/02/2023 02:45,87
16/02/2023 03:00,87
16/02/2023 03:15,87
16/02/2023 03:30,87
16/02/2023 03:45,95
16/02/2023 04:00,95
16/02/2023 04:15,95
16/02/2023 04:30,95
16/02/2023 04:45,88
16/02/2023 05:00,88
16/02/2023 05:15,88
16/02/2023 05:30,88
16/02/2023 05:45,85
16/02/2023 06:00,85
16/02/2023 06:15,85
16/02/2023 06:30,85
16/02/2023 06:45,81
16/02/2023 07:00,81
16/02/2023 07:15,81
16/02/2023 07:30,81
16/02/2023 07:45,78
16/02/2023 08:00,78
16/02/2023 08:15,78
16/02/2023 08:30,78
16/02/2023 08:45,137
16/02/2023 09:00,137
16/02/2023 09:15,137
16/02/2023 09:30,137
16/02/2023 09:45,122
16/02/2023 10:00,122
16/02/2023 10:15,122
16/02/2023 10:30,122
16/02/2023 10:45,122.7272727
16/02/2023 11:00,123.4545455
16/02/2023 11:15,124.1818182
16/02/2023 11:30,124.9090909
16/02/2023 11:45,125.6363636
16/02/2023 12:00,126.3636364
16/02/2023 12:15,127.0909091
16/02/2023 12:30,127.8181818
16/02/2023 12:45,128.5454545
16/02/2023 13:00,129.2727273
16/02/2023 13:15,130
16/02/2023 13:30,130
16/02/2023 13:45,102
16/02/2023 14:00,102
16/02/2023 14:15,102
16/02/2023 14:30,102
16/02/2023 14:45,93
16/02/2023 15:00,93
16/02/2023 15:15,93
16/02/2023 15:30,93
16/02/2023 15:45,92
16/02/2023 16:00,92
16/02/2023 16:15,92
16/02/2023 16:30,92
16/02/2023 16:45,82
16/02/2023 17:00,82
16/02/2023 17:15,82
16/02/2023 17:30,82
16/02/2023 17:45,108
16/02/2023 18:00,108
16/02/2023 18:15,108
16/02/2023 18:30,108
16/02/2023 18:45,253
16/02/2023 19:00,253
16/02/2023 19:15,253
16/02/2023 19:30,253
16/02/2023 19:45,140
16/02/2023 20:00,140
16/02/2023 20:15,140
16/02/2023 20:30,140
16/02/2023 20:45,88
16/02/2023 21:00,88
16/02/2023 21:15,88
16/02/2023 21:30,88
16/02/2023 21:45,96
16/02/2023 22:00,96
16/02/2023 22:15,96
16/02/2023 22:30,96
16/02/2023 22:45,105
16/02/2023 23:00,105
16/02/2023 23:15,105
16/02/2023 23:30,105
16/02/2023 23:45,110
17/02/2023 00:00,110
17/02/2023 00:15,110
17/02/2023 00:30,110
17/02/2023 00:45,122
17/02/2023 01:00,122
17/02/2023 01:15,122
17/02/2023 01:30,122
17/02/2023 01:45,120
17/02/2023 02:00,120
17/02/2023 02:15,120
17/02/2023 02:30,120
17/02/2023 02:45,126
17/02/2023 03:00,126
17/02/2023 03:15,126
17/02/2023 03:30,126
17/02/2023 03:45,99
17/02/2023 04:00,99
17/02/2023 04:15,99
17/02/2023 04:30,99
17/02/2023 04:45,112
17/02/2023 05:00,112
17/02/2023 05:15,112
17/02/2023 05:30,112
17/02/2023 05:45,106
17/02/2023 06:00,106
17/02/2023 06:15,106
17/02/2023 06:30,106
17/02/2023 06:45,115
17/02/2023 07:00,115
17/02/2023 07:15,115
17/02/2023 07:30,115
17/02/2023 07:45,152
17/02/2023 08:00,152
17/02/2023 08:15,152
17/02/2023 08:30,152
17/02/2023 08:45,210
17/02/2023 09:00,210
17/02/2023 09:15,210
17/02/2023 09:30,210
17/02/2023 09:45,172
17/02/2023 10:00,172
17/02/2023 10:15,172
17/02/2023 10:30,172
17/02/2023 10:45,102
17/02/2023 11:00,102
17/02/2023 11:15,102
17/02/2023 11:30,102
17/02/2023 11:45,93
17/02/2023 12:00,93
17/02/2023 12:15,93
17/02/2023 12:30,93
17/02/2023 12:45,82
17/02/2023 13:00,82
17/02/2023 13:15,82
17/02/2023 13:30,82
17/02/2023 13:45,70
17/02/2023 14:00,70
17/02/2023 14:15,70
17/02/2023 14:30,70
17/02/2023 14:45,64
17/02/2023 15:00,64
17/02/2023 15:15,64
17/02/2023 15:30,64
17/02/2023 15:45,61
17/02/2023 16:00,61
17/02/2023 16:15,61
17/02/2023 16:30,61
17/02/2023 16:45,54
17/02/2023 17:00,54
17/02/2023 17:15,54
17/02/2023 17:30,54
17/02/2023 17:45,80
17/02/2023 18:00,80
17/02/2023 18:15,80
17/02/2023 18:30,80
17/02/2023 18:45,221
17/02/2023 19:00,221
17/02/2023 19:15,221
17/02/2023 19:30,221
17/02/2023 19:45,262
17/02/2023 20:00,262
17/02/2023 20:15,262
17/02/2023 20:30,262
17/02/2023 20:45,110
17/02/2023 21:00,110
17/02/2023 21:15,110
17/02/2023 21:30,110
17/02/2023 21:45,106
17/02/2023 22:00,106
17/02/2023 22:15,106
17/02/2023 22:30,106
17/02/2023 22:45,111
17/02/2023 23:00,111
17/02/2023 23:15,111
17/02/2023 23:30,111
17/02/2023 23:45,120
18/02/2023 00:00,120
18/02/2023 00:15,120
18/02/2023 00:30,120
18/02/2023 00:45,119
18/02/2023 01:00,119
18/02/2023 01:15,119
18/02/2023 01:30,119
18/02/2023 01:45,118
18/02/2023 02:00,118
18/02/2023 02:15,118
18/02/2023 02:30,118
18/02/2023 02:45,160
18/02/2023 03:00,160
18/02/2023 03:15,160
18/02/2023 03:30,160
18/02/2023 03:45,151
18/02/2023 04:00,151
18/02/2023 04:15,151
18/02/2023 04:30,151
18/02/2023 04:45,153
18/02/2023 05:00,153
18/02/2023 05:15,153
18/02/2023 05:30,153
18/02/2023 05:45,132
18/02/2023 06:00,132
18/02/2023 06:15,132
18/02/2023 06:30,132
18/02/2023 06:45,129
18/02/2023 07:00,129
18/02/2023 07:15,129
18/02/2023 07:30,129
18/02/2023 07:45,215
18/02/2023 08:00,215
18/02/2023 08:15,215
18/02/2023 08:30,215
18/02/2023 08:45,218
18/02/2023 09:00,218
18/02/2023 09:15,218
18/02/2023 09:30,218
18/02/2023 09:45,155
18/02/2023 10:00,155
18/02/2023 10:15,155
18/02/2023 10:30,155
18/02/2023 10:45,104
18/02/2023 11:00,104
18/02/2023 11:15,104
18/02/2023 11:30,104
18/02/2023 11:45,89
18/02/2023 12:00,89
18/02/2023 12:15,89
18/02/2023 12:30,89
18/02/2023 12:45,93
18/02/2023 13:00,93
18/02/2023 13:15,93
18/02/2023 13:30,93
18/02/2023 13:45,98
18/02/2023 14:00,98
18/02/2023 14:15,98
18/02/2023 14:30,98
18/02/2023 14:45,72
18/02/2023 15:00,72
18/02/2023 15:15,72
18/02/2023 15:30,72
18/02/2023 15:45,72
18/02/2023 16:00,72
18/02/2023 16:15,72
18/02/2023 16:30,72
18/02/2023 16:45,63
18/02/2023 17:00,63
18/02/2023 17:15,63
18/02/2023 17:30,63
18/02/2023 17:45,72
18/02/2023 18:00,72
18/02/2023 18:15,72
18/02/2023 18:30,72
18/02/2023 18:45,257
18/02/2023 19:00,257
18/02/2023 19:15,257
18/02/2023 19:30,257
18/02/2023 19:45,353
18/02/2023 20:00,353
18/02/2023 20:15,353
18/02/2023 20:30,353
18/02/2023 20:45,96
18/02/2023 21:00,96
18/02/2023 21:15,96
18/02/2023 21:30,96
18/02/2023 21:45,89
18/02/2023 22:00,89
18/02/2023 22:15,89
18/02/2023 22:30,89
18/02/2023 22:45,96
18/02/2023 23:00,96
18/02/2023 23:15,96
18/02/2023 23:30,96
18/02/2023 23:45,100
19/02/2023 00:00,100
19/02/2023 00:15,100
19/02/2023 00:30,100
19/02/2023 00:45,138
19/02/2023 01:00,138
19/02/2023 01:15,138
19/02/2023 01:30,138
19/02/2023 01:45,135
19/02/2023 02:00,135
19/02/2023 02:15,135
19/02/2023 02:30,135
19/02/2023 02:45,157
19/02/2023 03:00,157
19/02/2023 03:15,157
19/02/2023 03:30,157
19/02/2023 03:45,143
19/02/2023 04:00,143
19/02/2023 04:15,143
19/02/2023 04:30,143
19/02/2023 04:45,124
19/02/2023 05:00,124
19/02/2023 05:15,124
19/02/2023 05:30,124
19/02/2023 05:45,117
19/02/2023 06:00,117
19/02/2023 06:15,117
19/02/2023 06:30,117
19/02/2023 06:45,131
19/02/2023 07:00,131
19/02/2023 07:15,131
19/02/2023 07:30,131
19/02/2023 07:45,189
19/02/2023 08:00,189
19/02/2023 08:15,189
19/02/2023 08:30,189
19/02/2023 08:45,240
19/02/2023 09:00,240
19/02/2023 09:15,240
19/02/2023 09:30,240
19/02/2023 09:45,143
19/02/2023 10:00,143
19/02/2023 10:15,143
19/02/2023 10:30,143
19/02/2023 10:45,120
19/02/2023 11:00,120
19/02/2023 11:15,120
19/02/2023 11:30,120
19/02/2023 11:45,96
19/02/2023 12:00,96
19/02/2023 12:15,96
19/02/2023 12:30,96
19/02/2023 12:45,75
19/02/2023 13:00,75
19/02/2023 13:15,75
19/02/2023 13:30,75
19/02/2023 13:45,64
19/02/2023 14:00,64
19/02/2023 14:15,64
19/02/2023 14:30,64
19/02/2023 14:45,68
19/02/2023 15:00,68
19/02/2023 15:15,68
19/02/2023 15:30,68
19/02/2023 15:45,54
19/02/2023 16:00,54
19/02/2023 16:15,54
19/02/2023 16:30,54
19/02/2023 16:45,63
19/02/2023 17:00,63
19/02/2023 17:15,63
19/02/2023 17:30,63
19/02/2023 17:45,91
19/02/2023 18:00,91
19/02/2023 18:15,91
19/02/2023 18:30,91
19/02/2023 18:45,98
19/02/2023 19:00,98
19/02/2023 19:15,98
19/02/2023 19:30,98
19/02/2023 19:45,93
19/02/2023 20:00,93
19/02/2023 20:15,93
19/02/2023 20:30,93
19/02/2023 20:45,111
19/02/2023 21:00,111
19/02/2023 21:15,111
19/02/2023 21:30,111
19/02/2023 21:45,117
19/02/2023 22:00,117
19/02/2023 22:15,117
19/02/2023 22:30,117
19/02/2023 22:45,145
19/02/2023 23:00,145
19/02/2023 23:15,145
19/02/2023 23:30,145
19/02/2023 23:45,165
20/02/2023 00:00,165
20/02/2023 00:15,165
20/02/2023 00:30,165
20/02/2023 00:45,197
20/02/2023 01:00,197
20/02/2023 01:15,197
20/02/2023 01:30,197
20/02/2023 01:45,168
20/02/2023 02:00,168
20/02/2023 02:15,168
20/02/2023 02:30,168
20/02/2023 02:45,155
20/02/2023 03:00,155
20/02/2023 03:15,155
20/02/2023 03:30,155
20/02/2023 03:45,136
20/02/2023 04:00,136
20/02/2023 04:15,136
20/02/2023 04:30,136
20/02/2023 04:45,132
20/02/2023 05:00,132
20/02/2023 05:15,132
20/02/2023 05:30,132
20/02/2023 05:45,149
20/02/2023 06:00,149
20/02/2023 06:15,149
20/02/2023 06:30,149
20/02/2023 06:45,158
20/02/2023 07:00,158
20/02/2023 07:15,158
20/02/2023 07:30,158
20/02/2023 07:45,175
20/02/2023 08:00,175
20/02/2023 08:15,175
20/02/2023 08:30,175
20/02/2023 08:45,194
20/02/2023 09:00,194
20/02/2023 09:15,194
20/02/2023 09:30,194
20/02/2023 09:45,135
20/02/2023 10:00,135
20/02/2023 10:15,135
20/02/2023 10:30,135
20/02/2023 10:45,104
20/02/2023 11:00,104
20/02/2023 11:15,104
20/02/2023 11:30,104
20/02/2023 11:45,77
20/02/2023 12:00,77
20/02/2023 12:15,77
20/02/2023 12:30,77
20/02/2023 12:45,44
20/02/2023 13:00,44
20/02/2023 13:15,44
20/02/2023 13:30,44
20/02/2023 13:45,30
20/02/2023 14:00,30
20/02/2023 14:15,30
20/02/2023 14:30,30
20/02/2023 14:45,35
20/02/2023 15:00,35
20/02/2023 15:15,35
20/02/2023 15:30,35
20/02/2023 15:45,33
20/02/2023 16:00,33
20/02/2023 16:15,33
20/02/2023 16:30,33
20/02/2023 16:45,37
20/02/2023 17:00,37
20/02/2023 17:15,37
20/02/2023 17:30,37
20/02/2023 17:45,52
20/02/2023 18:00,52
20/02/2023 18:15,52
20/02/2023 18:30,52
20/02/2023 18:45,175
20/02/2023 19:00,175
20/02/2023 19:15,175
20/02/2023 19:30,175
20/02/2023 19:45,474
20/02/2023 20:00,474
20/02/2023 20:15,474
20/02/2023 20:30,474
20/02/2023 20:45,209
20/02/2023 21:00,209
20/02/2023 21:15,209
20/02/2023 21:30,209
20/02/2023 21:45,166
20/02/2023 22:00,166
20/02/2023 22:15,166
20/02/2023 22:30,166
20/02/2023 22:45,184
20/02/2023 23:00,184
20/02/2023 23:15,184
20/02/2023 23:30,184
20/02/2023 23:45,158
21/02/2023 00:00,158
21/02/2023 00:15,158
21/02/2023 00:30,158
21/02/2023 00:45,141
21/02/2023 01:00,141
21/02/2023 01:15,141
21/02/2023 01:30,141
21/02/2023 01:45,117
21/02/2023 02:00,117
21/02/2023 02:15,117
21/02/2023 02:30,117
21/02/2023 02:45,122
21/02/2023 03:00,122
21/02/2023 03:15,122
21/02/2023 03:30,122
21/02/2023 03:45,121
21/02/2023 04:00,121
21/02/2023 04:15,121
21/02/2023 04:30,121
21/02/2023 04:45,103
21/02/2023 05:00,103
21/02/2023 05:15,103
21/02/2023 05:30,103
21/02/2023 05:45,164
21/02/2023 06:00,164
21/02/2023 06:15,164
21/02/2023 06:30,164
21/02/2023 06:45,121
21/02/2023 07:00,121
21/02/2023 07:15,121
21/02/2023 07:30,121
21/02/2023 07:45,427
21/02/2023 08:00,427
21/02/2023 08:15,427
21/02/2023 08:30,427
21/02/2023 08:45,69
21/02/2023 09:00,69
21/02/2023 09:15,69
21/02/2023 09:30,69
21/02/2023 09:45,64
21/02/2023 10:00,64
21/02/2023 10:15,64
21/02/2023 10:30,64
21/02/2023 10:45,46
21/02/2023 11:00,46
21/02/2023 11:15,46
21/02/2023 11:30,46
21/02/2023 11:45,37
21/02/2023 12:00,37
21/02/2023 12:15,37
21/02/2023 12:30,37
21/02/2023 12:45,31
21/02/2023 13:00,31
21/02/2023 13:15,31
21/02/2023 13:30,31
21/02/2023 13:45,21
21/02/2023 14:00,21
21/02/2023 14:15,21
21/02/2023 14:30,21
21/02/2023 14:45,17
21/02/2023 15:00,17
21/02/2023 15:15,17
21/02/2023 15:30,17
21/02/2023 15:45,19
21/02/2023 16:00,19
21/02/2023 16:15,19
21/02/2023 16:30,19
21/02/2023 16:45,13
21/02/2023 17:00,13
21/02/2023 17:15,13
21/02/2023 17:30,13
21/02/2023 17:45,42
21/02/2023 18:00,42
21/02/2023 18:15,42
21/02/2023 18:30,42
21/02/2023 18:45,80
21/02/2023 19:00,80
21/02/2023 19:15,80
21/02/2023 19:30,80
21/02/2023 19:45,116
21/02/2023 20:00,116
21/02/2023 20:15,116
21/02/2023 20:30,116
21/02/2023 20:45,98
21/02/2023 21:00,98
21/02/2023 21:15,98
21/02/2023 21:30,98
21/02/2023 21:45,142
21/02/2023 22:00,142
21/02/2023 22:15,142
21/02/2023 22:30,142
21/02/2023 22:45,107
21/02/2023 23:00,107
21/02/2023 23:15,107
21/02/2023 23:30,107
21/02/2023 23:45,106
22/02/2023 00:00,106
22/02/2023 00:15,106
22/02/2023 00:30,106
22/02/2023 00:45,118
22/02/2023 01:00,118
22/02/2023 01:15,118
22/02/2023 01:30,118
22/02/2023 01:45,106
22/02/2023 02:00,106
22/02/2023 02:15,106
22/02/2023 02:30,106
22/02/2023 02:45,93
22/02/2023 03:00,93
22/02/2023 03:15,93
22/02/2023 03:30,93
22/02/2023 03:45,49
22/02/2023 04:00,49
22/02/2023 04:15,49
22/02/2023 04:30,49
22/02/2023 04:45,49
22/02/2023 05:00,49
22/02/2023 05:15,49
22/02/2023 05:30,49
22/02/2023 05:45,55
22/02/2023 06:00,55
22/02/2023 06:15,55
22/02/2023 06:30,55
22/02/2023 06:45,141
22/02/2023 07:00,141
22/02/2023 07:15,141
22/02/2023 07:30,141
22/02/2023 07:45,130
22/02/2023 08:00,130
22/02/2023 08:15,130
22/02/2023 08:30,130
22/02/2023 08:45,115
22/02/2023 09:00,115
22/02/2023 09:15,115
22/02/2023 09:30,115
22/02/2023 09:45,67
22/02/2023 10:00,67
22/02/2023 10:15,67
22/02/2023 10:30,67
22/02/2023 10:45,29
22/02/2023 11:00,29
22/02/2023 11:15,29
22/02/2023 11:30,29
22/02/2023 11:45,33
22/02/2023 12:00,33
22/02/2023 12:15,33
22/02/2023 12:30,33
22/02/2023 12:45,27
22/02/2023 13:00,27
22/02/2023 13:15,27
22/02/2023 13:30,27
22/02/2023 13:45,20
22/02/2023 14:00,20
22/02/2023 14:15,20
22/02/2023 14:30,20
22/02/2023 14:45,34
22/02/2023 15:00,34
22/02/2023 15:15,34
22/02/2023 15:30,34
22/02/2023 15:45,33
22/02/2023 16:00,33
22/02/2023 16:15,33
22/02/2023 16:30,33
22/02/2023 16:45,41
22/02/2023 17:00,41
22/02/2023 17:15,41
22/02/2023 17:30,41
22/02/2023 17:45,53
22/02/2023 18:00,53
22/02/2023 18:15,53
22/02/2023 18:30,53
22/02/2023 18:45,61
22/02/2023 19:00,61
22/02/2023 19:15,61
22/02/2023 19:30,61
22/02/2023 19:45,32
