From,PM10 (µg/m3)
05/03/2023 21:45,NA
05/03/2023 22:00,NA
05/03/2023 22:15,NA
05/03/2023 22:30,NA
05/03/2023 22:45,NA
05/03/2023 23:00,NA
05/03/2023 23:15,NA
05/03/2023 23:30,NA
05/03/2023 23:45,NA
06/03/2023 00:00,NA
06/03/2023 00:15,NA
06/03/2023 00:30,NA
06/03/2023 00:45,NA
06/03/2023 01:00,NA
06/03/2023 01:15,NA
06/03/2023 01:30,NA
06/03/2023 01:45,NA
06/03/2023 02:00,NA
06/03/2023 02:15,NA
06/03/2023 02:30,NA
06/03/2023 02:45,NA
06/03/2023 03:00,NA
06/03/2023 03:15,114
06/03/2023 03:30,114
06/03/2023 03:45,365
06/03/2023 04:00,365
06/03/2023 04:15,365
06/03/2023 04:30,365
06/03/2023 04:45,177
06/03/2023 05:00,177
06/03/2023 05:15,177
06/03/2023 05:30,177
06/03/2023 05:45,177
06/03/2023 06:00,177
06/03/2023 06:15,177
06/03/2023 06:30,177
06/03/2023 06:45,177
06/03/2023 07:00,177
06/03/2023 07:15,177
06/03/2023 07:30,177
06/03/2023 07:45,462
06/03/2023 08:00,462
06/03/2023 08:15,462
06/03/2023 08:30,462
06/03/2023 08:45,262
06/03/2023 09:00,262
06/03/2023 09:15,262
06/03/2023 09:30,262
06/03/2023 09:45,252
06/03/2023 10:00,252
06/03/2023 10:15,252
06/03/2023 10:30,252
06/03/2023 10:45,147
06/03/2023 11:00,147
06/03/2023 11:15,147
06/03/2023 11:30,147
06/03/2023 11:45,147
06/03/2023 12:00,147
06/03/2023 12:15,147
06/03/2023 12:30,147
06/03/2023 12:45,105
06/03/2023 13:00,105
06/03/2023 13:15,105
06/03/2023 13:30,105
06/03/2023 13:45,94
06/03/2023 14:00,94
06/03/2023 14:15,94
06/03/2023 14:30,94
06/03/2023 14:45,125
06/03/2023 15:00,125
06/03/2023 15:15,125
06/03/2023 15:30,125
06/03/2023 15:45,88
06/03/2023 16:00,88
06/03/2023 16:15,88
06/03/2023 16:30,88
06/03/2023 16:45,135
06/03/2023 17:00,135
06/03/2023 17:15,135
06/03/2023 17:30,135
06/03/2023 17:45,133
06/03/2023 18:00,133
06/03/2023 18:15,133
06/03/2023 18:30,133
06/03/2023 18:45,144
06/03/2023 19:00,144
06/03/2023 19:15,144
06/03/2023 19:30,144
06/03/2023 19:45,144
06/03/2023 20:00,144
06/03/2023 20:15,144
06/03/2023 20:30,144
06/03/2023 20:45,196
06/03/2023 21:00,196
06/03/2023 21:15,196
06/03/2023 21:30,196
06/03/2023 21:45,256
06/03/2023 22:00,256
06/03/2023 22:15,256
06/03/2023 22:30,256
06/03/2023 22:45,200
06/03/2023 23:00,200
06/03/2023 23:15,200
06/03/2023 23:30,200
06/03/2023 23:45,156
07/03/2023 00:00,156
07/03/2023 00:15,156
07/03/2023 00:30,156
07/03/2023 00:45,107
07/03/2023 01:00,107
07/03/2023 01:15,107
07/03/2023 01:30,107
07/03/2023 01:45,124
07/03/2023 02:00,124
07/03/2023 02:15,124
07/03/2023 02:30,124
07/03/2023 02:45,124
07/03/2023 03:00,124
07/03/2023 03:15,124
07/03/2023 03:30,124
07/03/2023 03:45,189
07/03/2023 04:00,189
07/03/2023 04:15,189
07/03/2023 04:30,189
07/03/2023 04:45,233
07/03/2023 05:00,233
07/03/2023 05:15,233
07/03/2023 05:30,233
07/03/2023 05:45,279
07/03/2023 06:00,279
07/03/2023 06:15,279
07/03/2023 06:30,279
07/03/2023 06:45,285
07/03/2023 07:00,285
07/03/2023 07:15,285
07/03/2023 07:30,285
07/03/2023 07:45,334
07/03/2023 08:00,334
07/03/2023 08:15,334
07/03/2023 08:30,334
07/03/2023 08:45,282
07/03/2023 09:00,282
07/03/2023 09:15,282
07/03/2023 09:30,282
07/03/2023 09:45,191
07/03/2023 10:00,191
07/03/2023 10:15,191
07/03/2023 10:30,191
07/03/2023 10:45,191
07/03/2023 11:00,191
07/03/2023 11:15,191
07/03/2023 11:30,191
07/03/2023 11:45,151
07/03/2023 12:00,151
07/03/2023 12:15,151
07/03/2023 12:30,151
07/03/2023 12:45,107
07/03/2023 13:00,107
07/03/2023 13:15,107
07/03/2023 13:30,107
07/03/2023 13:45,127
07/03/2023 14:00,127
07/03/2023 14:15,127
07/03/2023 14:30,127
07/03/2023 14:45,130
07/03/2023 15:00,130
07/03/2023 15:15,130
07/03/2023 15:30,130
07/03/2023 15:45,66
07/03/2023 16:00,66
07/03/2023 16:15,66
07/03/2023 16:30,66
07/03/2023 16:45,62
07/03/2023 17:00,62
07/03/2023 17:15,62
07/03/2023 17:30,62
07/03/2023 17:45,88
07/03/2023 18:00,88
07/03/2023 18:15,88
07/03/2023 18:30,88
07/03/2023 18:45,88
07/03/2023 19:00,88
07/03/2023 19:15,88
07/03/2023 19:30,88
07/03/2023 19:45,118
07/03/2023 20:00,118
07/03/2023 20:15,118
07/03/2023 20:30,118
07/03/2023 20:45,100
07/03/2023 21:00,100
07/03/2023 21:15,100
07/03/2023 21:30,100
07/03/2023 21:45,78
07/03/2023 22:00,78
07/03/2023 22:15,78
07/03/2023 22:30,78
07/03/2023 22:45,62
07/03/2023 23:00,62
07/03/2023 23:15,62
07/03/2023 23:30,62
07/03/2023 23:45,70
08/03/2023 00:00,70
08/03/2023 00:15,70
08/03/2023 00:30,70
08/03/2023 00:45,77
08/03/2023 01:00,77
08/03/2023 01:15,77
08/03/2023 01:30,77
08/03/2023 01:45,80
08/03/2023 02:00,80
08/03/2023 02:15,80
08/03/2023 02:30,80
08/03/2023 02:45,80
08/03/2023 03:00,80
08/03/2023 03:15,80
08/03/2023 03:30,80
08/03/2023 03:45,67
08/03/2023 04:00,67
08/03/2023 04:15,67
08/03/2023 04:30,67
08/03/2023 04:45,41
08/03/2023 05:00,41
08/03/2023 05:15,41
08/03/2023 05:30,41
08/03/2023 05:45,33
08/03/2023 06:00,33
08/03/2023 06:15,33
08/03/2023 06:30,33
08/03/2023 06:45,40
08/03/2023 07:00,40
08/03/2023 07:15,40
08/03/2023 07:30,40
08/03/2023 07:45,80
08/03/2023 08:00,80
08/03/2023 08:15,80
08/03/2023 08:30,80
08/03/2023 08:45,116
08/03/2023 09:00,116
08/03/2023 09:15,116
08/03/2023 09:30,116
08/03/2023 09:45,127
08/03/2023 10:00,127
08/03/2023 10:15,127
08/03/2023 10:30,127
08/03/2023 10:45,127
08/03/2023 11:00,127
08/03/2023 11:15,127
08/03/2023 11:30,127
08/03/2023 11:45,59
08/03/2023 12:00,59
08/03/2023 12:15,59
08/03/2023 12:30,59
08/03/2023 12:45,72
08/03/2023 13:00,72
08/03/2023 13:15,72
08/03/2023 13:30,72
08/03/2023 13:45,63
08/03/2023 14:00,63
08/03/2023 14:15,63
08/03/2023 14:30,63
08/03/2023 14:45,58
08/03/2023 15:00,58
08/03/2023 15:15,58
08/03/2023 15:30,58
08/03/2023 15:45,51
08/03/2023 16:00,51
08/03/2023 16:15,51
08/03/2023 16:30,51
08/03/2023 16:45,44
08/03/2023 17:00,44
08/03/2023 17:15,44
08/03/2023 17:30,44
08/03/2023 17:45,50
08/03/2023 18:00,50
08/03/2023 18:15,50
08/03/2023 18:30,50
08/03/2023 18:45,50
08/03/2023 19:00,50
08/03/2023 19:15,50
08/03/2023 19:30,50
08/03/2023 19:45,68
08/03/2023 20:00,68
08/03/2023 20:15,68
08/03/2023 20:30,68
08/03/2023 20:45,180
08/03/2023 21:00,180
08/03/2023 21:15,180
08/03/2023 21:30,180
08/03/2023 21:45,178
08/03/2023 22:00,178
08/03/2023 22:15,178
08/03/2023 22:30,178
08/03/2023 22:45,68
08/03/2023 23:00,68
08/03/2023 23:15,68
08/03/2023 23:30,68
08/03/2023 23:45,57
09/03/2023 00:00,57
09/03/2023 00:15,57
09/03/2023 00:30,57
09/03/2023 00:45,84
09/03/2023 01:00,84
09/03/2023 01:15,84
09/03/2023 01:30,84
09/03/2023 01:45,77
09/03/2023 02:00,77
09/03/2023 02:15,77
09/03/2023 02:30,77
09/03/2023 02:45,77
09/03/2023 03:00,77
09/03/2023 03:15,77
09/03/2023 03:30,77
09/03/2023 03:45,110
09/03/2023 04:00,110
09/03/2023 04:15,110
09/03/2023 04:30,110
09/03/2023 04:45,132
09/03/2023 05:00,132
09/03/2023 05:15,132
09/03/2023 05:30,132
09/03/2023 05:45,133
09/03/2023 06:00,133
09/03/2023 06:15,133
09/03/2023 06:30,133
09/03/2023 06:45,134
09/03/2023 07:00,134
09/03/2023 07:15,134
09/03/2023 07:30,134
09/03/2023 07:45,105
09/03/2023 08:00,105
09/03/2023 08:15,105
09/03/2023 08:30,105
09/03/2023 08:45,134
09/03/2023 09:00,134
09/03/2023 09:15,134
09/03/2023 09:30,134
09/03/2023 09:45,117
09/03/2023 10:00,117
09/03/2023 10:15,117
09/03/2023 10:30,117
09/03/2023 10:45,117
09/03/2023 11:00,117
09/03/2023 11:15,117
09/03/2023 11:30,117
09/03/2023 11:45,121
09/03/2023 12:00,121
09/03/2023 12:15,121
09/03/2023 12:30,121
09/03/2023 12:45,94
09/03/2023 13:00,94
09/03/2023 13:15,94
09/03/2023 13:30,94
09/03/2023 13:45,88
09/03/2023 14:00,88
09/03/2023 14:15,88
09/03/2023 14:30,88
09/03/2023 14:45,94
09/03/2023 15:00,94
09/03/2023 15:15,94
09/03/2023 15:30,94
09/03/2023 15:45,146
09/03/2023 16:00,146
09/03/2023 16:15,146
09/03/2023 16:30,146
09/03/2023 16:45,117
09/03/2023 17:00,117
09/03/2023 17:15,117
09/03/2023 17:30,117
09/03/2023 17:45,147
09/03/2023 18:00,147
09/03/2023 18:15,147
09/03/2023 18:30,147
09/03/2023 18:45,147
09/03/2023 19:00,147
09/03/2023 19:15,147
09/03/2023 19:30,147
09/03/2023 19:45,360
09/03/2023 20:00,360
09/03/2023 20:15,360
09/03/2023 20:30,360
09/03/2023 20:45,67
09/03/2023 21:00,67
09/03/2023 21:15,67
09/03/2023 21:30,67
09/03/2023 21:45,41
09/03/2023 22:00,41
09/03/2023 22:15,41
09/03/2023 22:30,41
09/03/2023 22:45,35
09/03/2023 23:00,35
09/03/2023 23:15,35
09/03/2023 23:30,35
09/03/2023 23:45,42
10/03/2023 00:00,42
10/03/2023 00:15,42
10/03/2023 00:30,42
10/03/2023 00:45,58
10/03/2023 01:00,58
10/03/2023 01:15,58
10/03/2023 01:30,58
10/03/2023 01:45,46
10/03/2023 02:00,46
10/03/2023 02:15,46
10/03/2023 02:30,46
10/03/2023 02:45,46
10/03/2023 03:00,46
10/03/2023 03:15,46
10/03/2023 03:30,46
10/03/2023 03:45,80
10/03/2023 04:00,80
10/03/2023 04:15,80
10/03/2023 04:30,80
10/03/2023 04:45,70
10/03/2023 05:00,70
10/03/2023 05:15,70
10/03/2023 05:30,70
10/03/2023 05:45,64
10/03/2023 06:00,64
10/03/2023 06:15,64
10/03/2023 06:30,64
10/03/2023 06:45,70
10/03/2023 07:00,70
10/03/2023 07:15,70
10/03/2023 07:30,70
10/03/2023 07:45,85
10/03/2023 08:00,85
10/03/2023 08:15,85
10/03/2023 08:30,85
10/03/2023 08:45,138
10/03/2023 09:00,138
10/03/2023 09:15,138
10/03/2023 09:30,138
10/03/2023 09:45,193
10/03/2023 10:00,193
10/03/2023 10:15,193
10/03/2023 10:30,193
10/03/2023 10:45,193
10/03/2023 11:00,193
10/03/2023 11:15,193
10/03/2023 11:30,193
10/03/2023 11:45,53
10/03/2023 12:00,53
10/03/2023 12:15,53
10/03/2023 12:30,53
10/03/2023 12:45,75
10/03/2023 13:00,75
10/03/2023 13:15,75
10/03/2023 13:30,75
10/03/2023 13:45,140
10/03/2023 14:00,140
10/03/2023 14:15,140
10/03/2023 14:30,140
10/03/2023 14:45,72
10/03/2023 15:00,72
10/03/2023 15:15,72
10/03/2023 15:30,72
10/03/2023 15:45,48
10/03/2023 16:00,48
10/03/2023 16:15,48
10/03/2023 16:30,48
10/03/2023 16:45,67
10/03/2023 17:00,67
10/03/2023 17:15,67
10/03/2023 17:30,67
10/03/2023 17:45,89
10/03/2023 18:00,89
10/03/2023 18:15,89
10/03/2023 18:30,89
10/03/2023 18:45,89
10/03/2023 19:00,89
10/03/2023 19:15,89
10/03/2023 19:30,89
10/03/2023 19:45,348
10/03/2023 20:00,348
10/03/2023 20:15,348
10/03/2023 20:30,348
10/03/2023 20:45,207
10/03/2023 21:00,207
10/03/2023 21:15,207
10/03/2023 21:30,207
10/03/2023 21:45,185
10/03/2023 22:00,185
10/03/2023 22:15,185
10/03/2023 22:30,185
10/03/2023 22:45,116
10/03/2023 23:00,116
10/03/2023 23:15,116
10/03/2023 23:30,116
10/03/2023 23:45,80
11/03/2023 00:00,80
11/03/2023 00:15,80
11/03/2023 00:30,80
11/03/2023 00:45,96
11/03/2023 01:00,96
11/03/2023 01:15,96
11/03/2023 01:30,96
11/03/2023 01:45,101
11/03/2023 02:00,101
11/03/2023 02:15,101
11/03/2023 02:30,101
11/03/2023 02:45,101
11/03/2023 03:00,101
11/03/2023 03:15,101
11/03/2023 03:30,101
11/03/2023 03:45,114
11/03/2023 04:00,114
11/03/2023 04:15,114
11/03/2023 04:30,114
11/03/2023 04:45,117
11/03/2023 05:00,117
11/03/2023 05:15,117
11/03/2023 05:30,117
11/03/2023 05:45,99
11/03/2023 06:00,99
11/03/2023 06:15,99
11/03/2023 06:30,99
11/03/2023 06:45,84
11/03/2023 07:00,84
11/03/2023 07:15,84
11/03/2023 07:30,84
11/03/2023 07:45,95
11/03/2023 08:00,95
11/03/2023 08:15,95
11/03/2023 08:30,95
11/03/2023 08:45,128
11/03/2023 09:00,128
11/03/2023 09:15,128
11/03/2023 09:30,128
11/03/2023 09:45,158
11/03/2023 10:00,158
11/03/2023 10:15,158
11/03/2023 10:30,158
11/03/2023 10:45,158
11/03/2023 11:00,158
11/03/2023 11:15,158
11/03/2023 11:30,158
11/03/2023 11:45,128
11/03/2023 12:00,128
11/03/2023 12:15,128
11/03/2023 12:30,128
11/03/2023 12:45,103
11/03/2023 13:00,103
11/03/2023 13:15,103
11/03/2023 13:30,103
11/03/2023 13:45,96
11/03/2023 14:00,96
11/03/2023 14:15,96
11/03/2023 14:30,96
11/03/2023 14:45,130
11/03/2023 15:00,130
11/03/2023 15:15,130
11/03/2023 15:30,130
11/03/2023 15:45,99
11/03/2023 16:00,99
11/03/2023 16:15,99
11/03/2023 16:30,99
11/03/2023 16:45,79
11/03/2023 17:00,79
11/03/2023 17:15,79
11/03/2023 17:30,79
11/03/2023 17:45,79
11/03/2023 18:00,79
11/03/2023 18:15,79
11/03/2023 18:30,79
11/03/2023 18:45,79
11/03/2023 19:00,79
11/03/2023 19:15,79
11/03/2023 19:30,79
11/03/2023 19:45,94
11/03/2023 20:00,94
11/03/2023 20:15,94
11/03/2023 20:30,94
11/03/2023 20:45,101
11/03/2023 21:00,101
11/03/2023 21:15,101
11/03/2023 21:30,101
11/03/2023 21:45,117
11/03/2023 22:00,117
11/03/2023 22:15,117
11/03/2023 22:30,117
11/03/2023 22:45,123
11/03/2023 23:00,123
11/03/2023 23:15,123
11/03/2023 23:30,123
11/03/2023 23:45,127
12/03/2023 00:00,127
12/03/2023 00:15,127
12/03/2023 00:30,127
12/03/2023 00:45,149
12/03/2023 01:00,149
12/03/2023 01:15,149
12/03/2023 01:30,149
12/03/2023 01:45,157
12/03/2023 02:00,157
12/03/2023 02:15,157
12/03/2023 02:30,157
12/03/2023 02:45,157
12/03/2023 03:00,157
12/03/2023 03:15,157
12/03/2023 03:30,157
12/03/2023 03:45,218
12/03/2023 04:00,218
12/03/2023 04:15,218
12/03/2023 04:30,218
12/03/2023 04:45,359
12/03/2023 05:00,359
12/03/2023 05:15,359
12/03/2023 05:30,359
12/03/2023 05:45,211
12/03/2023 06:00,211
12/03/2023 06:15,211
12/03/2023 06:30,211
12/03/2023 06:45,195
12/03/2023 07:00,195
12/03/2023 07:15,195
12/03/2023 07:30,195
12/03/2023 07:45,168
12/03/2023 08:00,168
12/03/2023 08:15,168
12/03/2023 08:30,168
12/03/2023 08:45,204
12/03/2023 09:00,204
12/03/2023 09:15,204
12/03/2023 09:30,204
12/03/2023 09:45,153
12/03/2023 10:00,153
12/03/2023 10:15,153
12/03/2023 10:30,153
12/03/2023 10:45,153
12/03/2023 11:00,153
12/03/2023 11:15,153
12/03/2023 11:30,153
12/03/2023 11:45,83
12/03/2023 12:00,83
12/03/2023 12:15,83
12/03/2023 12:30,83
12/03/2023 12:45,69
12/03/2023 13:00,69
12/03/2023 13:15,69
12/03/2023 13:30,69
12/03/2023 13:45,61
12/03/2023 14:00,61
12/03/2023 14:15,61
12/03/2023 14:30,61
12/03/2023 14:45,62
12/03/2023 15:00,62
12/03/2023 15:15,62
12/03/2023 15:30,62
12/03/2023 15:45,84
12/03/2023 16:00,84
12/03/2023 16:15,84
12/03/2023 16:30,84
12/03/2023 16:45,103
12/03/2023 17:00,103
12/03/2023 17:15,103
12/03/2023 17:30,103
12/03/2023 17:45,144
12/03/2023 18:00,144
12/03/2023 18:15,144
12/03/2023 18:30,144
12/03/2023 18:45,NA
12/03/2023 19:00,144
12/03/2023 19:15,144
12/03/2023 19:30,144
12/03/2023 19:45,144
12/03/2023 20:00,591
12/03/2023 20:15,591
12/03/2023 20:30,591
12/03/2023 20:45,591
12/03/2023 21:00,230
12/03/2023 21:15,230
12/03/2023 21:30,230
12/03/2023 21:45,230
12/03/2023 22:00,259
12/03/2023 22:15,259
12/03/2023 22:30,259
12/03/2023 22:45,259
12/03/2023 23:00,188
12/03/2023 23:15,188
12/03/2023 23:30,188
12/03/2023 23:45,188
13/03/2023 00:00,149
13/03/2023 00:15,149
13/03/2023 00:30,149
13/03/2023 00:45,174
13/03/2023 01:00,174
13/03/2023 01:15,174
13/03/2023 01:30,174
13/03/2023 01:45,NA
13/03/2023 02:00,NA
13/03/2023 02:15,NA
13/03/2023 02:30,NA
13/03/2023 02:45,166
13/03/2023 03:00,166
13/03/2023 03:15,166
13/03/2023 03:30,166
13/03/2023 03:45,153
13/03/2023 04:00,153
13/03/2023 04:15,153
13/03/2023 04:30,153
13/03/2023 04:45,337
13/03/2023 05:00,337
13/03/2023 05:15,337
13/03/2023 05:30,337
13/03/2023 05:45,337
13/03/2023 06:00,337
13/03/2023 06:15,337
13/03/2023 06:30,337
13/03/2023 06:45,238
13/03/2023 07:00,238
13/03/2023 07:15,238
13/03/2023 07:30,238
13/03/2023 07:45,301
13/03/2023 08:00,301
13/03/2023 08:15,301
13/03/2023 08:30,301
13/03/2023 08:45,230
13/03/2023 09:00,230
13/03/2023 09:15,230
13/03/2023 09:30,230
13/03/2023 09:45,197
13/03/2023 10:00,197
13/03/2023 10:15,197
13/03/2023 10:30,197
13/03/2023 10:45,113
13/03/2023 11:00,113
13/03/2023 11:15,113
13/03/2023 11:30,113
13/03/2023 11:45,84
13/03/2023 12:00,84
13/03/2023 12:15,84
13/03/2023 12:30,84
13/03/2023 12:45,67
13/03/2023 13:00,67
13/03/2023 13:15,67
13/03/2023 13:30,67
13/03/2023 13:45,67
13/03/2023 14:00,67
13/03/2023 14:15,67
13/03/2023 14:30,67
13/03/2023 14:45,102
13/03/2023 15:00,102
13/03/2023 15:15,102
13/03/2023 15:30,102
13/03/2023 15:45,80
13/03/2023 16:00,80
13/03/2023 16:15,80
13/03/2023 16:30,80
13/03/2023 16:45,85
13/03/2023 17:00,85
13/03/2023 17:15,85
13/03/2023 17:30,85
13/03/2023 17:45,85
13/03/2023 18:00,88
13/03/2023 18:15,88
13/03/2023 18:30,88
13/03/2023 18:45,88
13/03/2023 19:00,136
13/03/2023 19:15,136
13/03/2023 19:30,136
13/03/2023 19:45,136
13/03/2023 20:00,185
13/03/2023 20:15,185
13/03/2023 20:30,185
13/03/2023 20:45,185
13/03/2023 21:00,218
13/03/2023 21:15,218
13/03/2023 21:30,218
13/03/2023 21:45,218
13/03/2023 22:00,218
13/03/2023 22:15,218
13/03/2023 22:30,218
13/03/2023 22:45,218
13/03/2023 23:00,186
13/03/2023 23:15,186
13/03/2023 23:30,186
13/03/2023 23:45,186
14/03/2023 00:00,146
14/03/2023 00:15,146
14/03/2023 00:30,146
14/03/2023 00:45,122
14/03/2023 01:00,122
14/03/2023 01:15,122
14/03/2023 01:30,122
14/03/2023 01:45,NA
14/03/2023 02:00,NA
14/03/2023 02:15,NA
14/03/2023 02:30,NA
14/03/2023 02:45,193
14/03/2023 03:00,193
14/03/2023 03:15,193
14/03/2023 03:30,193
14/03/2023 03:45,440
14/03/2023 04:00,440
14/03/2023 04:15,440
14/03/2023 04:30,440
14/03/2023 04:45,267
14/03/2023 05:00,267
14/03/2023 05:15,267
14/03/2023 05:30,267
14/03/2023 05:45,175
14/03/2023 06:00,175
14/03/2023 06:15,175
14/03/2023 06:30,175
14/03/2023 06:45,245
14/03/2023 07:00,245
14/03/2023 07:15,245
14/03/2023 07:30,245
14/03/2023 07:45,244
14/03/2023 08:00,244
14/03/2023 08:15,244
14/03/2023 08:30,244
14/03/2023 08:45,184
14/03/2023 09:00,184
14/03/2023 09:15,184
14/03/2023 09:30,184
14/03/2023 09:45,184
14/03/2023 10:00,184
14/03/2023 10:15,184
14/03/2023 10:30,184
14/03/2023 10:45,121
14/03/2023 11:00,121
14/03/2023 11:15,121
14/03/2023 11:30,121
14/03/2023 11:45,99
14/03/2023 12:00,99
14/03/2023 12:15,99
14/03/2023 12:30,99
14/03/2023 12:45,125
14/03/2023 13:00,125
14/03/2023 13:15,125
14/03/2023 13:30,125
14/03/2023 13:45,122
14/03/2023 14:00,122
14/03/2023 14:15,122
14/03/2023 14:30,122
14/03/2023 14:45,78
14/03/2023 15:00,78
14/03/2023 15:15,78
14/03/2023 15:30,78
14/03/2023 15:45,58
14/03/2023 16:00,58
14/03/2023 16:15,58
14/03/2023 16:30,58
14/03/2023 16:45,66
14/03/2023 17:00,NA
14/03/2023 17:15,NA
14/03/2023 17:30,NA
14/03/2023 17:45,NA
14/03/2023 18:00,NA
14/03/2023 18:15,NA
14/03/2023 18:30,NA
14/03/2023 18:45,NA
14/03/2023 19:00,NA
14/03/2023 19:15,NA
14/03/2023 19:30,NA
14/03/2023 19:45,344
14/03/2023 20:00,344
14/03/2023 20:15,344
14/03/2023 20:30,344
14/03/2023 20:45,201
14/03/2023 21:00,201
14/03/2023 21:15,201
14/03/2023 21:30,201
14/03/2023 21:45,239
14/03/2023 22:00,239
14/03/2023 22:15,239
14/03/2023 22:30,239
14/03/2023 22:45,293
14/03/2023 23:00,293
14/03/2023 23:15,293
14/03/2023 23:30,293
14/03/2023 23:45,289
15/03/2023 00:00,289
15/03/2023 00:15,289
15/03/2023 00:30,289
15/03/2023 00:45,313
15/03/2023 01:00,313
15/03/2023 01:15,313
15/03/2023 01:30,313
15/03/2023 01:45,NA
15/03/2023 02:00,NA
15/03/2023 02:15,NA
15/03/2023 02:30,NA
15/03/2023 02:45,284
15/03/2023 03:00,284
15/03/2023 03:15,284
15/03/2023 03:30,284
15/03/2023 03:45,226
15/03/2023 04:00,226
15/03/2023 04:15,226
15/03/2023 04:30,226
15/03/2023 04:45,351
15/03/2023 05:00,351
15/03/2023 05:15,351
15/03/2023 05:30,351
15/03/2023 05:45,329
15/03/2023 06:00,329
15/03/2023 06:15,329
15/03/2023 06:30,329
15/03/2023 06:45,329
15/03/2023 07:00,329
15/03/2023 07:15,329
15/03/2023 07:30,329
15/03/2023 07:45,514
15/03/2023 08:00,514
15/03/2023 08:15,514
15/03/2023 08:30,514
15/03/2023 08:45,395
15/03/2023 09:00,395
15/03/2023 09:15,395
15/03/2023 09:30,395
15/03/2023 09:45,295
15/03/2023 10:00,295
15/03/2023 10:15,295
15/03/2023 10:30,295
15/03/2023 10:45,223
15/03/2023 11:00,223
15/03/2023 11:15,223
15/03/2023 11:30,223
15/03/2023 11:45,186
15/03/2023 12:00,186
15/03/2023 12:15,186
15/03/2023 12:30,186
15/03/2023 12:45,139
15/03/2023 13:00,139
15/03/2023 13:15,139
15/03/2023 13:30,139
15/03/2023 13:45,85
15/03/2023 14:00,85
15/03/2023 14:15,85
15/03/2023 14:30,85
15/03/2023 14:45,85
15/03/2023 15:00,85
15/03/2023 15:15,85
15/03/2023 15:30,85
15/03/2023 15:45,68
15/03/2023 16:00,68
15/03/2023 16:15,68
15/03/2023 16:30,68
15/03/2023 16:45,75
15/03/2023 17:00,75
15/03/2023 17:15,75
15/03/2023 17:30,75
15/03/2023 17:45,743
15/03/2023 18:00,743
15/03/2023 18:15,743
15/03/2023 18:30,743
15/03/2023 18:45,208
15/03/2023 19:00,208
15/03/2023 19:15,208
15/03/2023 19:30,208
15/03/2023 19:45,166
15/03/2023 20:00,166
15/03/2023 20:15,166
15/03/2023 20:30,166
15/03/2023 20:45,195
15/03/2023 21:00,195
15/03/2023 21:15,195
15/03/2023 21:30,195
15/03/2023 21:45,178
15/03/2023 22:00,178
15/03/2023 22:15,178
15/03/2023 22:30,178
15/03/2023 22:45,178
15/03/2023 23:00,178
15/03/2023 23:15,178
15/03/2023 23:30,178
15/03/2023 23:45,282
16/03/2023 00:00,282
16/03/2023 00:15,282
16/03/2023 00:30,282
16/03/2023 00:45,268
16/03/2023 01:00,268
16/03/2023 01:15,268
16/03/2023 01:30,268
16/03/2023 01:45,324
16/03/2023 02:00,324
16/03/2023 02:15,324
16/03/2023 02:30,324
16/03/2023 02:45,197
16/03/2023 03:00,197
16/03/2023 03:15,197
16/03/2023 03:30,197
16/03/2023 03:45,295
16/03/2023 04:00,295
16/03/2023 04:15,295
16/03/2023 04:30,295
16/03/2023 04:45,235
16/03/2023 05:00,235
16/03/2023 05:15,235
16/03/2023 05:30,235
16/03/2023 05:45,235
16/03/2023 06:00,235
16/03/2023 06:15,235
16/03/2023 06:30,235
16/03/2023 06:45,312
16/03/2023 07:00,312
16/03/2023 07:15,312
16/03/2023 07:30,312
16/03/2023 07:45,259
16/03/2023 08:00,259
16/03/2023 08:15,259
16/03/2023 08:30,259
16/03/2023 08:45,212
16/03/2023 09:00,212
16/03/2023 09:15,212
16/03/2023 09:30,212
16/03/2023 09:45,207
16/03/2023 10:00,207
16/03/2023 10:15,207
16/03/2023 10:30,207
16/03/2023 10:45,97
16/03/2023 11:00,97
16/03/2023 11:15,97
16/03/2023 11:30,97
16/03/2023 11:45,106
16/03/2023 12:00,106
16/03/2023 12:15,106
16/03/2023 12:30,106
16/03/2023 12:45,135
16/03/2023 13:00,135
16/03/2023 13:15,135
16/03/2023 13:30,135
16/03/2023 13:45,135
16/03/2023 14:00,135
16/03/2023 14:15,135
16/03/2023 14:30,135
16/03/2023 14:45,58
16/03/2023 15:00,58
16/03/2023 15:15,58
16/03/2023 15:30,58
16/03/2023 15:45,61
16/03/2023 16:00,61
16/03/2023 16:15,61
16/03/2023 16:30,61
16/03/2023 16:45,67
16/03/2023 17:00,67
16/03/2023 17:15,67
16/03/2023 17:30,67
16/03/2023 17:45,112
16/03/2023 18:00,112
16/03/2023 18:15,112
16/03/2023 18:30,112
16/03/2023 18:45,114
16/03/2023 19:00,114
16/03/2023 19:15,114
16/03/2023 19:30,114
16/03/2023 19:45,227
16/03/2023 20:00,227
16/03/2023 20:15,227
16/03/2023 20:30,227
16/03/2023 20:45,443
16/03/2023 21:00,443
16/03/2023 21:15,443
16/03/2023 21:30,443
16/03/2023 21:45,443
16/03/2023 22:00,443
16/03/2023 22:15,443
16/03/2023 22:30,443
16/03/2023 22:45,189
16/03/2023 23:00,189
16/03/2023 23:15,189
16/03/2023 23:30,189
16/03/2023 23:45,141
17/03/2023 00:00,141
17/03/2023 00:15,141
17/03/2023 00:30,141
17/03/2023 00:45,123
17/03/2023 01:00,123
17/03/2023 01:15,123
17/03/2023 01:30,123
