#,From,To (Interval: 15M),"Singrauli, Surya Kiran Bhawan Dudhichua  PM10 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  PM2.5 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NO (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NO2 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NOX (ppb)","Singrauli, Surya Kiran Bhawan Dudhichua  CO (mg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  SO2 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NH3 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  Ozone (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  Benzene (µg/m3)"
1135,12/02/2023 19:30,12/02/2023 19:45,167.889117,36,13.4,47.5,36.2,0.7,12.9,32.6,26.4,0.1
1136,12/02/2023 19:45,12/02/2023 20:00,167.9774127,46,14.5,45.2,35.8,0.69,11.4,32.1,25.5,0.1
1137,12/02/2023 20:00,12/02/2023 20:15,168.0657084,46,15,42.8,34.9,0.65,11.1,31.8,17.3,0.1
1138,12/02/2023 20:15,12/02/2023 20:30,168.1540041,46,17.1,39.7,35,0.65,11.5,31.3,9.3,0.1
1139,12/02/2023 20:30,12/02/2023 20:45,168.2422998,46,18.2,37.9,34.9,0.72,12.2,31.4,6.7,0.1
1140,12/02/2023 20:45,12/02/2023 21:00,168.3305955,34,19.7,36.2,35.3,0.71,12.7,31.5,8.5,0.1
1141,12/02/2023 21:00,12/02/2023 21:15,168.4188912,34,22,34.4,36.2,0.7,11.7,31.3,9.4,0.1
1142,12/02/2023 21:15,12/02/2023 21:30,168.5071869,34,23.7,33.5,37.1,0.71,11.5,31.7,11.3,0.1
1143,12/02/2023 21:30,12/02/2023 21:45,168.5954825,34,24.2,33.8,37.6,0.71,12.5,32.5,8.6,0.1
1144,12/02/2023 21:45,12/02/2023 22:00,168.6837782,32,24.6,33.8,38,0.74,12.4,32.2,9.8,0.1
1145,12/02/2023 22:00,12/02/2023 22:15,168.7720739,32,25.7,34,38.9,0.78,11.6,28.6,8.7,0.1
1146,12/02/2023 22:15,12/02/2023 22:30,168.8603696,32,26,34.9,39.7,0.77,11.3,26.7,9.5,0.1
1147,12/02/2023 22:30,12/02/2023 22:45,168.9486653,32,26.6,35.5,40.5,0.77,11,26.3,11.7,0.1
1148,12/02/2023 22:45,12/02/2023 23:00,169.036961,42,25.3,36.3,39.9,0.81,10.6,26.1,22,0.1
1149,12/02/2023 23:00,12/02/2023 23:15,169.1252567,42,25.2,36.8,40.1,0.88,11.2,25.9,18.2,0.1
1150,12/02/2023 23:15,12/02/2023 23:30,169.2135524,42,25,37.9,40.5,1,11.3,26,17,0.1
1151,12/02/2023 23:30,12/02/2023 23:45,169.301848,42,24.3,38.9,40.5,1.16,11,26.9,17.3,0.1
1152,12/02/2023 23:45,13/02/2023 00:00,169.3901437,48,23.1,42,41.1,1.05,11.05,26.6,17,0.1
1153,13/02/2023 00:00,13/02/2023 00:15,169.4784394,48,22.4,43.4,41.2,0.94,11.1,26.9,15.8,0.1
1154,13/02/2023 00:15,13/02/2023 00:30,169.5667351,48,21.6,44.4,41.2,1,11,27.2,15.9,0.1
1155,13/02/2023 00:30,13/02/2023 00:45,169.6550308,48,21.1,45.3,41.3,1.21,10.7,28,10.7,0.1
1156,13/02/2023 00:45,13/02/2023 01:00,169.7433265,69,22,47.4,43.1,1.16,10.8,28.1,7.6,0.2
1157,13/02/2023 01:00,13/02/2023 01:15,169.8316222,69,22.1,50.1,44.6,0.98,10.6,27.9,10.2,0.2
1158,13/02/2023 01:15,13/02/2023 01:30,169.9199179,69,21.7,51.5,45,0.92,10.9,28.5,8.8,0.2
1159,13/02/2023 01:30,13/02/2023 01:45,170.0082136,69,22.1,51.8,45.5,0.82,10.7,29.1,12.8,0.2
1160,13/02/2023 01:45,13/02/2023 02:00,170.0965092,52,21.3,51.9,45,0.69,10.7,30,20.3,0.2
1161,13/02/2023 02:00,13/02/2023 02:15,170.1848049,52,21.7,52.1,45.3,0.61,10.9,31.8,21.9,0.2
1162,13/02/2023 02:15,13/02/2023 02:30,170.2731006,52,21.6,52.5,45.5,0.57,11.9,34.2,16.6,0.2
1163,13/02/2023 02:30,13/02/2023 02:45,170.3613963,52,19.9,54.7,45.3,0.57,19.2,35.1,10.1,0.2
1164,13/02/2023 02:45,13/02/2023 03:00,170.449692,34,19.6,57.2,46.3,0.49,20.4,34.9,17.9,0.2
1165,13/02/2023 03:00,13/02/2023 03:15,170.5379877,34,18.5,60.9,47.4,0.42,13.3,34.7,38.2,0.2
1166,13/02/2023 03:15,13/02/2023 03:30,170.6262834,34,17.8,63.3,48.1,0.4,11.7,34.6,39.8,0.2
1167,13/02/2023 03:30,13/02/2023 03:45,170.7145791,34,18.2,64.6,49.1,0.4,11.4,34.4,40,0.2
1168,13/02/2023 03:45,13/02/2023 04:00,170.8028747,25,18,66.1,49.8,0.42,10.6,34.2,40.5,0.2
1169,13/02/2023 04:00,13/02/2023 04:15,170.8911704,25,16.9,67.5,49.7,0.45,11.9,34.5,33.6,0.1
1170,13/02/2023 04:15,13/02/2023 04:30,170.9794661,25,16.2,69.5,50.2,0.49,15.1,34.2,20.4,0.1
1171,13/02/2023 04:30,13/02/2023 04:45,171.0677618,25,15,71.3,50.1,0.49,12.8,33.6,23.5,0.1
1172,13/02/2023 04:45,13/02/2023 05:00,171.1560575,32,14.7,71.9,50.2,0.5,11.6,33.7,25.5,0.1
1173,13/02/2023 05:00,13/02/2023 05:15,171.2443532,32,14.2,71.8,49.7,0.5,11.3,33.7,28.7,0.1
1174,13/02/2023 05:15,13/02/2023 05:30,171.3326489,32,13.6,72.1,49.4,0.47,10.7,33.5,29.8,0.1
1175,13/02/2023 05:30,13/02/2023 05:45,171.4209446,32,12.4,71.6,48.2,0.48,10.3,33.5,28.5,0.1
1176,13/02/2023 05:45,13/02/2023 06:00,171.5092402,27,12,70.9,47.4,0.49,10.1,33.5,26.9,0.1
1177,13/02/2023 06:00,13/02/2023 06:15,171.5975359,27,12.1,69.4,46.7,0.55,10,30.2,25.1,0.1
1178,13/02/2023 06:15,13/02/2023 06:30,171.6858316,27,12.1,69.8,47,0.6,9.8,29.5,24.5,0.1
1179,13/02/2023 06:30,13/02/2023 06:45,171.7741273,27,11.8,70.6,47.1,0.57,10.1,28.6,24.2,0.1
1180,13/02/2023 06:45,13/02/2023 07:00,171.862423,44,11.2,71,46.9,0.6,10.5,28.1,26,0.1
1181,13/02/2023 07:00,13/02/2023 07:15,171.9507187,44,11.2,71.1,46.9,0.6,10.4,27.6,31.3,0.1
1182,13/02/2023 07:15,13/02/2023 07:30,172.0390144,44,11.5,71.5,47.4,0.54,10.5,27.6,43.6,0.1
1183,13/02/2023 07:30,13/02/2023 07:45,172.1273101,44,11.1,71.7,47.1,0.48,11,28.1,48.1,0.1
1184,13/02/2023 07:45,13/02/2023 08:00,172.2156057,34,10.2,72.8,47,0.49,11.5,28.1,47.3,0.1
1185,13/02/2023 08:00,13/02/2023 08:15,172.3039014,34,10.4,73.6,47.6,0.49,11.1,27.5,48.3,0.1
1186,13/02/2023 08:15,13/02/2023 08:30,172.3921971,34,9.8,74.6,47.6,0.44,11,27.6,52.1,0.1
1187,13/02/2023 08:30,13/02/2023 08:45,172.4804928,34,9.3,75.5,47.7,0.45,11.6,27.7,53.5,0.1
1188,13/02/2023 08:45,13/02/2023 09:00,172.5687885,28,9.1,75.2,47.4,0.44,11.2,28.2,53.9,0.1
1189,13/02/2023 09:00,13/02/2023 09:15,172.6570842,28,8.5,74.9,46.7,0.44,10.6,28.2,54.3,0.1
1190,13/02/2023 09:15,13/02/2023 09:30,172.7453799,28,7.2,75.6,46.1,0.45,10.3,27,54.7,0.1
1191,13/02/2023 09:30,13/02/2023 09:45,172.8336756,28,6.8,75.7,45.8,0.44,10.4,27,57.2,0.1
1192,13/02/2023 09:45,13/02/2023 10:00,172.9219713,26,6.7,75.1,45.4,0.71,10.4,28.1,60.4,0.1
1193,13/02/2023 10:00,13/02/2023 10:15,173.0102669,26,5.6,73.4,43.6,0.98,10.6,31.8,62.3,0.1
1194,13/02/2023 10:15,13/02/2023 10:30,173.0985626,26,4.6,67.9,39.9,1.25,10.5,33.5,63.9,0.1
1195,13/02/2023 10:30,13/02/2023 10:45,173.1868583,26,4.5,64.2,37.8,0.42,10.4,34,64.3,0.1
1196,13/02/2023 10:45,13/02/2023 11:00,173.275154,27,5.8,61.6,37.5,0.42,10.575,36.2,65.3,0.1
1197,13/02/2023 11:00,13/02/2023 11:15,173.3634497,27,6,62.5,38.1,0.42,10.75,37.7,65.5,0.1
1198,13/02/2023 11:15,13/02/2023 11:30,173.4517454,27,6.1,61.3,37.6,0.42,10.925,37.8,67.3,0.1
1199,13/02/2023 11:30,13/02/2023 11:45,173.5400411,27,6,59.4,36.5,0.42,11.1,37.4,68.1,0.1
1200,13/02/2023 11:45,13/02/2023 12:00,173.6283368,22,5.9,58.625,36,0.44,11.6,33.96666666,68.9,0.1
1201,13/02/2023 12:00,13/02/2023 12:15,173.7166324,22,5.8,57.85,35.5,0.45,11.8,30.53333333,70.7,0.1
1202,13/02/2023 12:15,13/02/2023 12:30,173.8049281,22,5.7,57.075,35,0.47,13,27.1,70.3,0.1
1203,13/02/2023 12:30,13/02/2023 12:45,173.8932238,22,5.6,56.3,34.5,0.44,11.4,27.9,71.2,0.1
1204,13/02/2023 12:45,13/02/2023 13:00,173.9815195,18,4.6,56,33.5,0.44,13.7,30.5,71.3,0.1
1205,13/02/2023 13:00,13/02/2023 13:15,174.0698152,18,4,56.9,33.5,0.42,15.7,32.1,71.1,0.1
1206,13/02/2023 13:15,13/02/2023 13:30,174.1581109,18,4.6,57.4,34.3,0.45,15.9,33.6,71.3,0.1
1207,13/02/2023 13:30,13/02/2023 13:45,174.2464066,18,4.8,57.7,34.6,0.44,15.6,34.7,71.7,0.1
1208,13/02/2023 13:45,13/02/2023 14:00,174.3347023,17,4.6,58.5,34.8,0.42,15.3,36.2,71.2,0.1
1209,13/02/2023 14:00,13/02/2023 14:15,174.4229979,17,5,56.1,33.9,0.44,17.2,35.2,71.9,0.1
1210,13/02/2023 14:15,13/02/2023 14:30,174.5112936,17,5.2,55.4,33.7,0.42,17.1,33.3,71.2,0.1
1211,13/02/2023 14:30,13/02/2023 14:45,174.5995893,17,5.4,53.7,33,0.44,16.7,31.6,74.4,0.1
1212,13/02/2023 14:45,13/02/2023 15:00,174.687885,15,5.3,55,33.6,0.45,19,29.6,74.8,0.1
1213,13/02/2023 15:00,13/02/2023 15:15,174.7761807,15,4.7,57.1,34.1,0.44,19.9,28.6,74,0.1
1214,13/02/2023 15:15,13/02/2023 15:30,174.8644764,15,4.8,57.8,34.7,0.45,19.9,27.8,73.5,0.1
1215,13/02/2023 15:30,13/02/2023 15:45,174.9527721,15,5.1,57.9,35,0.45,19.6,27.6,74,0.1
1216,13/02/2023 15:45,13/02/2023 16:00,175.0410678,14,4.9,58.6,35.1,0.41,18.5,26.8,74.2,0.1
1217,13/02/2023 16:00,13/02/2023 16:15,175.1293634,14,4.4,60.1,35.6,0.41,19.2,26.5,73.6,0.1
1218,13/02/2023 16:15,13/02/2023 16:30,175.2176591,14,4.8,60.9,36.3,0.44,19.3,26,73.8,0.1
1219,13/02/2023 16:30,13/02/2023 16:45,175.3059548,14,4.2,61.6,36.2,0.42,19.2,25.9,72.2,0.1
1220,13/02/2023 16:45,13/02/2023 17:00,175.3942505,18,4.1,63.2,36.9,0.44,18.9,25.8,71.1,0.1
1221,13/02/2023 17:00,13/02/2023 17:15,175.4825462,18,4.5,64,37.7,0.42,20.1,25.2,69.7,0.1
1222,13/02/2023 17:15,13/02/2023 17:30,175.5708419,18,4.6,65.7,38.7,0.42,19.9,25.3,69.7,0.1
1223,13/02/2023 17:30,13/02/2023 17:45,175.6591376,18,5,66.6,39.5,0.45,20.5,25.5,65.5,0.1
1224,13/02/2023 17:45,13/02/2023 18:00,175.7474333,18,4.9,67.1,39.7,0.52,21.9,26.4,61.2,0.1
1225,13/02/2023 18:00,13/02/2023 18:15,175.835729,18,5.4,67.2,40.1,0.62,22.4,29.3,56.3,0.1
1226,13/02/2023 18:15,13/02/2023 18:30,175.9240246,18,5.9,68.8,41.4,0.66,27.3,30.7,50.7,0.1
1227,13/02/2023 18:30,13/02/2023 18:45,176.0123203,18,6.5,71,43,0.63,35.8,31.8,38.2,0.1
1228,13/02/2023 18:45,13/02/2023 19:00,176.100616,48,7.4,73,44.9,0.55,39.6,32.3,43.8,0.1
1229,13/02/2023 19:00,13/02/2023 19:15,176.1889117,48,7.5,76.2,46.6,0.27,38.8,32.1,39.1,0.1
1230,13/02/2023 19:15,13/02/2023 19:30,176.2772074,48,7.3,79.3,48.1,0.3,40.1,31.9,38.5,0.1
1231,13/02/2023 19:30,13/02/2023 19:45,176.3655031,48,6.9,81.4,48.9,0.25,41.3,32.1,45.7,0.1
1232,13/02/2023 19:45,13/02/2023 20:00,176.4537988,45,8.3,82.9,50.8,0.24,43.2,31.9,45.3,0.1
1233,13/02/2023 20:00,13/02/2023 20:15,176.5420945,45,8.9,83.4,51.6,0.23,41.7,32.1,45,0.1
1234,13/02/2023 20:15,13/02/2023 20:30,176.6303901,45,8.5,84.2,51.7,0.26,30.9,32.4,46.8,0.1
1235,13/02/2023 20:30,13/02/2023 20:45,176.7186858,45,9.6,85,53,0.25,27.5,32.7,44.3,0.1
1236,13/02/2023 20:45,13/02/2023 21:00,176.8069815,35,8.7,86.1,52.9,0.22,26.1,33,50.9,0.1
1237,13/02/2023 21:00,13/02/2023 21:15,176.8952772,35,8.2,86.3,52.6,0.22,28,33.2,44.5,0.1
1238,13/02/2023 21:15,13/02/2023 21:30,176.9835729,35,8.9,87.1,53.6,0.26,35.2,33.1,37.7,0.1
1239,13/02/2023 21:30,13/02/2023 21:45,177.0718686,35,9.4,87.1,54,0.5,53.3,33.1,29.4,0.1
1240,13/02/2023 21:45,13/02/2023 22:00,177.1601643,38,8.5,87.1,53.2,0.66,47,33.7,25.9,0.1
1241,13/02/2023 22:00,13/02/2023 22:15,177.24846,38,8.2,86,52.4,0.72,41,31.1,25.7,0.1
1242,13/02/2023 22:15,13/02/2023 22:30,177.3367556,38,8.5,85.4,52.4,0.72,37.2,28.4,26.9,0.1
1243,13/02/2023 22:30,13/02/2023 22:45,177.4250513,38,9.5,83.4,52.1,0.73,33.7,27.4,26.2,0.1
1244,13/02/2023 22:45,13/02/2023 23:00,177.513347,67,10,81.6,51.5,0.76,30.8,26.3,26.6,0.1
1245,13/02/2023 23:00,13/02/2023 23:15,177.6016427,67,10.4,80,51.1,0.77,30.2,26,27.2,0.1
1246,13/02/2023 23:15,13/02/2023 23:30,177.6899384,67,10.6,77.5,49.8,0.7,29.9,26.6,26.4,0.1
1247,13/02/2023 23:30,13/02/2023 23:45,177.7782341,67,11.3,76.2,49.7,0.65,31.8,26.8,25.2,0.1
1248,13/02/2023 23:45,14/02/2023 00:00,177.8665298,59,11.8,74.7,49.3,0.79,33.2,26.7,26.2,0.1
1249,14/02/2023 00:00,14/02/2023 00:15,177.9548255,59,11.1,73.3,48,0.93,34.6,26,27.4,0.1
1250,14/02/2023 00:15,14/02/2023 00:30,178.0431211,59,10.4,72.4,47,0.9,34.3,26.6,27.3,0.1
1251,14/02/2023 00:30,14/02/2023 00:45,178.1314168,59,10.3,72.1,46.8,0.89,31.9,27.2,27.3,0.1
1252,14/02/2023 00:45,14/02/2023 01:00,178.2197125,55,10.1,72.1,46.6,0.89,30.2,26.9,28.4,0.1
1253,14/02/2023 01:00,14/02/2023 01:15,178.3080082,55,9.7,71.4,45.8,0.88,29.8,26.1,29.4,0.1
1254,14/02/2023 01:15,14/02/2023 01:30,178.3963039,55,9.3,71.9,45.8,0.87,28.3,26.4,27.7,0.1
1255,14/02/2023 01:30,14/02/2023 01:45,178.4845996,55,9,71,45,0.88,28,27.5,26.2,0.1
1256,14/02/2023 01:45,14/02/2023 02:00,178.5728953,59,8.9,68.8,43.9,0.9,28,28.4,22.6,0.1
1257,14/02/2023 02:00,14/02/2023 02:15,178.661191,59,9.4,66.8,43.1,0.92,27.5,29.4,22,0.1
1258,14/02/2023 02:15,14/02/2023 02:30,178.7494867,59,9.4,65.4,42.5,0.92,26.1,30.8,21.4,0.2
1259,14/02/2023 02:30,14/02/2023 02:45,178.8377823,59,9.6,65.3,42.5,0.88,28.1,31.9,20.8,0.2
1260,14/02/2023 02:45,14/02/2023 03:00,178.926078,59,9.2,66.3,42.7,0.88,28.7,32.7,22.1,0.2
1261,14/02/2023 03:00,14/02/2023 03:15,179.0143737,59,9.6,66.5,43.2,0.89,28.2,33.2,24.3,0.2
1262,14/02/2023 03:15,14/02/2023 03:30,179.1026694,59,9.3,66.2,42.8,0.9,26.7,34.8,23.4,0.2
1263,14/02/2023 03:30,14/02/2023 03:45,179.1909651,59,8.7,65.3,41.8,0.87,23.9,34.5,22.9,0.2
1264,14/02/2023 03:45,14/02/2023 04:00,179.2792608,57,9.8,64.1,42,0.88,18.9,34.1,19.5,0.2
1265,14/02/2023 04:00,14/02/2023 04:15,179.3675565,57,9.8,63.6,41.8,0.87,18.4,33.8,16.3,0.2
1266,14/02/2023 04:15,14/02/2023 04:30,179.4558522,57,9.1,64.5,41.7,0.86,21.5,33.7,15.4,0.2
1267,14/02/2023 04:30,14/02/2023 04:45,179.5441478,57,9.7,64.7,42.3,0.87,20,34,16.9,0.2
1268,14/02/2023 04:45,14/02/2023 05:00,179.6324435,48,10.4,63.8,42.4,0.86,18.2,34.4,16.4,0.2
1269,14/02/2023 05:00,14/02/2023 05:15,179.7207392,48,10.1,63.9,42.2,0.87,19.9,33.6,15.9,0.2
1270,14/02/2023 05:15,14/02/2023 05:30,179.8090349,48,9.9,64.1,42.2,0.86,18.6,34,14.8,0.2
1271,14/02/2023 05:30,14/02/2023 05:45,179.8973306,48,10.3,64.1,42.5,0.88,15.8,34.3,12.8,0.2
1272,14/02/2023 05:45,14/02/2023 06:00,179.9856263,52,10.7,63.6,42.5,0.9,16.9,34.7,11,0.2
1273,14/02/2023 06:00,14/02/2023 06:15,180.073922,52,10.8,62.7,42.2,0.92,21.7,33.4,10.6,0.2
1274,14/02/2023 06:15,14/02/2023 06:30,180.1622177,52,10.7,62.3,41.8,0.97,23.7,31.4,9.3,0.2
1275,14/02/2023 06:30,14/02/2023 06:45,180.2505133,52,11,62.3,42,1.01,25.3,29.8,7,0.2
1276,14/02/2023 06:45,14/02/2023 07:00,180.338809,76,11.5,61,41.8,1.1,25.4,29.2,7.1,0.2
1277,14/02/2023 07:00,14/02/2023 07:15,180.4271047,76,11.8,61,42,1.08,25.7,28.6,8.6,0.2
1278,14/02/2023 07:15,14/02/2023 07:30,180.5154004,76,12.7,61.2,42.8,0.93,25.5,28.4,13.3,0.2
1279,14/02/2023 07:30,14/02/2023 07:45,180.6036961,76,12.8,61.4,43,0.81,25.8,28.1,21.5,0.2
1280,14/02/2023 07:45,14/02/2023 08:00,180.6919918,69,12.3,61.7,42.8,0.76,26.8,28.2,30.2,0.2
1281,14/02/2023 08:00,14/02/2023 08:15,180.7802875,69,11.7,62.5,42.7,0.77,27.6,27.9,35.9,0.2
1282,14/02/2023 08:15,14/02/2023 08:30,180.8685832,69,10.6,64.3,42.8,0.82,27.5,27.7,38,0.2
1283,14/02/2023 08:30,14/02/2023 08:45,180.9568789,69,9.9,66,43.1,0.82,28.6,28,42.7,0.2
1284,14/02/2023 08:45,14/02/2023 09:00,181.0451745,71,9,66.9,42.9,0.8,29.1,27.8,45.16666667,0.2
1285,14/02/2023 09:00,14/02/2023 09:15,181.1334702,71,8.2,68.4,43.1,0.81,27.9,26.9,47.63333333,0.2
1286,14/02/2023 09:15,14/02/2023 09:30,181.2217659,71,6.9,69.6,42.6,0.73,28.9,27.1,50.1,0.2
1287,14/02/2023 09:30,14/02/2023 09:45,181.3100616,71,6.1,70.9,42.7,0.74,30.2,28.3,52.8,0.2
1288,14/02/2023 09:45,14/02/2023 10:00,181.3983573,51,6.3,71.2,43,0.95,36.3,27.9,53.6,0.2
1289,14/02/2023 10:00,14/02/2023 10:15,181.486653,51,6.2,68.9,41.7,1.16,45.6,29,51.8,0.2
1290,14/02/2023 10:15,14/02/2023 10:30,181.5749487,51,6.5,66,40.4,1.37,40.3,32.5,59.6,0.2
1291,14/02/2023 10:30,14/02/2023 10:45,181.6632444,51,7.1,64.5,40.1,0.53,33.6,34.5,62.8,0.2
1292,14/02/2023 10:45,14/02/2023 11:00,181.75154,23,7.4,63.9,40,0.54,32.15,36.4,63.5,0.2
1293,14/02/2023 11:00,14/02/2023 11:15,181.8398357,23,7.3,65.1,40.6,0.53,30.7,37.6,61.1,0.2
1294,14/02/2023 11:15,14/02/2023 11:30,181.9281314,23,6.5,65.1,39.9,0.54,29.25,37.1,61.2,0.2
1295,14/02/2023 11:30,14/02/2023 11:45,182.0164271,23,5.7,63.7,38.6,0.54,27.8,35.8,63.2,0.1
1296,14/02/2023 11:45,14/02/2023 12:00,182.1047228,23,5.825,62.55,38.075,0.53,23.6,33.53333333,64.8,0.1
1297,14/02/2023 12:00,14/02/2023 12:15,182.1930185,23,5.95,61.4,37.55,0.53,23.3,31.26666667,66.3,0.1
1298,14/02/2023 12:15,14/02/2023 12:30,182.2813142,23,6.075,60.25,37.025,0.54,26.6,29,65.4,0.1
1299,14/02/2023 12:30,14/02/2023 12:45,182.3696099,23,6.2,59.1,36.5,0.54,32.4,29.6,65.7,0.1
1300,14/02/2023 12:45,14/02/2023 13:00,182.4579055,21,6.9,60.4,37.7,0.61,32.7,40.1,65.5,0.1
1301,14/02/2023 13:00,14/02/2023 13:15,182.5462012,21,6.7,60,37.4,0.58,33.9,39.9,66.2,0.1
1302,14/02/2023 13:15,14/02/2023 13:30,182.6344969,21,7,59.4,37.2,0.56,29,39.8,65.9,0.1
1303,14/02/2023 13:30,14/02/2023 13:45,182.7227926,21,7.4,57.8,36.7,0.55,30.7,41,66.6,0.1
1304,14/02/2023 13:45,14/02/2023 14:00,182.8110883,21,6.9,58,36.4,0.55,32.5,42.6,65,0.1
1305,14/02/2023 14:00,14/02/2023 14:15,182.899384,21,6.6,57.5,36,0.56,30.4,44.5,67,0.1
1306,14/02/2023 14:15,14/02/2023 14:30,182.9876797,21,6.3,56.9,35.3,0.58,29.6,47.7,67.9,0.1
1307,14/02/2023 14:30,14/02/2023 14:45,183.0759754,21,6.8,54.2,34.4,0.54,33.7,42.3,67.9,0.1
1308,14/02/2023 14:45,14/02/2023 15:00,183.164271,21,7.2,51.5,33.3,0.35,40.3,38.5,66.8,0.1
1309,14/02/2023 15:00,14/02/2023 15:15,183.2525667,21,6.2,49.7,31.5,0.31,39.6,38.7,66.8,0.1
1310,14/02/2023 15:15,14/02/2023 15:30,183.3408624,21,6.55,49.05,31.4,0.495,40.5,35.25,67.15,0.1
1311,14/02/2023 15:30,14/02/2023 15:45,183.4291581,21,6.9,48.4,31.3,0.68,41.4,31.8,67.5,0.1
1312,14/02/2023 15:45,14/02/2023 16:00,183.5174538,26,6.3,47.5,30.4,0.66,38.9,28.5,67.6,0.1
1313,14/02/2023 16:00,14/02/2023 16:15,183.6057495,26,6.4,48.5,31,0.66,43.8,27.5,63,0.1
1314,14/02/2023 16:15,14/02/2023 16:30,183.6940452,26,6.2,47.4,30.2,0.7,49.5,27.5,63.9,0.1
1315,14/02/2023 16:30,14/02/2023 16:45,183.7823409,26,7.1,42.9,28.6,0.71,49.8,25.5,61.7,0.1
1316,14/02/2023 16:45,14/02/2023 17:00,183.8706366,30,6.3,42.7,27.9,0.71,45.9,51.8,62.1,0.1
1317,14/02/2023 17:00,14/02/2023 17:15,183.9589322,30,5.3,40.9,26,0.72,48.8,22,59.5,0.1
1318,14/02/2023 17:15,14/02/2023 17:30,184.0472279,30,4.6,40.9,25.4,0.71,35.2,21.8,60.2,0.1
1319,14/02/2023 17:30,14/02/2023 17:45,184.1355236,30,4.4,43.8,26.9,0.72,27.8,21.2,60,0.1
1320,14/02/2023 17:45,14/02/2023 18:00,184.2238193,31,4.4,47.2,28.7,0.73,28.5,20,61.1,0.1
1321,14/02/2023 18:00,14/02/2023 18:15,184.312115,31,4.4,51.4,30.9,0.77,29.8,19,59.3,0.1
1322,14/02/2023 18:15,14/02/2023 18:30,184.4004107,31,4.9,53.8,32.6,0.81,30.5,18.9,57.8,0.1
1323,14/02/2023 18:30,14/02/2023 18:45,184.4887064,31,4.8,55.2,33.2,0.8,32,19.5,57.1,0.1
1324,14/02/2023 18:45,14/02/2023 19:00,184.5770021,44,5,56.5,34.1,0.79,30.4,21.2,57.5,0.1
1325,14/02/2023 19:00,14/02/2023 19:15,184.6652977,44,5.8,57.9,35.5,0.62,27.2,22.8,58.3,0.1
1326,14/02/2023 19:15,14/02/2023 19:30,184.7535934,44,6.6,59.6,37,0.6,27.1,23.5,56.3,0.1
1327,14/02/2023 19:30,14/02/2023 19:45,184.8418891,44,7.3,63,39.5,0.62,28,23.8,54.6,0.1
1328,14/02/2023 19:45,14/02/2023 20:00,184.9301848,34,7.7,65.3,41,0.6,28,24.5,49.4,0.1
1329,14/02/2023 20:00,14/02/2023 20:15,185.0184805,34,7.7,66.9,41.8,0.6,27.8,24.6,49.6,0.1
1330,14/02/2023 20:15,14/02/2023 20:30,185.1067762,34,9.2,68.2,43.8,0.6,27.9,24.9,50.8,0.1
1331,14/02/2023 20:30,14/02/2023 20:45,185.1950719,34,9.3,70.6,45.1,0.61,27.8,25,48.4,0.1
1332,14/02/2023 20:45,14/02/2023 21:00,185.2833676,37,9.4,71.6,45.7,0.65,26.5,24.9,40,0.1
1333,14/02/2023 21:00,14/02/2023 21:15,185.3716632,37,10.1,73.4,47.3,0.78,25.6,23.9,34.7,0.1
1334,14/02/2023 21:15,14/02/2023 21:30,185.4599589,37,11.1,74.9,48.9,0.94,26.7,24,34.9,0.1
1335,14/02/2023 21:30,14/02/2023 21:45,185.5482546,37,11.2,74.7,48.8,0.93,26.8,24.6,31.7,0.1
1336,14/02/2023 21:45,14/02/2023 22:00,185.6365503,58,11.9,75.4,49.8,0.84,26.5,24.4,26.2,0.1
1337,14/02/2023 22:00,14/02/2023 22:15,185.724846,58,12.8,75.3,50.5,0.74,25.7,24.5,19.6,0.1
1338,14/02/2023 22:15,14/02/2023 22:30,185.8131417,58,13.3,75.8,51.1,0.73,25.4,24.8,15.3,0.1
1339,14/02/2023 22:30,14/02/2023 22:45,185.9014374,58,14.2,74.9,51.4,0.86,26.1,22.6,20.3,0.1
1340,14/02/2023 22:45,14/02/2023 23:00,185.9897331,54,15,75.7,52.5,1.18,25.9,20.6,24.2,0.1
1341,14/02/2023 23:00,14/02/2023 23:15,186.0780287,54,15.4,74.5,52.2,1.26,27.4,19.9,25.8,0.1
1342,14/02/2023 23:15,14/02/2023 23:30,186.1663244,54,16,73.8,52.3,1.25,25.4,19.2,25.3,0.1
1343,14/02/2023 23:30,14/02/2023 23:45,186.2546201,54,16,73.2,51.9,1.24,20.7,19.2,23.3,0.1
1344,14/02/2023 23:45,15/02/2023 00:00,186.3429158,69,16.6,72.3,52,1.655,23.05,19.3,19.4,0.1
1345,15/02/2023 00:00,15/02/2023 00:15,186.4312115,69,16.8,71.3,51.6,2.07,25.4,20.2,15.2,0.1
1346,15/02/2023 00:15,15/02/2023 00:30,186.5195072,69,17.2,70.7,51.6,2.04,34.7,19.6,8.3,0.1
1347,15/02/2023 00:30,15/02/2023 00:45,186.6078029,69,18.2,71,52.6,1.95,38.1,19.1,5.3,0.1
