From,CO (mg/m3)
10/02/2023 16:15,0.56
10/02/2023 16:30,0.56
10/02/2023 16:45,0.58
10/02/2023 17:00,0.58
10/02/2023 17:15,0.66
10/02/2023 17:30,0.98
10/02/2023 17:45,1.06
10/02/2023 18:00,1.18
10/02/2023 18:15,1.2
10/02/2023 18:30,1.51
10/02/2023 18:45,2.08
10/02/2023 19:00,1.96
10/02/2023 19:15,2.26
10/02/2023 19:30,2.183333333
10/02/2023 19:45,2.106666667
10/02/2023 20:00,2.03
10/02/2023 20:15,2.91
10/02/2023 20:30,3.82
10/02/2023 20:45,2.4
10/02/2023 21:00,2.92
10/02/2023 21:15,2.45
10/02/2023 21:30,2.27
10/02/2023 21:45,2.29
10/02/2023 22:00,1.98
10/02/2023 22:15,2.06
10/02/2023 22:30,2.63
10/02/2023 22:45,2.84
10/02/2023 23:00,2.36
10/02/2023 23:15,2.18
10/02/2023 23:30,2.03
10/02/2023 23:45,2.025
11/02/2023 00:00,2.02
11/02/2023 00:15,1.59
11/02/2023 00:30,1.61
11/02/2023 00:45,1.6
11/02/2023 01:00,1.56
11/02/2023 01:15,1.49
11/02/2023 01:30,1.43
11/02/2023 01:45,1.49
11/02/2023 02:00,1.57
11/02/2023 02:15,1.5
11/02/2023 02:30,1.51
11/02/2023 02:45,1.52
11/02/2023 03:00,1.35
11/02/2023 03:15,1.24
11/02/2023 03:30,1.28
11/02/2023 03:45,1.31
11/02/2023 04:00,1.32
11/02/2023 04:15,1.29
11/02/2023 04:30,1.34
11/02/2023 04:45,1.21
11/02/2023 05:00,1.21
11/02/2023 05:15,1.33
11/02/2023 05:30,1.79
11/02/2023 05:45,1.89
11/02/2023 06:00,2.06
11/02/2023 06:15,1.97
11/02/2023 06:30,1.99
11/02/2023 06:45,1.95
11/02/2023 07:00,2.03
11/02/2023 07:15,2.23
11/02/2023 07:30,2.71
11/02/2023 07:45,2.9
11/02/2023 08:00,2.28
11/02/2023 08:15,1.71
11/02/2023 08:30,1.37
11/02/2023 08:45,1.39
11/02/2023 09:00,1.42
11/02/2023 09:15,1.12
11/02/2023 09:30,0.5
11/02/2023 09:45,0.756666667
11/02/2023 10:00,1.013333333
11/02/2023 10:15,1.27
11/02/2023 10:30,0.38
11/02/2023 10:45,0.38
11/02/2023 11:00,0.38
11/02/2023 11:15,0.35
11/02/2023 11:30,0.29
11/02/2023 11:45,0.23
11/02/2023 12:00,0.25
11/02/2023 12:15,0.29
11/02/2023 12:30,0.3
11/02/2023 12:45,0.3
11/02/2023 13:00,0.62
11/02/2023 13:15,0.6
11/02/2023 13:30,0.57
11/02/2023 13:45,0.54
11/02/2023 14:00,0.52
11/02/2023 14:15,0.56
11/02/2023 14:30,0.56
11/02/2023 14:45,0.53
11/02/2023 15:00,0.53
11/02/2023 15:15,0.53
11/02/2023 15:30,0.53
11/02/2023 15:45,0.735
11/02/2023 16:00,0.94
11/02/2023 16:15,1.145
11/02/2023 16:30,1.35
11/02/2023 16:45,1.31
11/02/2023 17:00,1.27
11/02/2023 17:15,1.25
11/02/2023 17:30,1.23
11/02/2023 17:45,1.23
11/02/2023 18:00,0.64
11/02/2023 18:15,0.56
11/02/2023 18:30,0.58
11/02/2023 18:45,0.6
11/02/2023 19:00,0.62
11/02/2023 19:15,0.66
11/02/2023 19:30,0.65
11/02/2023 19:45,0.62
11/02/2023 20:00,0.63
11/02/2023 20:15,0.71
11/02/2023 20:30,0.72
11/02/2023 20:45,0.73
11/02/2023 21:00,0.74
11/02/2023 21:15,0.81
11/02/2023 21:30,0.84
11/02/2023 21:45,0.84
11/02/2023 22:00,0.84
11/02/2023 22:15,0.82
11/02/2023 22:30,0.76
11/02/2023 22:45,0.76
11/02/2023 23:00,0.78
11/02/2023 23:15,0.85
11/02/2023 23:30,0.86
11/02/2023 23:45,0.815
12/02/2023 00:00,0.77
12/02/2023 00:15,0.73
12/02/2023 00:30,0.69
12/02/2023 00:45,0.7
12/02/2023 01:00,0.73
12/02/2023 01:15,0.73
12/02/2023 01:30,0.65
12/02/2023 01:45,0.6
12/02/2023 02:00,0.57
12/02/2023 02:15,0.65
12/02/2023 02:30,0.61
12/02/2023 02:45,0.58
12/02/2023 03:00,0.56
12/02/2023 03:15,0.56
12/02/2023 03:30,0.61
12/02/2023 03:45,0.66
12/02/2023 04:00,0.65
12/02/2023 04:15,0.65
12/02/2023 04:30,0.68
12/02/2023 04:45,0.7
12/02/2023 05:00,0.7
12/02/2023 05:15,0.72
12/02/2023 05:30,0.72
12/02/2023 05:45,0.7
12/02/2023 06:00,0.69
12/02/2023 06:15,0.69
12/02/2023 06:30,0.68
12/02/2023 06:45,0.66
12/02/2023 07:00,0.68
12/02/2023 07:15,0.66
12/02/2023 07:30,0.72
12/02/2023 07:45,0.74
12/02/2023 08:00,0.73
12/02/2023 08:15,0.78
12/02/2023 08:30,0.74
12/02/2023 08:45,0.7
12/02/2023 09:00,0.71
12/02/2023 09:15,0.72
12/02/2023 09:30,0.71
12/02/2023 09:45,0.956666667
12/02/2023 10:00,1.203333333
12/02/2023 10:15,1.45
12/02/2023 10:30,0.62
12/02/2023 10:45,0.61
12/02/2023 11:00,0.6
12/02/2023 11:15,0.58
12/02/2023 11:30,0.57
12/02/2023 11:45,0.56
12/02/2023 12:00,0.55
12/02/2023 12:15,0.6
12/02/2023 12:30,0.56
12/02/2023 12:45,0.55
12/02/2023 13:00,0.54
12/02/2023 13:15,0.54
12/02/2023 13:30,0.54
12/02/2023 13:45,0.53
12/02/2023 14:00,0.49
12/02/2023 14:15,0.48
12/02/2023 14:30,0.45
12/02/2023 14:45,0.47
12/02/2023 15:00,0.49
12/02/2023 15:15,0.5
12/02/2023 15:30,0.5
12/02/2023 15:45,0.53
12/02/2023 16:00,0.5
12/02/2023 16:15,0.5
12/02/2023 16:30,0.48
12/02/2023 16:45,0.46
12/02/2023 17:00,0.48
12/02/2023 17:15,0.5
12/02/2023 17:30,0.52
12/02/2023 17:45,0.52
12/02/2023 18:00,0.54
12/02/2023 18:15,0.57
12/02/2023 18:30,0.62
12/02/2023 18:45,0.64
12/02/2023 19:00,0.66
12/02/2023 19:15,0.69
12/02/2023 19:30,0.7
12/02/2023 19:45,0.69
12/02/2023 20:00,0.65
12/02/2023 20:15,0.65
12/02/2023 20:30,0.72
12/02/2023 20:45,0.71
12/02/2023 21:00,0.7
12/02/2023 21:15,0.71
12/02/2023 21:30,0.71
12/02/2023 21:45,0.74
12/02/2023 22:00,0.78
12/02/2023 22:15,0.77
12/02/2023 22:30,0.77
12/02/2023 22:45,0.81
12/02/2023 23:00,0.88
12/02/2023 23:15,1
12/02/2023 23:30,1.16
12/02/2023 23:45,1.05
13/02/2023 00:00,0.94
13/02/2023 00:15,1
13/02/2023 00:30,1.21
13/02/2023 00:45,1.16
13/02/2023 01:00,0.98
13/02/2023 01:15,0.92
13/02/2023 01:30,0.82
13/02/2023 01:45,0.69
13/02/2023 02:00,0.61
13/02/2023 02:15,0.57
13/02/2023 02:30,0.57
13/02/2023 02:45,0.49
13/02/2023 03:00,0.42
13/02/2023 03:15,0.4
13/02/2023 03:30,0.4
13/02/2023 03:45,0.42
13/02/2023 04:00,0.45
13/02/2023 04:15,0.49
13/02/2023 04:30,0.49
13/02/2023 04:45,0.5
13/02/2023 05:00,0.5
13/02/2023 05:15,0.47
13/02/2023 05:30,0.48
13/02/2023 05:45,0.49
13/02/2023 06:00,0.55
13/02/2023 06:15,0.6
13/02/2023 06:30,0.57
13/02/2023 06:45,0.6
13/02/2023 07:00,0.6
13/02/2023 07:15,0.54
13/02/2023 07:30,0.48
13/02/2023 07:45,0.49
13/02/2023 08:00,0.49
13/02/2023 08:15,0.44
13/02/2023 08:30,0.45
13/02/2023 08:45,0.44
13/02/2023 09:00,0.44
13/02/2023 09:15,0.45
13/02/2023 09:30,0.44
13/02/2023 09:45,0.71
13/02/2023 10:00,0.98
13/02/2023 10:15,1.25
13/02/2023 10:30,0.42
13/02/2023 10:45,0.42
13/02/2023 11:00,0.42
13/02/2023 11:15,0.42
13/02/2023 11:30,0.42
13/02/2023 11:45,0.44
13/02/2023 12:00,0.45
13/02/2023 12:15,0.47
13/02/2023 12:30,0.44
13/02/2023 12:45,0.44
13/02/2023 13:00,0.42
13/02/2023 13:15,0.45
13/02/2023 13:30,0.44
13/02/2023 13:45,0.42
13/02/2023 14:00,0.44
13/02/2023 14:15,0.42
13/02/2023 14:30,0.44
13/02/2023 14:45,0.45
13/02/2023 15:00,0.44
13/02/2023 15:15,0.45
13/02/2023 15:30,0.45
13/02/2023 15:45,0.41
13/02/2023 16:00,0.41
13/02/2023 16:15,0.44
13/02/2023 16:30,0.42
13/02/2023 16:45,0.44
13/02/2023 17:00,0.42
13/02/2023 17:15,0.42
13/02/2023 17:30,0.45
13/02/2023 17:45,0.52
13/02/2023 18:00,0.62
13/02/2023 18:15,0.66
13/02/2023 18:30,0.63
13/02/2023 18:45,0.55
13/02/2023 19:00,0.27
13/02/2023 19:15,0.3
13/02/2023 19:30,0.25
13/02/2023 19:45,0.24
13/02/2023 20:00,0.23
13/02/2023 20:15,0.26
13/02/2023 20:30,0.25
13/02/2023 20:45,0.22
13/02/2023 21:00,0.22
13/02/2023 21:15,0.26
13/02/2023 21:30,0.5
13/02/2023 21:45,0.66
13/02/2023 22:00,0.72
13/02/2023 22:15,0.72
13/02/2023 22:30,0.73
13/02/2023 22:45,0.76
13/02/2023 23:00,0.77
13/02/2023 23:15,0.7
13/02/2023 23:30,0.65
13/02/2023 23:45,0.79
14/02/2023 00:00,0.93
14/02/2023 00:15,0.9
14/02/2023 00:30,0.89
14/02/2023 00:45,0.89
14/02/2023 01:00,0.88
14/02/2023 01:15,0.87
14/02/2023 01:30,0.88
14/02/2023 01:45,0.9
14/02/2023 02:00,0.92
14/02/2023 02:15,0.92
14/02/2023 02:30,0.88
14/02/2023 02:45,0.88
14/02/2023 03:00,0.89
14/02/2023 03:15,0.9
14/02/2023 03:30,0.87
14/02/2023 03:45,0.88
14/02/2023 04:00,0.87
14/02/2023 04:15,0.86
14/02/2023 04:30,0.87
14/02/2023 04:45,0.86
14/02/2023 05:00,0.87
14/02/2023 05:15,0.86
14/02/2023 05:30,0.88
14/02/2023 05:45,0.9
14/02/2023 06:00,0.92
14/02/2023 06:15,0.97
14/02/2023 06:30,1.01
14/02/2023 06:45,1.1
14/02/2023 07:00,1.08
14/02/2023 07:15,0.93
14/02/2023 07:30,0.81
14/02/2023 07:45,0.76
14/02/2023 08:00,0.77
14/02/2023 08:15,0.82
14/02/2023 08:30,0.82
14/02/2023 08:45,0.8
14/02/2023 09:00,0.81
14/02/2023 09:15,0.73
14/02/2023 09:30,0.74
14/02/2023 09:45,0.95
14/02/2023 10:00,1.16
14/02/2023 10:15,1.37
14/02/2023 10:30,0.53
14/02/2023 10:45,0.54
14/02/2023 11:00,0.53
14/02/2023 11:15,0.54
14/02/2023 11:30,0.54
14/02/2023 11:45,0.53
14/02/2023 12:00,0.53
14/02/2023 12:15,0.54
14/02/2023 12:30,0.54
14/02/2023 12:45,0.61
14/02/2023 13:00,0.58
14/02/2023 13:15,0.56
14/02/2023 13:30,0.55
14/02/2023 13:45,0.55
14/02/2023 14:00,0.56
14/02/2023 14:15,0.58
14/02/2023 14:30,0.54
14/02/2023 14:45,0.35
14/02/2023 15:00,0.31
14/02/2023 15:15,0.495
14/02/2023 15:30,0.68
14/02/2023 15:45,0.66
14/02/2023 16:00,0.66
14/02/2023 16:15,0.7
14/02/2023 16:30,0.71
14/02/2023 16:45,0.71
14/02/2023 17:00,0.72
14/02/2023 17:15,0.71
14/02/2023 17:30,0.72
14/02/2023 17:45,0.73
14/02/2023 18:00,0.77
14/02/2023 18:15,0.81
14/02/2023 18:30,0.8
14/02/2023 18:45,0.79
14/02/2023 19:00,0.62
14/02/2023 19:15,0.6
14/02/2023 19:30,0.62
14/02/2023 19:45,0.6
14/02/2023 20:00,0.6
14/02/2023 20:15,0.6
14/02/2023 20:30,0.61
14/02/2023 20:45,0.65
14/02/2023 21:00,0.78
14/02/2023 21:15,0.94
14/02/2023 21:30,0.93
14/02/2023 21:45,0.84
14/02/2023 22:00,0.74
14/02/2023 22:15,0.73
14/02/2023 22:30,0.86
14/02/2023 22:45,1.18
14/02/2023 23:00,1.26
14/02/2023 23:15,1.25
14/02/2023 23:30,1.24
14/02/2023 23:45,1.655
15/02/2023 00:00,2.07
15/02/2023 00:15,2.04
15/02/2023 00:30,1.95
15/02/2023 00:45,1.92
15/02/2023 01:00,1.96
15/02/2023 01:15,2.02
15/02/2023 01:30,2.06
15/02/2023 01:45,2.06
15/02/2023 02:00,1.97
15/02/2023 02:15,1.85
15/02/2023 02:30,1.82
15/02/2023 02:45,1.82
15/02/2023 03:00,1.81
15/02/2023 03:15,1.76
15/02/2023 03:30,1.73
15/02/2023 03:45,1.72
15/02/2023 04:00,1.67
15/02/2023 04:15,1.65
15/02/2023 04:30,1.79
15/02/2023 04:45,1.72
15/02/2023 05:00,1.59
15/02/2023 05:15,1.57
15/02/2023 05:30,1.59
15/02/2023 05:45,1.61
15/02/2023 06:00,1.59
15/02/2023 06:15,1.55
15/02/2023 06:30,1.51
15/02/2023 06:45,1.55
15/02/2023 07:00,1.55
15/02/2023 07:15,1.56
15/02/2023 07:30,1.66
15/02/2023 07:45,1.76
15/02/2023 08:00,1.73
15/02/2023 08:15,1.72
15/02/2023 08:30,1.69
15/02/2023 08:45,1.65
15/02/2023 09:00,1.64
15/02/2023 09:15,1.52
15/02/2023 09:30,1.44
15/02/2023 09:45,1.72
15/02/2023 10:00,2
15/02/2023 10:15,2.28
15/02/2023 10:30,1.41
15/02/2023 10:45,1.41
15/02/2023 11:00,1.39
15/02/2023 11:15,1.37
15/02/2023 11:30,1.37
15/02/2023 11:45,1.4
15/02/2023 12:00,1.42
15/02/2023 12:15,1.42
15/02/2023 12:30,1.41
15/02/2023 12:45,1.39
15/02/2023 13:00,1.41
15/02/2023 13:15,1.33
15/02/2023 13:30,1.29
15/02/2023 13:45,1.24
15/02/2023 14:00,1.26
15/02/2023 14:15,1.24
15/02/2023 14:30,1.25
15/02/2023 14:45,1.27
15/02/2023 15:00,1.25
15/02/2023 15:15,1.23
15/02/2023 15:30,1.23
15/02/2023 15:45,1.23
15/02/2023 16:00,1.23
15/02/2023 16:15,1.24
15/02/2023 16:30,1.24
15/02/2023 16:45,1.25
15/02/2023 17:00,1.24
15/02/2023 17:15,1.26
15/02/2023 17:30,1.27
15/02/2023 17:45,1.29
15/02/2023 18:00,1.31
15/02/2023 18:15,1.29
15/02/2023 18:30,1.33
15/02/2023 18:45,1.35
15/02/2023 19:00,1.4
15/02/2023 19:15,1.5
15/02/2023 19:30,1.45
15/02/2023 19:45,1.43
15/02/2023 20:00,1.47
15/02/2023 20:15,2.05
15/02/2023 20:30,1.81
15/02/2023 20:45,1.69
15/02/2023 21:00,1.73
15/02/2023 21:15,1.82
15/02/2023 21:30,1.87
15/02/2023 21:45,1.9
15/02/2023 22:00,1.85
15/02/2023 22:15,1.81
15/02/2023 22:30,1.81
15/02/2023 22:45,1.83
15/02/2023 23:00,1.8
15/02/2023 23:15,1.74
15/02/2023 23:30,1.74
15/02/2023 23:45,1.79
16/02/2023 00:00,1.84
16/02/2023 00:15,1.87
16/02/2023 00:30,1.9
16/02/2023 00:45,1.96
16/02/2023 01:00,2.06
16/02/2023 01:15,2.14
16/02/2023 01:30,2.08
16/02/2023 01:45,2.11
16/02/2023 02:00,2.03
16/02/2023 02:15,1.95
16/02/2023 02:30,1.91
16/02/2023 02:45,1.94
16/02/2023 03:00,2
16/02/2023 03:15,2
16/02/2023 03:30,2.05
16/02/2023 03:45,2.05
16/02/2023 04:00,2
16/02/2023 04:15,1.99
16/02/2023 04:30,1.99
16/02/2023 04:45,1.96
16/02/2023 05:00,1.91
16/02/2023 05:15,2.15
16/02/2023 05:30,2.16
16/02/2023 05:45,2.07
16/02/2023 06:00,2.07
16/02/2023 06:15,2.03
16/02/2023 06:30,1.92
16/02/2023 06:45,1.88
16/02/2023 07:00,1.88
16/02/2023 07:15,1.82
16/02/2023 07:30,1.81
16/02/2023 07:45,1.89
16/02/2023 08:00,1.96
16/02/2023 08:15,2.03
16/02/2023 08:30,2.18
16/02/2023 08:45,2.23
16/02/2023 09:00,2.22
16/02/2023 09:15,2.15
16/02/2023 09:30,2.03
16/02/2023 09:45,1.91
16/02/2023 10:00,1.79
16/02/2023 10:15,1.67
16/02/2023 10:30,0.76
16/02/2023 10:45,0.77
16/02/2023 11:00,0.77
16/02/2023 11:15,0.86
16/02/2023 11:30,1.09
16/02/2023 11:45,1.18
16/02/2023 12:00,1.18
16/02/2023 12:15,1.18
16/02/2023 12:30,1.17
16/02/2023 12:45,1.19
16/02/2023 13:00,1.21
16/02/2023 13:15,1.33
16/02/2023 13:30,1.2
16/02/2023 13:45,1.1
16/02/2023 14:00,1.11
16/02/2023 14:15,1.09
16/02/2023 14:30,1.05
16/02/2023 14:45,1.03
16/02/2023 15:00,1.06
16/02/2023 15:15,1.31
16/02/2023 15:30,1.31
16/02/2023 15:45,1.28
16/02/2023 16:00,1.27
16/02/2023 16:15,1.28
16/02/2023 16:30,1.29
16/02/2023 16:45,1.35
16/02/2023 17:00,1.29
16/02/2023 17:15,1.28
16/02/2023 17:30,1.32
16/02/2023 17:45,1.36
16/02/2023 18:00,1.47
16/02/2023 18:15,1.83
16/02/2023 18:30,2.44
16/02/2023 18:45,2.52
16/02/2023 19:00,2.18
16/02/2023 19:15,1.88
16/02/2023 19:30,1.53
16/02/2023 19:45,1.35
16/02/2023 20:00,1.37
16/02/2023 20:15,1.41
16/02/2023 20:30,1.45
16/02/2023 20:45,1.48
16/02/2023 21:00,1.5
16/02/2023 21:15,1.43
16/02/2023 21:30,1.41
16/02/2023 21:45,1.55
16/02/2023 22:00,1.58
16/02/2023 22:15,1.58
16/02/2023 22:30,1.82
16/02/2023 22:45,2.02
16/02/2023 23:00,1.87
16/02/2023 23:15,1.83
16/02/2023 23:30,1.8
16/02/2023 23:45,1.399999999
17/02/2023 00:00,1
17/02/2023 00:15,0.98
17/02/2023 00:30,1
17/02/2023 00:45,1
17/02/2023 01:00,0.93
17/02/2023 01:15,0.88
17/02/2023 01:30,0.97
17/02/2023 01:45,1.09
17/02/2023 02:00,1.09
17/02/2023 02:15,1.06
17/02/2023 02:30,0.96
17/02/2023 02:45,0.87
17/02/2023 03:00,0.78
17/02/2023 03:15,0.76
17/02/2023 03:30,0.7
17/02/2023 03:45,0.68
17/02/2023 04:00,1.03
17/02/2023 04:15,0.97
17/02/2023 04:30,0.93
17/02/2023 04:45,0.98
17/02/2023 05:00,0.97
17/02/2023 05:15,0.96
17/02/2023 05:30,1.01
17/02/2023 05:45,1.37
17/02/2023 06:00,1.49
17/02/2023 06:15,1.52
17/02/2023 06:30,1.71
17/02/2023 06:45,1.73
17/02/2023 07:00,1.76
17/02/2023 07:15,1.79
17/02/2023 07:30,1.82
17/02/2023 07:45,1.9
17/02/2023 08:00,1.92
17/02/2023 08:15,1.91
17/02/2023 08:30,1.9
17/02/2023 08:45,1.79
17/02/2023 09:00,1.82
17/02/2023 09:15,1.83
17/02/2023 09:30,1.73
17/02/2023 09:45,1.963333333
17/02/2023 10:00,2.196666667
17/02/2023 10:15,2.43
17/02/2023 10:30,1.31
17/02/2023 10:45,1.32
17/02/2023 11:00,1.31
17/02/2023 11:15,1.31
17/02/2023 11:30,1.29
17/02/2023 11:45,1.27
17/02/2023 12:00,1.16
17/02/2023 12:15,1.65
17/02/2023 12:30,1.69
17/02/2023 12:45,1.68
17/02/2023 13:00,1.69
17/02/2023 13:15,1.68
17/02/2023 13:30,1.69
17/02/2023 13:45,1.67
17/02/2023 14:00,1.66
17/02/2023 14:15,1.65
17/02/2023 14:30,1.65
17/02/2023 14:45,1.48
17/02/2023 15:00,1.43
17/02/2023 15:15,1.44
17/02/2023 15:30,1.55
17/02/2023 15:45,1.58
17/02/2023 16:00,1.58
17/02/2023 16:15,1.59
17/02/2023 16:30,1.61
17/02/2023 16:45,1.69
17/02/2023 17:00,1.75
17/02/2023 17:15,1.81
17/02/2023 17:30,1.89
17/02/2023 17:45,2.06
17/02/2023 18:00,2.11
17/02/2023 18:15,2.2
17/02/2023 18:30,2.43
17/02/2023 18:45,2.87
17/02/2023 19:00,3.18
17/02/2023 19:15,3.22
17/02/2023 19:30,2.84
17/02/2023 19:45,2.21
17/02/2023 20:00,2.1
17/02/2023 20:15,1.98
17/02/2023 20:30,1.94
17/02/2023 20:45,1.91
17/02/2023 21:00,1.91
17/02/2023 21:15,1.89
17/02/2023 21:30,1.85
17/02/2023 21:45,1.88
17/02/2023 22:00,1.95
17/02/2023 22:15,1.97
17/02/2023 22:30,2.05
17/02/2023 22:45,2.1
17/02/2023 23:00,2.16
17/02/2023 23:15,2.19
17/02/2023 23:30,2.15
17/02/2023 23:45,1.564999999
18/02/2023 00:00,0.98
18/02/2023 00:15,0.86
18/02/2023 00:30,0.79
18/02/2023 00:45,0.78
18/02/2023 01:00,0.78
18/02/2023 01:15,0.77
18/02/2023 01:30,0.81
18/02/2023 01:45,0.85
18/02/2023 02:00,0.87
18/02/2023 02:15,1.05
18/02/2023 02:30,1.27
18/02/2023 02:45,1.33
18/02/2023 03:00,1.25
18/02/2023 03:15,1.2
18/02/2023 03:30,1.17
18/02/2023 03:45,1.16
18/02/2023 04:00,1.17
18/02/2023 04:15,1.12
18/02/2023 04:30,1.23
18/02/2023 04:45,1.12
18/02/2023 05:00,1.09
18/02/2023 05:15,1.05
18/02/2023 05:30,1.04
18/02/2023 05:45,1.04
18/02/2023 06:00,1.03
18/02/2023 06:15,1.08
18/02/2023 06:30,1.03
18/02/2023 06:45,1
18/02/2023 07:00,1.06
18/02/2023 07:15,1.4
18/02/2023 07:30,1.59
18/02/2023 07:45,1.61
18/02/2023 08:00,1.66
18/02/2023 08:15,1.51
18/02/2023 08:30,1.39
18/02/2023 08:45,1.2
18/02/2023 09:00,1.08
18/02/2023 09:15,1
18/02/2023 09:30,0.97
18/02/2023 09:45,1.21
18/02/2023 10:00,1.45
18/02/2023 10:15,1.69
18/02/2023 10:30,0.6
18/02/2023 10:45,0.58
18/02/2023 11:00,0.57
18/02/2023 11:15,0.58
18/02/2023 11:30,0.58
18/02/2023 11:45,0.58
18/02/2023 12:00,0.6
18/02/2023 12:15,0.61
18/02/2023 12:30,0.61
18/02/2023 12:45,0.63
18/02/2023 13:00,0.6
18/02/2023 13:15,0.47
18/02/2023 13:30,0.41
18/02/2023 13:45,0.34
18/02/2023 14:00,0.29
18/02/2023 14:15,0.27
18/02/2023 14:30,0.26
18/02/2023 14:45,0.23
18/02/2023 15:00,0.21
18/02/2023 15:15,0.17
18/02/2023 15:30,0.11
18/02/2023 15:45,0.16
18/02/2023 16:00,0.15
18/02/2023 16:15,0.1
18/02/2023 16:30,0.1
18/02/2023 16:45,0.14
18/02/2023 17:00,0.19
18/02/2023 17:15,0.21
18/02/2023 17:30,0.23
18/02/2023 17:45,0.31
18/02/2023 18:00,0.64
18/02/2023 18:15,1.19
18/02/2023 18:30,1.55
18/02/2023 18:45,2.2
18/02/2023 19:00,2.34
18/02/2023 19:15,2.21
18/02/2023 19:30,2.44
18/02/2023 19:45,1.12
18/02/2023 20:00,0.64
18/02/2023 20:15,0.58
18/02/2023 20:30,0.56
18/02/2023 20:45,0.54
18/02/2023 21:00,0.52
18/02/2023 21:15,0.49
18/02/2023 21:30,0.55
18/02/2023 21:45,0.64
18/02/2023 22:00,0.69
18/02/2023 22:15,0.71
18/02/2023 22:30,0.7
18/02/2023 22:45,0.71
18/02/2023 23:00,0.72
18/02/2023 23:15,0.71
18/02/2023 23:30,0.72
18/02/2023 23:45,1.065
19/02/2023 00:00,1.41
19/02/2023 00:15,1.18
19/02/2023 00:30,1.05
19/02/2023 00:45,1.12
19/02/2023 01:00,1.06
19/02/2023 01:15,1.02
19/02/2023 01:30,1.04
19/02/2023 01:45,1.05
19/02/2023 02:00,1.12
19/02/2023 02:15,1.33
19/02/2023 02:30,1.35
19/02/2023 02:45,1.19
19/02/2023 03:00,1.15
19/02/2023 03:15,1.12
19/02/2023 03:30,1.15
19/02/2023 03:45,1.18
19/02/2023 04:00,1.13
19/02/2023 04:15,1.08
19/02/2023 04:30,0.95
19/02/2023 04:45,0.94
19/02/2023 05:00,0.92
19/02/2023 05:15,0.87
19/02/2023 05:30,0.86
19/02/2023 05:45,0.87
19/02/2023 06:00,0.9
19/02/2023 06:15,1.02
19/02/2023 06:30,1.11
19/02/2023 06:45,1.47
19/02/2023 07:00,1.73
19/02/2023 07:15,1.84
19/02/2023 07:30,1.61
19/02/2023 07:45,1.25
19/02/2023 08:00,1.18
19/02/2023 08:15,1.12
19/02/2023 08:30,1.19
19/02/2023 08:45,1.17
19/02/2023 09:00,1.02
19/02/2023 09:15,0.79
19/02/2023 09:30,0.63
19/02/2023 09:45,0.886666666
19/02/2023 10:00,1.143333333
19/02/2023 10:15,1.4
19/02/2023 10:30,0.6
19/02/2023 10:45,0.86
19/02/2023 11:00,1.02
19/02/2023 11:15,0.96
19/02/2023 11:30,0.92
19/02/2023 11:45,0.88
19/02/2023 12:00,0.84
19/02/2023 12:15,0.81
19/02/2023 12:30,0.74
19/02/2023 12:45,0.66
19/02/2023 13:00,0.65
19/02/2023 13:15,0.66
19/02/2023 13:30,0.65
19/02/2023 13:45,0.69
19/02/2023 14:00,0.7
19/02/2023 14:15,0.72
19/02/2023 14:30,0.73
19/02/2023 14:45,0.74
19/02/2023 15:00,0.73
19/02/2023 15:15,0.69
19/02/2023 15:30,0.64
19/02/2023 15:45,0.68
19/02/2023 16:00,0.69
19/02/2023 16:15,0.69
19/02/2023 16:30,0.72
19/02/2023 16:45,0.79
19/02/2023 17:00,0.81
19/02/2023 17:15,0.84
19/02/2023 17:30,0.87
19/02/2023 17:45,0.92
19/02/2023 18:00,0.92
19/02/2023 18:15,0.92
19/02/2023 18:30,0.94
19/02/2023 18:45,1.03
19/02/2023 19:00,1.11
19/02/2023 19:15,1.11
19/02/2023 19:30,1.06
19/02/2023 19:45,1.12
19/02/2023 20:00,1.13
19/02/2023 20:15,1.11
19/02/2023 20:30,1.17
19/02/2023 20:45,1.13
19/02/2023 21:00,1.15
19/02/2023 21:15,1.18
19/02/2023 21:30,1.23
19/02/2023 21:45,1.27
19/02/2023 22:00,1.34
19/02/2023 22:15,1.44
19/02/2023 22:30,1.6
19/02/2023 22:45,1.92
19/02/2023 23:00,2.05
19/02/2023 23:15,1.91
19/02/2023 23:30,1.76
19/02/2023 23:45,1.5
20/02/2023 00:00,1.24
20/02/2023 00:15,1.23
20/02/2023 00:30,1.01
20/02/2023 00:45,1
20/02/2023 01:00,0.85
20/02/2023 01:15,0.81
20/02/2023 01:30,0.84
20/02/2023 01:45,0.79
20/02/2023 02:00,0.92
20/02/2023 02:15,0.94
20/02/2023 02:30,0.92
20/02/2023 02:45,0.88
20/02/2023 03:00,0.78
20/02/2023 03:15,0.73
20/02/2023 03:30,0.71
20/02/2023 03:45,0.68
20/02/2023 04:00,0.58
20/02/2023 04:15,0.56
20/02/2023 04:30,0.54
20/02/2023 04:45,0.72
20/02/2023 05:00,0.63
20/02/2023 05:15,0.61
20/02/2023 05:30,0.63
20/02/2023 05:45,0.61
20/02/2023 06:00,0.64
20/02/2023 06:15,0.8
20/02/2023 06:30,0.71
20/02/2023 06:45,0.63
20/02/2023 07:00,0.65
20/02/2023 07:15,0.74
20/02/2023 07:30,0.77
20/02/2023 07:45,0.85
20/02/2023 08:00,1.02
20/02/2023 08:15,0.82
20/02/2023 08:30,0.57
20/02/2023 08:45,0.68
20/02/2023 09:00,0.72
