From,Ozone (µg/m3)
12/02/2023 07:45,32.2
12/02/2023 08:00,35.2
12/02/2023 08:15,35
12/02/2023 08:30,39.3
12/02/2023 08:45,42
12/02/2023 09:00,44.7
12/02/2023 09:15,47.4
12/02/2023 09:30,49.7
12/02/2023 09:45,52.5
12/02/2023 10:00,56.5
12/02/2023 10:15,62.1
12/02/2023 10:30,64.3
12/02/2023 10:45,62.9
12/02/2023 11:00,62.6
12/02/2023 11:15,62.9
12/02/2023 11:30,60
12/02/2023 11:45,58.5
12/02/2023 12:00,57.6
12/02/2023 12:15,58.2
12/02/2023 12:30,57.4
12/02/2023 12:45,58.4
12/02/2023 13:00,56.9
12/02/2023 13:15,56.3
12/02/2023 13:30,54.6
12/02/2023 13:45,55.4
12/02/2023 14:00,52.9
12/02/2023 14:15,51.7
12/02/2023 14:30,51.9
12/02/2023 14:45,53.3
12/02/2023 15:00,50.4
12/02/2023 15:15,50.2
12/02/2023 15:30,50.3
12/02/2023 15:45,51.1
12/02/2023 16:00,51.4
12/02/2023 16:15,49.2
12/02/2023 16:30,49.2
12/02/2023 16:45,48.3
12/02/2023 17:00,44.5
12/02/2023 17:15,43.6
12/02/2023 17:30,43.3
12/02/2023 17:45,42.5
12/02/2023 18:00,39.2
12/02/2023 18:15,37.9
12/02/2023 18:30,36.1
12/02/2023 18:45,32.3
12/02/2023 19:00,26.2
12/02/2023 19:15,19.8
12/02/2023 19:30,26.4
12/02/2023 19:45,25.5
12/02/2023 20:00,17.3
12/02/2023 20:15,9.3
12/02/2023 20:30,6.7
12/02/2023 20:45,8.5
12/02/2023 21:00,9.4
12/02/2023 21:15,11.3
12/02/2023 21:30,8.6
12/02/2023 21:45,9.8
12/02/2023 22:00,8.7
12/02/2023 22:15,9.5
12/02/2023 22:30,11.7
12/02/2023 22:45,22
12/02/2023 23:00,18.2
12/02/2023 23:15,17
12/02/2023 23:30,17.3
12/02/2023 23:45,17
13/02/2023 00:00,15.8
13/02/2023 00:15,15.9
13/02/2023 00:30,10.7
13/02/2023 00:45,7.6
13/02/2023 01:00,10.2
13/02/2023 01:15,8.8
13/02/2023 01:30,12.8
13/02/2023 01:45,20.3
13/02/2023 02:00,21.9
13/02/2023 02:15,16.6
13/02/2023 02:30,10.1
13/02/2023 02:45,17.9
13/02/2023 03:00,38.2
13/02/2023 03:15,39.8
13/02/2023 03:30,40
13/02/2023 03:45,40.5
13/02/2023 04:00,33.6
13/02/2023 04:15,20.4
13/02/2023 04:30,23.5
13/02/2023 04:45,25.5
13/02/2023 05:00,28.7
13/02/2023 05:15,29.8
13/02/2023 05:30,28.5
13/02/2023 05:45,26.9
13/02/2023 06:00,25.1
13/02/2023 06:15,24.5
13/02/2023 06:30,24.2
13/02/2023 06:45,26
13/02/2023 07:00,31.3
13/02/2023 07:15,43.6
13/02/2023 07:30,48.1
13/02/2023 07:45,47.3
13/02/2023 08:00,48.3
13/02/2023 08:15,52.1
13/02/2023 08:30,53.5
13/02/2023 08:45,53.9
13/02/2023 09:00,54.3
13/02/2023 09:15,54.7
13/02/2023 09:30,57.2
13/02/2023 09:45,60.4
13/02/2023 10:00,62.3
13/02/2023 10:15,63.9
13/02/2023 10:30,64.3
13/02/2023 10:45,65.3
13/02/2023 11:00,65.5
13/02/2023 11:15,67.3
13/02/2023 11:30,68.1
13/02/2023 11:45,68.9
13/02/2023 12:00,70.7
13/02/2023 12:15,70.3
13/02/2023 12:30,71.2
13/02/2023 12:45,71.3
13/02/2023 13:00,71.1
13/02/2023 13:15,71.3
13/02/2023 13:30,71.7
13/02/2023 13:45,71.2
13/02/2023 14:00,71.9
13/02/2023 14:15,71.2
13/02/2023 14:30,74.4
13/02/2023 14:45,74.8
13/02/2023 15:00,74
13/02/2023 15:15,73.5
13/02/2023 15:30,74
13/02/2023 15:45,74.2
13/02/2023 16:00,73.6
13/02/2023 16:15,73.8
13/02/2023 16:30,72.2
13/02/2023 16:45,71.1
13/02/2023 17:00,69.7
13/02/2023 17:15,69.7
13/02/2023 17:30,65.5
13/02/2023 17:45,61.2
13/02/2023 18:00,56.3
13/02/2023 18:15,50.7
13/02/2023 18:30,38.2
13/02/2023 18:45,43.8
13/02/2023 19:00,39.1
13/02/2023 19:15,38.5
13/02/2023 19:30,45.7
13/02/2023 19:45,45.3
13/02/2023 20:00,45
13/02/2023 20:15,46.8
13/02/2023 20:30,44.3
13/02/2023 20:45,50.9
13/02/2023 21:00,44.5
13/02/2023 21:15,37.7
13/02/2023 21:30,29.4
13/02/2023 21:45,25.9
13/02/2023 22:00,25.7
13/02/2023 22:15,26.9
13/02/2023 22:30,26.2
13/02/2023 22:45,26.6
13/02/2023 23:00,27.2
13/02/2023 23:15,26.4
13/02/2023 23:30,25.2
13/02/2023 23:45,26.2
14/02/2023 00:00,27.4
14/02/2023 00:15,27.3
14/02/2023 00:30,27.3
14/02/2023 00:45,28.4
14/02/2023 01:00,29.4
14/02/2023 01:15,27.7
14/02/2023 01:30,26.2
14/02/2023 01:45,22.6
14/02/2023 02:00,22
14/02/2023 02:15,21.4
14/02/2023 02:30,20.8
14/02/2023 02:45,22.1
14/02/2023 03:00,24.3
14/02/2023 03:15,23.4
14/02/2023 03:30,22.9
14/02/2023 03:45,19.5
14/02/2023 04:00,16.3
14/02/2023 04:15,15.4
14/02/2023 04:30,16.9
14/02/2023 04:45,16.4
14/02/2023 05:00,15.9
14/02/2023 05:15,14.8
14/02/2023 05:30,12.8
14/02/2023 05:45,11
14/02/2023 06:00,10.6
14/02/2023 06:15,9.3
14/02/2023 06:30,7
14/02/2023 06:45,7.1
14/02/2023 07:00,8.6
14/02/2023 07:15,13.3
14/02/2023 07:30,21.5
14/02/2023 07:45,30.2
14/02/2023 08:00,35.9
14/02/2023 08:15,38
14/02/2023 08:30,42.7
14/02/2023 08:45,45.16666667
14/02/2023 09:00,47.63333333
14/02/2023 09:15,50.1
14/02/2023 09:30,52.8
14/02/2023 09:45,53.6
14/02/2023 10:00,51.8
14/02/2023 10:15,59.6
14/02/2023 10:30,62.8
14/02/2023 10:45,63.5
14/02/2023 11:00,61.1
14/02/2023 11:15,61.2
14/02/2023 11:30,63.2
14/02/2023 11:45,64.8
14/02/2023 12:00,66.3
14/02/2023 12:15,65.4
14/02/2023 12:30,65.7
14/02/2023 12:45,65.5
14/02/2023 13:00,66.2
14/02/2023 13:15,65.9
14/02/2023 13:30,66.6
14/02/2023 13:45,65
14/02/2023 14:00,67
14/02/2023 14:15,67.9
14/02/2023 14:30,67.9
14/02/2023 14:45,66.8
14/02/2023 15:00,66.8
14/02/2023 15:15,67.15
14/02/2023 15:30,67.5
14/02/2023 15:45,67.6
14/02/2023 16:00,63
14/02/2023 16:15,63.9
14/02/2023 16:30,61.7
14/02/2023 16:45,62.1
14/02/2023 17:00,59.5
14/02/2023 17:15,60.2
14/02/2023 17:30,60
14/02/2023 17:45,61.1
14/02/2023 18:00,59.3
14/02/2023 18:15,57.8
14/02/2023 18:30,57.1
14/02/2023 18:45,57.5
14/02/2023 19:00,58.3
14/02/2023 19:15,56.3
14/02/2023 19:30,54.6
14/02/2023 19:45,49.4
14/02/2023 20:00,49.6
14/02/2023 20:15,50.8
14/02/2023 20:30,48.4
14/02/2023 20:45,40
14/02/2023 21:00,34.7
14/02/2023 21:15,34.9
14/02/2023 21:30,31.7
14/02/2023 21:45,26.2
14/02/2023 22:00,19.6
14/02/2023 22:15,15.3
14/02/2023 22:30,20.3
14/02/2023 22:45,24.2
14/02/2023 23:00,25.8
14/02/2023 23:15,25.3
14/02/2023 23:30,23.3
14/02/2023 23:45,19.4
15/02/2023 00:00,15.2
15/02/2023 00:15,8.3
15/02/2023 00:30,5.3
15/02/2023 00:45,7.3
15/02/2023 01:00,14.7
15/02/2023 01:15,17.2
15/02/2023 01:30,16.4
15/02/2023 01:45,12.7
15/02/2023 02:00,10.9
15/02/2023 02:15,14.5
15/02/2023 02:30,15
15/02/2023 02:45,16.1
15/02/2023 03:00,16.2
15/02/2023 03:15,18.3
15/02/2023 03:30,18.8
15/02/2023 03:45,20.8
15/02/2023 04:00,21.9
15/02/2023 04:15,22.8
15/02/2023 04:30,24.2
15/02/2023 04:45,24
15/02/2023 05:00,24.1
15/02/2023 05:15,21.7
15/02/2023 05:30,24.2
15/02/2023 05:45,20.7
15/02/2023 06:00,23.8
15/02/2023 06:15,22.7
15/02/2023 06:30,23.2
15/02/2023 06:45,20.8
15/02/2023 07:00,22.6
15/02/2023 07:15,22.5
15/02/2023 07:30,22.1
15/02/2023 07:45,24.1
15/02/2023 08:00,26.6
15/02/2023 08:15,33.9
15/02/2023 08:30,39.4
15/02/2023 08:45,43.03333334
15/02/2023 09:00,46.66666667
15/02/2023 09:15,50.3
15/02/2023 09:30,57.6
15/02/2023 09:45,66.8
15/02/2023 10:00,73
15/02/2023 10:15,75.3
15/02/2023 10:30,77.6
15/02/2023 10:45,77.7
15/02/2023 11:00,76.5
15/02/2023 11:15,75.7
15/02/2023 11:30,76.4
15/02/2023 11:45,76.2
15/02/2023 12:00,75.8
15/02/2023 12:15,77.3
15/02/2023 12:30,72.5
15/02/2023 12:45,70.7
15/02/2023 13:00,71.2
15/02/2023 13:15,72.2
15/02/2023 13:30,72.3
15/02/2023 13:45,72.2
15/02/2023 14:00,74.8
15/02/2023 14:15,74.6
15/02/2023 14:30,74.4
15/02/2023 14:45,72.3
15/02/2023 15:00,69.6
15/02/2023 15:15,67.5
15/02/2023 15:30,66.5
15/02/2023 15:45,64.9
15/02/2023 16:00,62.1
15/02/2023 16:15,58.7
15/02/2023 16:30,55.8
15/02/2023 16:45,55.9
15/02/2023 17:00,56.6
15/02/2023 17:15,57.2
15/02/2023 17:30,56.2
15/02/2023 17:45,56.8
15/02/2023 18:00,56.1
15/02/2023 18:15,48.5
15/02/2023 18:30,41.9
15/02/2023 18:45,39.6
15/02/2023 19:00,34.2
15/02/2023 19:15,30.4
15/02/2023 19:30,29
15/02/2023 19:45,19.9
15/02/2023 20:00,20.8
15/02/2023 20:15,7.9
15/02/2023 20:30,9.7
15/02/2023 20:45,12.8
15/02/2023 21:00,14.1
15/02/2023 21:15,11.5
15/02/2023 21:30,14.8
15/02/2023 21:45,17.9
15/02/2023 22:00,21.3
15/02/2023 22:15,25.4
15/02/2023 22:30,33.3
15/02/2023 22:45,31.9
15/02/2023 23:00,34.1
15/02/2023 23:15,38.6
15/02/2023 23:30,37.2
15/02/2023 23:45,29.3
16/02/2023 00:00,21.2
16/02/2023 00:15,20.1
16/02/2023 00:30,19.3
16/02/2023 00:45,6.6
16/02/2023 01:00,5.9
16/02/2023 01:15,5.5
16/02/2023 01:30,6
16/02/2023 01:45,5.7
16/02/2023 02:00,5.9
16/02/2023 02:15,7.1
16/02/2023 02:30,9.9
16/02/2023 02:45,6.9
16/02/2023 03:00,5
16/02/2023 03:15,4.5
16/02/2023 03:30,5
16/02/2023 03:45,5
16/02/2023 04:00,4.5
16/02/2023 04:15,5
16/02/2023 04:30,4.6
16/02/2023 04:45,4.9
16/02/2023 05:00,5.3
16/02/2023 05:15,5.7
16/02/2023 05:30,4.9
16/02/2023 05:45,5
16/02/2023 06:00,4.6
16/02/2023 06:15,5.4
16/02/2023 06:30,6.7
16/02/2023 06:45,8.5
16/02/2023 07:00,10.5
16/02/2023 07:15,12.6
16/02/2023 07:30,14.5
16/02/2023 07:45,13.8
16/02/2023 08:00,13.9
16/02/2023 08:15,15.4
16/02/2023 08:30,13.7
16/02/2023 08:45,16.06666667
16/02/2023 09:00,18.43333333
16/02/2023 09:15,20.8
16/02/2023 09:30,28.7
16/02/2023 09:45,34.8
16/02/2023 10:00,43.7
16/02/2023 10:15,57.6
16/02/2023 10:30,65.5
16/02/2023 10:45,67.4
16/02/2023 11:00,71.1
16/02/2023 11:15,76.5
16/02/2023 11:30,77.6
16/02/2023 11:45,80.9
16/02/2023 12:00,85.7
16/02/2023 12:15,85.8
16/02/2023 12:30,86.5
16/02/2023 12:45,85.5
16/02/2023 13:00,84.9
16/02/2023 13:15,61.3
16/02/2023 13:30,51.3
16/02/2023 13:45,62.3
16/02/2023 14:00,66.5
16/02/2023 14:15,63.6
16/02/2023 14:30,62.5
16/02/2023 14:45,48.5
16/02/2023 15:00,43.4
16/02/2023 15:15,37
16/02/2023 15:30,43.5
16/02/2023 15:45,47.3
16/02/2023 16:00,51.5
16/02/2023 16:15,43.8
16/02/2023 16:30,47.2
16/02/2023 16:45,32.4
16/02/2023 17:00,45.3
16/02/2023 17:15,63.3
16/02/2023 17:30,63.5
16/02/2023 17:45,54.9
16/02/2023 18:00,48
16/02/2023 18:15,36.5
16/02/2023 18:30,10.3
16/02/2023 18:45,0.8
16/02/2023 19:00,4.4
16/02/2023 19:15,18.5
16/02/2023 19:30,36.3
16/02/2023 19:45,43.6
16/02/2023 20:00,45.8
16/02/2023 20:15,43.8
16/02/2023 20:30,46
16/02/2023 20:45,44.2
16/02/2023 21:00,49.8
16/02/2023 21:15,60.7
16/02/2023 21:30,63.1
16/02/2023 21:45,55.6
16/02/2023 22:00,48.7
16/02/2023 22:15,44.6
16/02/2023 22:30,34.5
16/02/2023 22:45,34.1
16/02/2023 23:00,34.6
16/02/2023 23:15,28.8
16/02/2023 23:30,22.6
16/02/2023 23:45,16.4
17/02/2023 00:00,12.6
17/02/2023 00:15,11.5
17/02/2023 00:30,11.1
17/02/2023 00:45,11.2
17/02/2023 01:00,12
17/02/2023 01:15,15.9
17/02/2023 01:30,9.3
17/02/2023 01:45,3.5
17/02/2023 02:00,3.7
17/02/2023 02:15,4.3
17/02/2023 02:30,5.5
17/02/2023 02:45,6.4
17/02/2023 03:00,9.7
17/02/2023 03:15,9.8
17/02/2023 03:30,9.3
17/02/2023 03:45,11.1
17/02/2023 04:00,6.1
17/02/2023 04:15,9.7
17/02/2023 04:30,9.9
17/02/2023 04:45,8.4
17/02/2023 05:00,6.5
17/02/2023 05:15,8.7
17/02/2023 05:30,9.5
17/02/2023 05:45,8.1
17/02/2023 06:00,4.7
17/02/2023 06:15,2.7
17/02/2023 06:30,2.9
17/02/2023 06:45,3.4
17/02/2023 07:00,3.9
17/02/2023 07:15,3.9
17/02/2023 07:30,5.3
17/02/2023 07:45,5.8
17/02/2023 08:00,7.7
17/02/2023 08:15,10.7
17/02/2023 08:30,12.7
17/02/2023 08:45,14.6
17/02/2023 09:00,16.5
17/02/2023 09:15,18.4
17/02/2023 09:30,23.8
17/02/2023 09:45,34.5
17/02/2023 10:00,35
17/02/2023 10:15,36.6
17/02/2023 10:30,23.4
17/02/2023 10:45,23.4
17/02/2023 11:00,39.6
17/02/2023 11:15,39.9
17/02/2023 11:30,35.9
17/02/2023 11:45,37.6
17/02/2023 12:00,32.9
17/02/2023 12:15,40.1
17/02/2023 12:30,36.5
17/02/2023 12:45,39.7
17/02/2023 13:00,57.1
17/02/2023 13:15,77.5
17/02/2023 13:30,56.7
17/02/2023 13:45,32.1
17/02/2023 14:00,58.6
17/02/2023 14:15,78.7
17/02/2023 14:30,50.5
17/02/2023 14:45,44.1
17/02/2023 15:00,63.7
17/02/2023 15:15,62.4
17/02/2023 15:30,74.6
17/02/2023 15:45,86.4
17/02/2023 16:00,81.1
17/02/2023 16:15,73.8
17/02/2023 16:30,78.1
17/02/2023 16:45,71.2
17/02/2023 17:00,69.9
17/02/2023 17:15,60.3
17/02/2023 17:30,53
17/02/2023 17:45,43
17/02/2023 18:00,30.9
17/02/2023 18:15,4.5
17/02/2023 18:30,3.033333332
17/02/2023 18:45,1.566666666
17/02/2023 19:00,0.1
17/02/2023 19:15,1.850000001
17/02/2023 19:30,3.6
17/02/2023 19:45,33.9
17/02/2023 20:00,45.9
17/02/2023 20:15,56.4
17/02/2023 20:30,59.1
17/02/2023 20:45,63.2
17/02/2023 21:00,60.9
17/02/2023 21:15,66.5
17/02/2023 21:30,70
17/02/2023 21:45,68.5
17/02/2023 22:00,63.1
17/02/2023 22:15,63.8
17/02/2023 22:30,63.4
17/02/2023 22:45,59.3
17/02/2023 23:00,52
17/02/2023 23:15,44.5
17/02/2023 23:30,43.1
17/02/2023 23:45,38.1
18/02/2023 00:00,38.7
18/02/2023 00:15,36.7
18/02/2023 00:30,32.9
18/02/2023 00:45,24.3
18/02/2023 01:00,23.2
18/02/2023 01:15,18.7
18/02/2023 01:30,14.8
18/02/2023 01:45,10.9
18/02/2023 02:00,14.2
18/02/2023 02:15,8.9
18/02/2023 02:30,1.3
18/02/2023 02:45,0.4
18/02/2023 03:00,0.6125
18/02/2023 03:15,0.825
18/02/2023 03:30,1.0375
18/02/2023 03:45,1.25
18/02/2023 04:00,1.4625
18/02/2023 04:15,1.675
18/02/2023 04:30,1.8875
18/02/2023 04:45,2.1
18/02/2023 05:00,2.4
18/02/2023 05:15,1.5
18/02/2023 05:30,0.6
18/02/2023 05:45,0.5
18/02/2023 06:00,0.2
18/02/2023 06:15,0.85
18/02/2023 06:30,1.5
18/02/2023 06:45,2.8
18/02/2023 07:00,1.1
18/02/2023 07:15,1.2
18/02/2023 07:30,0.1
18/02/2023 07:45,1.9
18/02/2023 08:00,3.1
18/02/2023 08:15,4.3
18/02/2023 08:30,9.2
18/02/2023 08:45,17.83333334
18/02/2023 09:00,26.46666667
18/02/2023 09:15,35.1
18/02/2023 09:30,40.6
18/02/2023 09:45,44.5
18/02/2023 10:00,49.7
18/02/2023 10:15,41.8
18/02/2023 10:30,15.5
18/02/2023 10:45,41.8
18/02/2023 11:00,55.8
18/02/2023 11:15,73.4
18/02/2023 11:30,81.3
18/02/2023 11:45,87.3
18/02/2023 12:00,88.5
18/02/2023 12:15,89.1
18/02/2023 12:30,85.3
18/02/2023 12:45,71.2
18/02/2023 13:00,61.1
18/02/2023 13:15,63.7
18/02/2023 13:30,58.7
18/02/2023 13:45,62.1
18/02/2023 14:00,67
18/02/2023 14:15,74.9
18/02/2023 14:30,75.1
18/02/2023 14:45,75.1
18/02/2023 15:00,77.6
18/02/2023 15:15,69.1
18/02/2023 15:30,73.8
18/02/2023 15:45,82.3
18/02/2023 16:00,88.4
18/02/2023 16:15,82.4
18/02/2023 16:30,78
18/02/2023 16:45,62.3
18/02/2023 17:00,61.7
18/02/2023 17:15,64.4
18/02/2023 17:30,63.1
18/02/2023 17:45,63.4
18/02/2023 18:00,45.1
18/02/2023 18:15,15.8
18/02/2023 18:30,3.6
18/02/2023 18:45,1.95
18/02/2023 19:00,0.3
18/02/2023 19:15,3.366666669
18/02/2023 19:30,6.433333335
18/02/2023 19:45,9.5
18/02/2023 20:00,48.7
18/02/2023 20:15,64.1
18/02/2023 20:30,71.5
18/02/2023 20:45,75.3
18/02/2023 21:00,73.1
18/02/2023 21:15,74.1
18/02/2023 21:30,71.7
18/02/2023 21:45,68.6
18/02/2023 22:00,65
18/02/2023 22:15,56.8
18/02/2023 22:30,50.2
18/02/2023 22:45,49
18/02/2023 23:00,44.3
18/02/2023 23:15,37.2
18/02/2023 23:30,33.9
18/02/2023 23:45,29.2
19/02/2023 00:00,23.4
19/02/2023 00:15,20.5
19/02/2023 00:30,18.3
19/02/2023 00:45,12.8
19/02/2023 01:00,8.6
19/02/2023 01:15,9
19/02/2023 01:30,4.4
19/02/2023 01:45,1.5
19/02/2023 02:00,1.9
19/02/2023 02:15,0.4
19/02/2023 02:30,0.5
19/02/2023 02:45,0.8
19/02/2023 03:00,1.1
19/02/2023 03:15,0.1
19/02/2023 03:30,0.1
19/02/2023 03:45,0.1
19/02/2023 04:00,0.5
19/02/2023 04:15,0.7
19/02/2023 04:30,3.2
19/02/2023 04:45,2.9
19/02/2023 05:00,3.3
19/02/2023 05:15,2.3
19/02/2023 05:30,1.6
19/02/2023 05:45,1.6
19/02/2023 06:00,1.1
19/02/2023 06:15,0.1
19/02/2023 06:30,0.1
19/02/2023 06:45,0.1
19/02/2023 07:00,0.1
19/02/2023 07:15,0.5
19/02/2023 07:30,0.9
19/02/2023 07:45,1.5
19/02/2023 08:00,3
19/02/2023 08:15,7.3
19/02/2023 08:30,11.7
19/02/2023 08:45,22.23333334
19/02/2023 09:00,32.76666667
19/02/2023 09:15,43.3
19/02/2023 09:30,55.9
19/02/2023 09:45,62
19/02/2023 10:00,64.1
19/02/2023 10:15,70.4
19/02/2023 10:30,71
19/02/2023 10:45,69.9
19/02/2023 11:00,67.9
19/02/2023 11:15,75.1
19/02/2023 11:30,80.5
19/02/2023 11:45,89.7
19/02/2023 12:00,95.8
19/02/2023 12:15,99.6
19/02/2023 12:30,104.1
19/02/2023 12:45,93.1
19/02/2023 13:00,84.8
19/02/2023 13:15,75.1
19/02/2023 13:30,69.4
19/02/2023 13:45,82.9
19/02/2023 14:00,88.5
19/02/2023 14:15,98
19/02/2023 14:30,101.7
19/02/2023 14:45,105.2
19/02/2023 15:00,105.5
19/02/2023 15:15,97
19/02/2023 15:30,95.1
19/02/2023 15:45,94.6
19/02/2023 16:00,98.8
19/02/2023 16:15,98
19/02/2023 16:30,95.8
19/02/2023 16:45,93.5
19/02/2023 17:00,90.9
19/02/2023 17:15,84.9
19/02/2023 17:30,82.2
19/02/2023 17:45,72.1
19/02/2023 18:00,69.9
19/02/2023 18:15,65.1
19/02/2023 18:30,63.5
19/02/2023 18:45,52.3
19/02/2023 19:00,53.8
19/02/2023 19:15,64.7
19/02/2023 19:30,82.3
19/02/2023 19:45,84.1
19/02/2023 20:00,85.1
19/02/2023 20:15,87.8
19/02/2023 20:30,74.3
19/02/2023 20:45,64.6
19/02/2023 21:00,55
19/02/2023 21:15,42.1
19/02/2023 21:30,27.5
19/02/2023 21:45,37.6
19/02/2023 22:00,29
19/02/2023 22:15,22.7
19/02/2023 22:30,22.3
19/02/2023 22:45,7.4
19/02/2023 23:00,3.9
19/02/2023 23:15,5.3
19/02/2023 23:30,9.3
19/02/2023 23:45,4.7
20/02/2023 00:00,0.4
20/02/2023 00:15,0.366666667
20/02/2023 00:30,0.333333333
20/02/2023 00:45,0.3
20/02/2023 01:00,0.25
20/02/2023 01:15,0.2
20/02/2023 01:30,0.2
20/02/2023 01:45,0.2
20/02/2023 02:00,0.2
20/02/2023 02:15,0.2
20/02/2023 02:30,1.6
20/02/2023 02:45,2.8
20/02/2023 03:00,6.9
20/02/2023 03:15,6.5
20/02/2023 03:30,5.3
20/02/2023 03:45,3.5
20/02/2023 04:00,5.5
20/02/2023 04:15,4.4
20/02/2023 04:30,4.3
20/02/2023 04:45,3.3
20/02/2023 05:00,1.4
20/02/2023 05:15,1.7
20/02/2023 05:30,0.2
20/02/2023 05:45,0.2
20/02/2023 06:00,0.7
20/02/2023 06:15,1.2
20/02/2023 06:30,1.7
20/02/2023 06:45,2.2
20/02/2023 07:00,2.9
20/02/2023 07:15,2
20/02/2023 07:30,3.6
20/02/2023 07:45,3.7
20/02/2023 08:00,4.2
20/02/2023 08:15,11
20/02/2023 08:30,20
20/02/2023 08:45,31.56666667
20/02/2023 09:00,43.13333333
20/02/2023 09:15,54.7
20/02/2023 09:30,69.4
20/02/2023 09:45,79.3
20/02/2023 10:00,81.9
20/02/2023 10:15,85.2
20/02/2023 10:30,89.2
20/02/2023 10:45,90.2
20/02/2023 11:00,89.5
20/02/2023 11:15,88.2
20/02/2023 11:30,89.8
20/02/2023 11:45,90.3
20/02/2023 12:00,84.7
20/02/2023 12:15,74.9
20/02/2023 12:30,75.2
20/02/2023 12:45,73.9
20/02/2023 13:00,73.9
20/02/2023 13:15,75.7
20/02/2023 13:30,74.1
20/02/2023 13:45,74.1
20/02/2023 14:00,74.4
20/02/2023 14:15,75.8
20/02/2023 14:30,76.5
20/02/2023 14:45,77.7
20/02/2023 15:00,77.2
20/02/2023 15:15,81.8
20/02/2023 15:30,81.8
20/02/2023 15:45,79.7
20/02/2023 16:00,77.9
20/02/2023 16:15,77.1
20/02/2023 16:30,72.5
20/02/2023 16:45,70.5
20/02/2023 17:00,66.9
20/02/2023 17:15,63.1
20/02/2023 17:30,60.4
20/02/2023 17:45,54.1
20/02/2023 18:00,41.7
20/02/2023 18:15,20.4
20/02/2023 18:30,6.9
20/02/2023 18:45,0.2
20/02/2023 19:00,0.213461538
20/02/2023 19:15,0.226923077
20/02/2023 19:30,0.240384615
20/02/2023 19:45,0.253846154
20/02/2023 20:00,0.267307692
20/02/2023 20:15,0.280769231
20/02/2023 20:30,0.294230769
20/02/2023 20:45,0.307692308
20/02/2023 21:00,0.321153846
20/02/2023 21:15,0.334615385
20/02/2023 21:30,0.348076923
20/02/2023 21:45,0.361538462
20/02/2023 22:00,0.375
20/02/2023 22:15,0.388461538
20/02/2023 22:30,0.401923077
20/02/2023 22:45,0.415384615
20/02/2023 23:00,0.428846154
20/02/2023 23:15,0.442307692
20/02/2023 23:30,0.455769231
20/02/2023 23:45,0.469230769
21/02/2023 00:00,0.482692308
21/02/2023 00:15,0.496153846
21/02/2023 00:30,0.509615385
21/02/2023 00:45,0.523076923
21/02/2023 01:00,0.536538462
21/02/2023 01:15,0.55
21/02/2023 01:30,0.563461538
21/02/2023 01:45,0.576923077
21/02/2023 02:00,0.590384615
21/02/2023 02:15,0.603846154
21/02/2023 02:30,0.617307692
21/02/2023 02:45,0.630769231
21/02/2023 03:00,0.644230769
21/02/2023 03:15,0.657692308
21/02/2023 03:30,0.671153846
21/02/2023 03:45,0.684615385
21/02/2023 04:00,0.698076923
21/02/2023 04:15,0.711538462
21/02/2023 04:30,0.725
21/02/2023 04:45,0.738461538
21/02/2023 05:00,0.751923077
21/02/2023 05:15,0.765384615
21/02/2023 05:30,0.778846154
21/02/2023 05:45,0.792307692
21/02/2023 06:00,0.805769231
21/02/2023 06:15,0.819230769
21/02/2023 06:30,0.832692308
21/02/2023 06:45,0.846153846
21/02/2023 07:00,0.859615385
21/02/2023 07:15,0.873076923
21/02/2023 07:30,0.886538462
21/02/2023 07:45,0.9
21/02/2023 08:00,10.9
21/02/2023 08:15,25.1
21/02/2023 08:30,33.6
21/02/2023 08:45,39.33333334
21/02/2023 09:00,45.06666667
21/02/2023 09:15,50.8
21/02/2023 09:30,53.5
21/02/2023 09:45,58.6
21/02/2023 10:00,64.2
21/02/2023 10:15,68.9
21/02/2023 10:30,69.3
21/02/2023 10:45,73.1
