From,To (Interval: 15M),PM10 (µg/m3),PM2.5 (µg/m3),NO (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),Ozone (µg/m3),Benzene (µg/m3)
24/04/2023 09:15,24/04/2023 09:30,48,24,3.4,29.9,18.7,1.94,18.4,9.4,47,0.1
24/04/2023 09:30,24/04/2023 09:45,48,24,3.5,29.1,18.3,1.91,18.5,9.5,48.1,0.1
24/04/2023 09:45,24/04/2023 10:00,36,26,3.4,28.6,17.9,2.153333333,17.6,9.5,50.7,0.1
24/04/2023 10:00,24/04/2023 10:15,36,26,2.6,27.4,16.7,2.396666666,16.3,9.2,49.4,0.1
24/04/2023 10:15,24/04/2023 10:30,36,26,3,27.8,17.2,2.64,15.7,9.4,48,0.1
24/04/2023 10:30,24/04/2023 10:45,36,26,3,30.7,18.7,1.76,73.8,9.5,38.8,0.1
24/04/2023 10:45,24/04/2023 11:00,38,28,4.1,40.4,24.8,1.79,81.25,9.5,39.2,0.1
24/04/2023 11:00,24/04/2023 11:15,38,28,4.9,49.1,30.1,1.81,88.7,9.9,37.9,0.1
24/04/2023 11:15,24/04/2023 11:30,38,28,5.3,54.2,33.2,1.81,96.15,10.6,46,0.1
24/04/2023 11:30,24/04/2023 11:45,38,28,4.9,56.6,34.1,1.72,103.6,10,42.9,0.1
24/04/2023 11:45,24/04/2023 12:00,84,37,5.275,55.025,33.575,1.42,112.9,11.33333333,48.3,0.1
24/04/2023 12:00,24/04/2023 12:15,84,37,5.65,53.45,33.05,1.4,64,12.66666667,58.6,0.1
24/04/2023 12:15,24/04/2023 12:30,84,37,6.025,51.875,32.525,1.36,57.7,14,62.4,0.1
24/04/2023 12:30,24/04/2023 12:45,84,37,6.4,50.3,32,1.39,347.9,11.3,16.6,0.1
24/04/2023 12:45,24/04/2023 13:00,118,36,22.3,71.6,56.2,1.41,157.4,8,40.5,0.1
24/04/2023 13:00,24/04/2023 13:15,118,36,9.9,71.1,45.9,1.48,195.6,11.9,32.4,0.1
24/04/2023 13:15,24/04/2023 13:30,118,36,11.4,70.1,46.6,1.5,227.8,11.5,27.8,0.1
24/04/2023 13:30,24/04/2023 13:45,118,36,11.6,70.6,47,1.48,174.3,11.5,38.6,0.1
24/04/2023 13:45,24/04/2023 14:00,85,32,8.8,70.8,44.8,1.47,196.7,11.8,35.7,0.1
24/04/2023 14:00,24/04/2023 14:15,85,32,8,72.1,44.8,1.45,89.9,11.2,54.8,0.1
24/04/2023 14:15,24/04/2023 14:30,85,32,7,65.7,40.7,1.45,32.3,11.6,74.7,0.1
24/04/2023 14:30,24/04/2023 14:45,85,32,5.5,56.4,34.5,1.45,27.7,12.2,68.9,0.1
24/04/2023 14:45,24/04/2023 15:00,85,27,4.5,50,30.3,1.48,26.2,10.9,69,0.1
24/04/2023 15:00,24/04/2023 15:15,85,27,3.9,46,27.6,1.5,25.5,9.3,69.7,0.1
24/04/2023 15:15,24/04/2023 15:30,85,27,2.9,41.8,24.6,1.49,31.6,8.7,69.6,0.1
24/04/2023 15:30,24/04/2023 15:45,85,27,2.9,39.6,23.4,1.48,81.7,8.7,51.8,0.1
24/04/2023 15:45,24/04/2023 16:00,62,16,3.3,43.9,26,1.48,96.5,8.6,47.5,0.1
24/04/2023 16:00,24/04/2023 16:15,62,16,4.4,48.7,29.5,1.64,113.3,8.6,32.1,0.1
24/04/2023 16:15,24/04/2023 16:30,62,16,4.2,55,32.7,1.56,102.7,8.8,38.3,0.1
24/04/2023 16:30,24/04/2023 16:45,62,16,4,55.7,32.9,1.59,53.3,9.3,49.2,0.1
24/04/2023 16:45,24/04/2023 17:00,40,36,4,53.5,31.7,1.58,57.1,9.8,45.5,0.1
24/04/2023 17:00,24/04/2023 17:15,40,36,4.2,52.3,31.3,1.57,69.7,9.9,43.1,0.1
24/04/2023 17:15,24/04/2023 17:30,40,36,4.4,53.6,32,1.61,73.6,9.9,43.4,0.1
24/04/2023 17:30,24/04/2023 17:45,40,36,3.9,51.7,30.7,1.63,42.5,10.4,54.8,0.1
24/04/2023 17:45,24/04/2023 18:00,75,36,4.2,46.5,28.1,1.63,36.5,10.4,57.3,0.1
24/04/2023 18:00,24/04/2023 18:15,75,36,3.2,43.1,25.6,1.67,34.2,10.2,52.7,0.1
24/04/2023 18:15,24/04/2023 18:30,75,36,2.8,40.5,23.8,1.65,33,10.8,52.4,0.1
24/04/2023 18:30,24/04/2023 18:45,75,36,3.4,39,23.5,1.66,32.8,11.3,48.1,0.1
24/04/2023 18:45,24/04/2023 19:00,55,42,3.6,38.9,23.6,1.66,28.3,10.8,50,0.1
24/04/2023 19:00,24/04/2023 19:15,55,42,3.6,36.6,22.4,1.61,22.3,10.6,54.2,0.1
24/04/2023 19:15,24/04/2023 19:30,55,42,4.2,34.3,21.7,1.59,20.6,10.6,55.5,0.1
24/04/2023 19:30,24/04/2023 19:45,55,42,4.1,32.6,20.7,1.58,20.1,11.2,55.6,0.1
24/04/2023 19:45,24/04/2023 20:00,53,25,4.4,32.2,20.7,1.59,20.5,11.2,55.9,0.1
24/04/2023 20:00,24/04/2023 20:15,53,25,4,33.4,21,1.71,21.1,10.7,45.4,0.1
24/04/2023 20:15,24/04/2023 20:30,53,25,4.2,35.4,22.2,1.73,21.9,10.6,40.5,0.1
24/04/2023 20:30,24/04/2023 20:45,53,25,4.6,37.7,23.8,1.75,21.4,10.7,34.6,0.1
24/04/2023 20:45,24/04/2023 21:00,34,47,4.8,40.5,25.5,1.97,21.6,10.9,28.2,0.1
24/04/2023 21:00,24/04/2023 21:15,34,47,5.3,43.1,27.2,1.91,22.3,11.2,30.2,0.1
24/04/2023 21:15,24/04/2023 21:30,34,47,4.4,44.6,27.4,1.89,23.1,10.8,32,0.1
24/04/2023 21:30,24/04/2023 21:45,34,47,4.6,43.9,27.1,1.77,26.9,10.8,36.7,0.1
24/04/2023 21:45,24/04/2023 22:00,74,38,4.6,43.3,26.8,1.71,32.9,10.6,32.9,0.1
24/04/2023 22:00,24/04/2023 22:15,74,38,4,44.6,27,1.24,44.6,10.4,26.3,0.1
24/04/2023 22:15,24/04/2023 22:30,74,38,4.5,46.8,28.6,1.44,43.2,10.7,14.2,0.1
24/04/2023 22:30,24/04/2023 22:45,74,38,5.3,50.6,31.2,1.27,35.2,10.5,31.4,0.1
24/04/2023 22:45,24/04/2023 23:00,74,46,4.8,49.9,30.4,1.1,22.7,9.9,65.2,0.1
24/04/2023 23:00,24/04/2023 23:15,74,46,4,44,26.6,1.08,20.3,9.8,64.4,0.1
24/04/2023 23:15,24/04/2023 23:30,74,46,3.9,39.2,24,1.1,20.6,9.9,60.6,0.1
24/04/2023 23:30,24/04/2023 23:45,74,46,3.6,36.4,22.3,1.11,19.4,9.8,60.1,0.1
24/04/2023 23:45,25/04/2023 00:00,91,19,2.6,34.3,20.4,1.47,18.4,9.5,58.4,0.1
25/04/2023 00:00,25/04/2023 00:15,91,19,3,33.8,20.4,1.83,17.4,9.1,55.2,0.1
25/04/2023 00:15,25/04/2023 00:30,91,19,3.8,34.4,21.4,1.84,16.5,9.1,50.8,0.1
25/04/2023 00:30,25/04/2023 00:45,91,19,3.9,34.7,21.6,1.88,16.3,9.2,49.7,0.1
25/04/2023 00:45,25/04/2023 01:00,45,23,3.7,34.4,21.3,1.91,16.4,9.7,50.6,0.1
25/04/2023 01:00,25/04/2023 01:15,45,23,4,35.5,22.1,1.89,15.8,9.3,49.1,0.1
25/04/2023 01:15,25/04/2023 01:30,45,23,3.9,35.9,22.3,1.91,15.1,9.4,49.6,0.1
25/04/2023 01:30,25/04/2023 01:45,45,23,4.2,36.2,22.7,1.9,17.6,9.2,43.8,0.1
25/04/2023 01:45,25/04/2023 02:00,53,24,4.2,38.9,24.1,1.87,38.4,9.1,34.4,0.1
25/04/2023 02:00,25/04/2023 02:15,53,24,3.7,42.8,25.8,1.84,38.4,9,42.6,0.1
25/04/2023 02:15,25/04/2023 02:30,53,24,3.8,41.9,25.4,1.82,26.3,9,48.2,0.1
25/04/2023 02:30,25/04/2023 02:45,53,24,3.6,38.5,23.4,1.81,23.3,9.5,48.4,0.1
25/04/2023 02:45,25/04/2023 03:00,48,18,4.1,36.5,22.8,1.82,23.5,9.8,46,0.1
25/04/2023 03:00,25/04/2023 03:15,48,18,4.3,36.1,22.7,1.83,23.7,9.8,47.6,0.1
25/04/2023 03:15,25/04/2023 03:30,48,18,4,35.8,22.3,1.82,23.1,9.9,51.7,0.1
25/04/2023 03:30,25/04/2023 03:45,48,18,3.2,34.9,21.1,1.81,27.6,9.5,50.9,0.1
25/04/2023 03:45,25/04/2023 04:00,35,16,3.5,34.3,21.1,1.8,32.8,9.8,53.7,0.1
25/04/2023 04:00,25/04/2023 04:15,35,16,3.8,35.9,22.1,1.81,47.7,9.4,40.9,0.1
25/04/2023 04:15,25/04/2023 04:30,35,16,4,39.5,24.2,1.82,56.8,9.3,39.5,0.1
25/04/2023 04:30,25/04/2023 04:45,35,16,4,40.5,24.7,1.82,35.3,9.3,49.9,0.1
25/04/2023 04:45,25/04/2023 05:00,40,27,3.7,37.7,23,1.83,25.8,9.3,47.3,0.1
25/04/2023 05:00,25/04/2023 05:15,40,27,3.3,35.9,21.8,1.82,27.8,9.1,43.2,0.1
25/04/2023 05:15,25/04/2023 05:30,40,27,3.7,35.5,21.9,1.82,28.1,9.2,46.7,0.1
25/04/2023 05:30,25/04/2023 05:45,40,27,3.7,34.6,21.4,1.82,25.5,9.7,48.4,0.1
25/04/2023 05:45,25/04/2023 06:00,40,28,3.3,34,20.8,1.85,23.7,9.9,44.8,0.1
25/04/2023 06:00,25/04/2023 06:15,40,28,3.2,33.9,20.7,1.85,23.1,9.4,47.9,0.1
25/04/2023 06:15,25/04/2023 06:30,40,28,3.2,33.9,20.6,1.9,21.3,9,47.5,0.1
25/04/2023 06:30,25/04/2023 06:45,40,28,3.7,33.5,20.8,1.91,21.7,9.6,50.6,0.1
25/04/2023 06:45,25/04/2023 07:00,48,47,4.3,32.9,21,1.92,21.9,9.8,51.3,0.1
25/04/2023 07:00,25/04/2023 07:15,48,47,4.4,32.6,20.9,1.89,21.1,9.3,51.3,0.1
25/04/2023 07:15,25/04/2023 07:30,48,47,4.6,31.8,20.6,1.87,20.3,9.4,52.5,0.1
25/04/2023 07:30,25/04/2023 07:45,48,47,4.1,35.1,22,1.85,85.8,9.4,27.8,0.1
25/04/2023 07:45,25/04/2023 08:00,63,26,5.5,48.7,30.4,1.85,147,8.2,21,0.1
25/04/2023 08:00,25/04/2023 08:15,63,26,5.9,57.2,35.2,1.83,33.1,7.5,58.1,0.1
25/04/2023 08:15,25/04/2023 08:30,63,26,5.1,50,30.8,1.84,51.8,8.6,52.1,0.1
25/04/2023 08:30,25/04/2023 08:45,63,26,5,45.9,28.5,2.44,86,9.6,46.5,0.1
25/04/2023 08:45,25/04/2023 09:00,50,27,4,45.2,27.3,2.79,78.8,9.8,37.86666666,0.1
25/04/2023 09:00,25/04/2023 09:15,50,27,4,44.1,26.7,2.78,93.5,9.5,29.23333333,0.1
25/04/2023 09:15,25/04/2023 09:30,50,27,6.1,51.4,32.4,2.77,183.2,9.1,20.6,0.1
25/04/2023 09:30,25/04/2023 09:45,50,27,9.5,68.6,44.2,2.76,191.2,6.8,19.8,0.1
25/04/2023 09:45,25/04/2023 10:00,46,32,11.7,72.6,48.1,3.043333333,182,7.8,28.5,0.1
25/04/2023 10:00,25/04/2023 10:15,46,32,12,72.8,48.5,3.326666667,228.9,8.3,26.2,0.1
25/04/2023 10:15,25/04/2023 10:30,46,32,12.7,74.2,49.8,3.61,153,9.1,43.3,0.1
25/04/2023 10:30,25/04/2023 10:45,46,32,9.6,68.2,44.1,2.67,55.9,9.4,66.4,0.1
25/04/2023 10:45,25/04/2023 11:00,66,33,6.7,59.1,36.9,2.67,69.25,9.8,53.4,0.1
25/04/2023 11:00,25/04/2023 11:15,66,33,5.2,55,33.5,2.68,82.60000001,10.8,61.6,0.1
25/04/2023 11:15,25/04/2023 11:30,66,33,4.3,52.6,31.5,2.69,95.95000001,10.9,61.5,0.1
25/04/2023 11:30,25/04/2023 11:45,66,33,3.9,50.3,29.9,2.7,109.3,10.6,61.3,0.1
25/04/2023 11:45,25/04/2023 12:00,69,33,3.875,46.125,27.65,2.7,82.7,11.76666667,69.8,0.1
25/04/2023 12:00,25/04/2023 12:15,69,33,3.85,41.95,25.4,2.54,59.9,12.93333333,75.8,0.1
25/04/2023 12:15,25/04/2023 12:30,69,33,3.825,37.775,23.15,2.4,52.7,14.1,79.2,0.1
25/04/2023 12:30,25/04/2023 12:45,69,33,3.8,33.6,20.9,1.85,43.9,9.8,80.6,0.1
25/04/2023 12:45,25/04/2023 13:00,53,32,3,32.7,19.8,1.8,37.7,9.6,82.5,0.1
25/04/2023 13:00,25/04/2023 13:15,53,32,2.4,31.8,18.9,1.8,33.7,9.3,85.2,0.1
25/04/2023 13:15,25/04/2023 13:30,53,32,3.1,30.3,18.6,1.79,26.1,9.6,86.2,0.1
25/04/2023 13:30,25/04/2023 13:45,53,32,3.2,29.3,18.2,1.8,22.7,9.6,86.3,0.1
25/04/2023 13:45,25/04/2023 14:00,53,31,3.4,28.6,18,1.79,21.6,9.6,86.7,0.1
25/04/2023 14:00,25/04/2023 14:15,53,31,3.5,28.7,18.1,1.77,19.8,9.6,84.3,0.1
25/04/2023 14:15,25/04/2023 14:30,53,31,3.7,28.6,18.2,1.77,17.9,10,83.2,0.1
25/04/2023 14:30,25/04/2023 14:45,53,31,3.1,29.3,18.1,1.73,17,10.3,83.9,0.1
25/04/2023 14:45,25/04/2023 15:00,45,37,3.7,30.2,19.1,1.74,15.7,10.2,85.7,0.1
25/04/2023 15:00,25/04/2023 15:15,45,37,4.1,30.4,19.6,1.75,14.2,9.4,88.3,0.1
25/04/2023 15:15,25/04/2023 15:30,45,37,4,31.3,19.9,1.74,13.9,8.7,90.6,0.1
25/04/2023 15:30,25/04/2023 15:45,45,37,4.5,30,19.6,1.75,13.8,9.2,90.8,0.1
25/04/2023 15:45,25/04/2023 16:00,68,26,3.8,30.8,19.5,1.77,69.4,9.6,57.8,0.1
25/04/2023 16:00,25/04/2023 16:15,68,26,4.3,39.1,24.3,1.8,91.5,9.5,51.5,0.1
25/04/2023 16:15,25/04/2023 16:30,68,26,4.1,45.5,27.6,1.77,56.5,8.7,63,0.1
25/04/2023 16:30,25/04/2023 16:45,68,26,3.7,46,27.5,1.76,43.5,8.9,66,0.1
25/04/2023 16:45,25/04/2023 17:00,50,39,4.7,43.5,26.9,1.75,21.9,9.2,66.5,0.1
25/04/2023 17:00,25/04/2023 17:15,50,39,4.4,39.2,24.4,1.31,11.3,9,71.2,0.1
25/04/2023 17:15,25/04/2023 17:30,50,39,3.8,35.7,22.1,1.28,9.1,9.3,71.2,0.1
25/04/2023 17:30,25/04/2023 17:45,50,39,3.8,34.5,21.4,1.32,11.6,9.4,71,0.1
25/04/2023 17:45,25/04/2023 18:00,118,27,3.3,32.3,19.8,1.33,12,9.7,67.3,0.1
25/04/2023 18:00,25/04/2023 18:15,118,27,2.9,30.5,18.6,1.49,13.5,10.4,52.2,0.1
25/04/2023 18:15,25/04/2023 18:30,118,27,2.6,32.2,19.3,1.56,27.9,10.9,44,0.1
25/04/2023 18:30,25/04/2023 18:45,118,27,2.7,42.5,24.8,1.59,58,12.3,20.6,0.1
25/04/2023 18:45,25/04/2023 19:00,41,68,3,50.4,29.2,1.75,51.8,13.4,28.9,0.1
25/04/2023 19:00,25/04/2023 19:15,41,68,3.1,51.5,29.9,1.77,41.2,12.6,25,0.1
25/04/2023 19:15,25/04/2023 19:30,41,68,4.3,51,30.7,1.77,46.7,12.7,27.7,0.1
25/04/2023 19:30,25/04/2023 19:45,41,68,5.1,52.3,32,1.76,51.1,12.6,26,0.1
25/04/2023 19:45,25/04/2023 20:00,139,51,5.5,54.4,33.5,1.77,53.8,12.7,22.9,0.1
25/04/2023 20:00,25/04/2023 20:15,139,51,4.6,56.8,34,1.84,56.7,12.7,17.4,0.1
25/04/2023 20:15,25/04/2023 20:30,139,51,5.4,60,36.4,2.13,57.3,12.4,11.8,0.1
25/04/2023 20:30,25/04/2023 20:45,139,51,7.8,63.2,40,2.16,55,11.9,12,0.1
25/04/2023 20:45,25/04/2023 21:00,79,56,9.3,65.1,42.2,2.19,51.5,11.8,15.9,0.1
25/04/2023 21:00,25/04/2023 21:15,79,56,9.4,67.1,43.3,2.06,47.2,11.3,20.8,0.1
25/04/2023 21:15,25/04/2023 21:30,79,56,7.8,68.4,42.7,2.03,42.3,11.7,21.2,0.1
25/04/2023 21:30,25/04/2023 21:45,79,56,7.4,67.3,41.8,2.05,39.1,12,21.1,0.1
25/04/2023 21:45,25/04/2023 22:00,79,68,7.2,63.2,39.4,2.12,36.4,12.7,18.4,0.1
25/04/2023 22:00,25/04/2023 22:15,79,68,7,59.4,37.3,2.42,34.6,12.6,14.7,0.1
25/04/2023 22:15,25/04/2023 22:30,79,68,7,57,36,2.19,34.4,13,18.1,0.1
25/04/2023 22:30,25/04/2023 22:45,79,68,6.3,54.7,34.3,2.1,34.4,13.5,18.2,0.1
25/04/2023 22:45,25/04/2023 23:00,92,57,6.9,50.9,32.7,2.04,31.3,12.6,22.6,0.1
25/04/2023 23:00,25/04/2023 23:15,92,57,6.5,48.3,30.9,2.04,27.3,11.6,26.2,0.1
25/04/2023 23:15,25/04/2023 23:30,92,57,6.5,45.7,29.6,2.08,24.5,11.5,22.3,0.1
25/04/2023 23:30,25/04/2023 23:45,92,57,6.1,43.9,28.3,2.32,25,11.4,16.8,0.1
25/04/2023 23:45,26/04/2023 00:00,84,58,6.7,43.3,28.5,1.794999999,22.95,11.5,13.8,0.1
26/04/2023 00:00,26/04/2023 00:15,84,58,7.2,44.7,29.6,1.27,20.9,11,15.9,0.1
26/04/2023 00:15,26/04/2023 00:30,84,58,7.1,46,30.2,1.29,18.9,11.2,17.3,0.1
26/04/2023 00:30,26/04/2023 00:45,84,58,7,47.8,31.1,1.29,20.9,11.4,24.4,0.1
26/04/2023 00:45,26/04/2023 01:00,86,58,6.3,48.9,31.2,1.33,20.1,11.5,21.4,0.1
26/04/2023 01:00,26/04/2023 01:15,86,58,5.4,49.2,30.6,1.33,16.5,11.2,17.7,0.1
26/04/2023 01:15,26/04/2023 01:30,86,58,6.3,48.3,30.8,1.37,13.9,11.1,11.9,0.1
26/04/2023 01:30,26/04/2023 01:45,86,58,7.1,47.4,31,1.41,15,10.9,12.1,0.1
26/04/2023 01:45,26/04/2023 02:00,99,65,8.2,46.4,31.4,1.37,14.7,11,12.1,0.1
26/04/2023 02:00,26/04/2023 02:15,99,65,9.1,46.2,32,1.37,12.9,10.9,12.5,0.1
26/04/2023 02:15,26/04/2023 02:30,99,65,8.9,47.6,32.5,1.32,13.1,11.1,10.6,0.1
26/04/2023 02:30,26/04/2023 02:45,99,65,9.3,49.2,33.8,1.37,13,11.3,8,0.1
26/04/2023 02:45,26/04/2023 03:00,106,67,11.1,50,35.6,1.4,13.3,11.4,8.1,0.1
26/04/2023 03:00,26/04/2023 03:15,106,67,13.8,51.6,38.6,1.44,12.6,11.2,8.5,0.1
26/04/2023 03:15,26/04/2023 03:30,106,67,16.9,54,42.5,1.45,11.2,10.9,8.6,0.1
26/04/2023 03:30,26/04/2023 03:45,106,67,17,53.1,42.1,1.28,9.7,10.7,13.3,0.1
26/04/2023 03:45,26/04/2023 04:00,100,70,13.5,49.1,37.1,1.17,9.9,11.2,16.3,0.1
26/04/2023 04:00,26/04/2023 04:15,100,70,9.4,46.2,32.2,1.17,9.3,11.1,12.8,0.1
26/04/2023 04:15,26/04/2023 04:30,100,70,9.2,43.7,30.7,1.28,7.7,11.1,8.6,0.1
26/04/2023 04:30,26/04/2023 04:45,100,70,10.5,43.6,31.7,1.37,8.9,11.4,6.4,0.1
26/04/2023 04:45,26/04/2023 05:00,100,74,14.7,46,36.4,1.44,9.5,11.7,7.4,0.1
26/04/2023 05:00,26/04/2023 05:15,100,74,21,48.8,43,1.45,10.5,11.2,6,0.1
26/04/2023 05:15,26/04/2023 05:30,100,74,29,52.7,51.6,1.51,11.8,10.9,7.4,0.1
26/04/2023 05:30,26/04/2023 05:45,100,74,42.9,62.2,68,1.59,13.5,9.3,6.6,0.1
26/04/2023 05:45,26/04/2023 06:00,144,109,60.1,54.7,78,2.05,14.4,12.7,6,0.1
26/04/2023 06:00,26/04/2023 06:15,144,109,69.9,56.7,87,2.74,18.2,11.5,6.5,0.1
26/04/2023 06:15,26/04/2023 06:30,144,109,74.3,61.2,93,2.74,21.2,12.1,8.1,0.1
26/04/2023 06:30,26/04/2023 06:45,144,109,74.3,67,96,2.71,22.5,13.3,7.6,0.1
26/04/2023 06:45,26/04/2023 07:00,191,236,69.3,69.2,93.1,2.04,23.3,13.5,8.2,0.1
26/04/2023 07:00,26/04/2023 07:15,191,236,57.2,71.1,84.4,1.5,21.2,12.3,12.2,0.1
26/04/2023 07:15,26/04/2023 07:30,191,236,30.9,65.6,60,1.28,17.1,10.9,17.8,0.1
26/04/2023 07:30,26/04/2023 07:45,191,236,21.5,57.9,48.3,1.45,17.6,13.3,19.3,0.1
26/04/2023 07:45,26/04/2023 08:00,329,104,17.7,62.5,47.6,1.61,19.9,12.6,19.6,0.1
26/04/2023 08:00,26/04/2023 08:15,329,104,16,68.1,49.2,1.53,23.4,11.9,24.7,0.1
26/04/2023 08:15,26/04/2023 08:30,329,104,14.1,73.3,50.5,1.37,23.8,11.2,32.5,0.1
26/04/2023 08:30,26/04/2023 08:45,329,104,10.7,74.2,48.2,1.21,20.5,10.9,43.8,0.1
26/04/2023 08:45,26/04/2023 09:00,140,77,7.6,69.4,43.2,1.16,17.3,10.5,49.36666667,0.1
26/04/2023 09:00,26/04/2023 09:15,140,77,5.6,60.9,36.9,1.1,13.8,10.4,54.93333333,0.1
26/04/2023 09:15,26/04/2023 09:30,140,77,4.2,54.8,32.5,0.97,10.9,9.6,60.5,0.1
26/04/2023 09:30,26/04/2023 09:45,140,77,3.5,49.8,29.3,0.86,9.4,9,65.7,0.1
26/04/2023 09:45,26/04/2023 10:00,107,34,3.9,43.7,26.4,1.146666667,11.6,8.9,72.7,0.1
26/04/2023 10:00,26/04/2023 10:15,107,34,3.2,37.5,22.6,1.433333333,11.9,9.2,75.8,0.1
26/04/2023 10:15,26/04/2023 10:30,107,34,3.8,32.8,20.6,1.72,8.6,9.1,73.5,0.1
26/04/2023 10:30,26/04/2023 10:45,107,34,3.3,29.8,18.5,0.85,6.3,8.9,77.2,0.1
26/04/2023 10:45,26/04/2023 11:00,47,26,3.6,27.8,17.7,0.82,5.8,9.6,81.3,0.1
26/04/2023 11:00,26/04/2023 11:15,47,26,4.2,26.1,17.3,0.82,5.299999999,10.7,83.8,0.1
26/04/2023 11:15,26/04/2023 11:30,47,26,4,26,17.1,0.82,4.799999999,11,84.9,0.1
26/04/2023 11:30,26/04/2023 11:45,47,26,3.8,24.6,16.2,0.82,4.3,10.8,82.1,0.1
26/04/2023 11:45,26/04/2023 12:00,41,25,3.675,25,16.3,0.82,5.5,11.86666667,82,0.1
26/04/2023 12:00,26/04/2023 12:15,41,25,3.55,25.4,16.4,0.81,5.2,12.93333333,85.8,0.1
26/04/2023 12:15,26/04/2023 12:30,41,25,3.425,25.8,16.5,0.84,6.5,14,84.4,0.1
26/04/2023 12:30,26/04/2023 12:45,41,25,3.3,26.2,16.6,0.8,10.2,10.9,86.6,0.1
26/04/2023 12:45,26/04/2023 13:00,41,24,4,26.1,17.1,0.81,15.4,11.6,89.5,0.1
26/04/2023 13:00,26/04/2023 13:15,41,24,3.3,25.7,16.4,0.84,19.2,12.1,91,0.1
26/04/2023 13:15,26/04/2023 13:30,41,24,2.9,25.4,15.9,0.82,21.7,12.7,91.7,0.1
26/04/2023 13:30,26/04/2023 13:45,41,24,3,25.6,16.1,0.56,20.8,13.2,87.6,0.1
26/04/2023 13:45,26/04/2023 14:00,25,27,3,25.1,15.8,0.26,19,14.3,89.9,0.1
26/04/2023 14:00,26/04/2023 14:15,25,27,3,24.2,15.3,0.24,19.3,14.7,91.1,0.1
26/04/2023 14:15,26/04/2023 14:30,25,27,3.5,23.5,15.3,0.27,20.1,14.3,91.3,0.1
26/04/2023 14:30,26/04/2023 14:45,25,27,3.5,22.5,14.8,0.25,20.2,15,89.4,0.1
26/04/2023 14:45,26/04/2023 15:00,33,30,3,22.8,14.6,0.24,18.3,15.4,88.8,0.1
26/04/2023 15:00,26/04/2023 15:15,33,30,3.5,22,14.6,0.26,14.5,13.9,87.9,0.1
26/04/2023 15:15,26/04/2023 15:30,33,30,3.3,22.5,14.7,0.22,12.3,13.1,87.1,0.1
26/04/2023 15:30,26/04/2023 15:45,33,30,2.9,23.4,14.8,0.19,10.5,13.2,86,0.1
26/04/2023 15:45,26/04/2023 16:00,40,28,3.5,24.4,15.8,0.21,10.7,13.6,87.2,0.1
26/04/2023 16:00,26/04/2023 16:15,40,28,3.5,25,16.1,0.17,11.1,13.1,88,0.1
26/04/2023 16:15,26/04/2023 16:30,40,28,3.8,24.7,16.2,0.18,11.1,13.2,87.2,0.1
26/04/2023 16:30,26/04/2023 16:45,40,28,3.4,25.8,16.5,0.21,11.3,13.5,85.7,0.1
26/04/2023 16:45,26/04/2023 17:00,63,122,3.8,25.6,16.7,0.19,12.8,13.9,88.7,0.1
26/04/2023 17:00,26/04/2023 17:15,63,122,3.9,24,16,0.23,10.7,13.8,86.5,0.1
26/04/2023 17:15,26/04/2023 17:30,63,122,3.7,23.6,15.6,0.25,9.2,13.4,86.5,0.1
26/04/2023 17:30,26/04/2023 17:45,63,122,3.1,24.7,15.7,0.32,6.7,12.8,79.6,0.1
26/04/2023 17:45,26/04/2023 18:00,47,41,2.9,27.6,17,0.35,7,13,72.4,0.1
26/04/2023 18:00,26/04/2023 18:15,47,41,1.7,28,16.3,0.34,8.9,13.7,69.2,0.1
26/04/2023 18:15,26/04/2023 18:30,47,41,2.4,29.6,17.7,0.52,8.2,13.6,66.8,0.1
26/04/2023 18:30,26/04/2023 18:45,47,41,2.9,33.9,20.4,0.6,8,14.1,57.4,0.1
26/04/2023 18:45,26/04/2023 19:00,99,54,3.2,39.6,23.7,0.69,7.3,14.8,42.9,0.1
26/04/2023 19:00,26/04/2023 19:15,99,54,3.4,46.4,27.4,1.82,16,14.4,16.3,0.1
26/04/2023 19:15,26/04/2023 19:30,99,54,4.4,53.5,32,1.92,14.3,14.2,10,0.1
26/04/2023 19:30,26/04/2023 19:45,99,54,6.8,58.9,36.8,1.85,17.6,14.3,7.5,0.1
26/04/2023 19:45,26/04/2023 20:00,155,203,9.2,64.2,41.6,1.05,11.8,13.9,8.8,0.1
26/04/2023 20:00,26/04/2023 20:15,155,203,11.7,68,45.6,0.94,8,13.8,16,0.1
26/04/2023 20:15,26/04/2023 20:30,155,203,12.8,71.5,48.4,0.97,6.2,13.6,16.7,0.1
26/04/2023 20:30,26/04/2023 20:45,155,203,14.4,75.7,51.9,1.5,8.6,13.3,14.3,0.1
26/04/2023 20:45,26/04/2023 21:00,155,79,16.3,78.4,54.9,1.64,11.8,13,7.7,0.1
26/04/2023 21:00,26/04/2023 21:15,155,79,17.5,80.8,57.2,1.49,12.9,12.8,8.7,0.1
26/04/2023 21:15,26/04/2023 21:30,155,79,18.6,83.3,59.4,1.02,14.3,13.1,42.4,0.1
26/04/2023 21:30,26/04/2023 21:45,155,79,18,85.1,59.9,1.06,14.8,13.1,51.5,0.1
26/04/2023 21:45,26/04/2023 22:00,171,82,18.1,85.5,60.2,1.34,15.4,12.9,40.2,0.1
