From,NH3 (µg/m3)
05/03/2023 04:00,11.50091743
05/03/2023 04:15,11.47431193
05/03/2023 04:30,11.44770642
05/03/2023 04:45,11.42110092
05/03/2023 05:00,11.39449541
05/03/2023 05:15,11.36788991
05/03/2023 05:30,11.3412844
05/03/2023 05:45,11.3146789
05/03/2023 06:00,11.28807339
05/03/2023 06:15,11.26146789
05/03/2023 06:30,11.23486239
05/03/2023 06:45,11.20825688
05/03/2023 07:00,11.18165138
05/03/2023 07:15,11.15504587
05/03/2023 07:30,11.12844037
05/03/2023 07:45,11.10183486
05/03/2023 08:00,11.07522936
05/03/2023 08:15,11.04862385
05/03/2023 08:30,11.02201835
05/03/2023 08:45,10.99541284
05/03/2023 09:00,10.96880734
05/03/2023 09:15,10.94220183
05/03/2023 09:30,10.91559633
05/03/2023 09:45,10.88899083
05/03/2023 10:00,10.86238532
05/03/2023 10:15,10.83577982
05/03/2023 10:30,10.80917431
05/03/2023 10:45,10.78256881
05/03/2023 11:00,10.7559633
05/03/2023 11:15,10.7293578
05/03/2023 11:30,10.70275229
05/03/2023 11:45,10.67614679
05/03/2023 12:00,10.64954128
05/03/2023 12:15,10.62293578
05/03/2023 12:30,10.59633028
05/03/2023 12:45,10.56972477
05/03/2023 13:00,10.54311927
05/03/2023 13:15,10.51651376
05/03/2023 13:30,10.48990826
05/03/2023 13:45,10.46330275
05/03/2023 14:00,10.43669725
05/03/2023 14:15,10.41009174
05/03/2023 14:30,10.38348624
05/03/2023 14:45,10.35688073
05/03/2023 15:00,10.33027523
05/03/2023 15:15,10.30366972
05/03/2023 15:30,10.27706422
05/03/2023 15:45,10.25045872
05/03/2023 16:00,10.22385321
05/03/2023 16:15,10.19724771
05/03/2023 16:30,10.1706422
05/03/2023 16:45,10.1440367
05/03/2023 17:00,10.11743119
05/03/2023 17:15,10.09082569
05/03/2023 17:30,10.06422018
05/03/2023 17:45,10.03761468
05/03/2023 18:00,10.01100917
05/03/2023 18:15,9.98440367
05/03/2023 18:30,9.957798165
05/03/2023 18:45,9.931192661
05/03/2023 19:00,9.904587156
05/03/2023 19:15,9.877981651
05/03/2023 19:30,9.851376147
05/03/2023 19:45,9.824770642
05/03/2023 20:00,9.798165138
05/03/2023 20:15,9.771559633
05/03/2023 20:30,9.744954128
05/03/2023 20:45,9.718348624
05/03/2023 21:00,9.691743119
05/03/2023 21:15,9.665137615
05/03/2023 21:30,9.63853211
05/03/2023 21:45,9.611926606
05/03/2023 22:00,9.585321101
05/03/2023 22:15,9.558715596
05/03/2023 22:30,9.532110092
05/03/2023 22:45,9.505504587
05/03/2023 23:00,9.478899083
05/03/2023 23:15,9.452293578
05/03/2023 23:30,9.425688073
05/03/2023 23:45,9.399082569
06/03/2023 00:00,9.372477064
06/03/2023 00:15,9.34587156
06/03/2023 00:30,9.319266055
06/03/2023 00:45,9.29266055
06/03/2023 01:00,9.266055046
06/03/2023 01:15,9.239449541
06/03/2023 01:30,9.212844037
06/03/2023 01:45,9.186238532
06/03/2023 02:00,9.159633028
06/03/2023 02:15,9.133027523
06/03/2023 02:30,9.106422018
06/03/2023 02:45,9.079816514
06/03/2023 03:00,9.053211009
06/03/2023 03:15,9.026605505
06/03/2023 03:30,9
06/03/2023 03:45,9.1
06/03/2023 04:00,9.4
06/03/2023 04:15,10.2
06/03/2023 04:30,11
06/03/2023 04:45,11.7
06/03/2023 05:00,10.9
06/03/2023 05:15,11.2
06/03/2023 05:30,11.3
06/03/2023 05:45,11.4
06/03/2023 06:00,11.8
06/03/2023 06:15,13.4
06/03/2023 06:30,13.7
06/03/2023 06:45,14.2
06/03/2023 07:00,14.4
06/03/2023 07:15,16.1
06/03/2023 07:30,18.7
06/03/2023 07:45,14.9
06/03/2023 08:00,15.3
06/03/2023 08:15,15.7
06/03/2023 08:30,15.7
06/03/2023 08:45,15.8
06/03/2023 09:00,16.4
06/03/2023 09:15,16.4
06/03/2023 09:30,15
06/03/2023 09:45,14.6
06/03/2023 10:00,15.5
06/03/2023 10:15,15.2
06/03/2023 10:30,12.6
06/03/2023 10:45,11.1
06/03/2023 11:00,10.7
06/03/2023 11:15,10
06/03/2023 11:30,9.8
06/03/2023 11:45,10.96666667
06/03/2023 12:00,12.13333333
06/03/2023 12:15,13.3
06/03/2023 12:30,9
06/03/2023 12:45,9
06/03/2023 13:00,9.1
06/03/2023 13:15,8.8
06/03/2023 13:30,8.6
06/03/2023 13:45,8.2
06/03/2023 14:00,8.2
06/03/2023 14:15,8.6
06/03/2023 14:30,8.8
06/03/2023 14:45,9.3
06/03/2023 15:00,9.3
06/03/2023 15:15,9.3
06/03/2023 15:30,9.2
06/03/2023 15:45,9.5
06/03/2023 16:00,9.7
06/03/2023 16:15,11.4
06/03/2023 16:30,11.9
06/03/2023 16:45,11.5
06/03/2023 17:00,11.8
06/03/2023 17:15,11.9
06/03/2023 17:30,12.1
06/03/2023 17:45,12.2
06/03/2023 18:00,12.6
06/03/2023 18:15,12.7
06/03/2023 18:30,12.1
06/03/2023 18:45,11.1
06/03/2023 19:00,10.4
06/03/2023 19:15,10.5
06/03/2023 19:30,10.9
06/03/2023 19:45,11.1
06/03/2023 20:00,11.2
06/03/2023 20:15,11.3
06/03/2023 20:30,10.9
06/03/2023 20:45,10.9
06/03/2023 21:00,10.5
06/03/2023 21:15,10.8
06/03/2023 21:30,10.6
06/03/2023 21:45,11
06/03/2023 22:00,10.9
06/03/2023 22:15,10.9
06/03/2023 22:30,11.6
06/03/2023 22:45,12.5
06/03/2023 23:00,12.6
06/03/2023 23:15,12.8
06/03/2023 23:30,13
06/03/2023 23:45,12.7
07/03/2023 00:00,12.8
07/03/2023 00:15,12.4
07/03/2023 00:30,12.8
07/03/2023 00:45,13.1
07/03/2023 01:00,12.8
07/03/2023 01:15,12.7
07/03/2023 01:30,12.6
07/03/2023 01:45,13.1
07/03/2023 02:00,12.8
07/03/2023 02:15,12.5
07/03/2023 02:30,12.8
07/03/2023 02:45,12.2
07/03/2023 03:00,11.7
07/03/2023 03:15,11.1
07/03/2023 03:30,11.1
07/03/2023 03:45,11.2
07/03/2023 04:00,11.2
07/03/2023 04:15,10.9
07/03/2023 04:30,10.5
07/03/2023 04:45,8.5
07/03/2023 05:00,8.6
07/03/2023 05:15,10.3
07/03/2023 05:30,10.2
07/03/2023 05:45,10.3
07/03/2023 06:00,10.8
07/03/2023 06:15,10.6
07/03/2023 06:30,10.8
07/03/2023 06:45,11.2
07/03/2023 07:00,11.8
07/03/2023 07:15,12.7
07/03/2023 07:30,12.9
07/03/2023 07:45,13.4
07/03/2023 08:00,13.8
07/03/2023 08:15,15.4
07/03/2023 08:30,14.8
07/03/2023 08:45,14.7
07/03/2023 09:00,15.6
07/03/2023 09:15,15
07/03/2023 09:30,13.9
07/03/2023 09:45,13.6
07/03/2023 10:00,14.5
07/03/2023 10:15,14.6
07/03/2023 10:30,14
07/03/2023 10:45,13.2
07/03/2023 11:00,12.1
07/03/2023 11:15,11
07/03/2023 11:30,9.9
07/03/2023 11:45,11.13333333
07/03/2023 12:00,12.36666667
07/03/2023 12:15,13.6
07/03/2023 12:30,8.9
07/03/2023 12:45,9.2
07/03/2023 13:00,9.3
07/03/2023 13:15,9.6
07/03/2023 13:30,9.6
07/03/2023 13:45,9.7
07/03/2023 14:00,10
07/03/2023 14:15,9.9
07/03/2023 14:30,9.6
07/03/2023 14:45,10
07/03/2023 15:00,10
07/03/2023 15:15,10.1
07/03/2023 15:30,10.4
07/03/2023 15:45,10.5
07/03/2023 16:00,10.8
07/03/2023 16:15,11.2
07/03/2023 16:30,11.2
07/03/2023 16:45,11.1
07/03/2023 17:00,11.2
07/03/2023 17:15,10.9
07/03/2023 17:30,10.8
07/03/2023 17:45,11
07/03/2023 18:00,10.4
07/03/2023 18:15,10.5
07/03/2023 18:30,10.6
07/03/2023 18:45,10.6
07/03/2023 19:00,9.7
07/03/2023 19:15,9.2
07/03/2023 19:30,9.2
07/03/2023 19:45,9.3
07/03/2023 20:00,9.2
07/03/2023 20:15,9.7
07/03/2023 20:30,10
07/03/2023 20:45,10
07/03/2023 21:00,9.9
07/03/2023 21:15,10.1
07/03/2023 21:30,10.3
07/03/2023 21:45,10.3
07/03/2023 22:00,10.4
07/03/2023 22:15,10.6
07/03/2023 22:30,11.3
07/03/2023 22:45,11.8
07/03/2023 23:00,11.9
07/03/2023 23:15,12.2
07/03/2023 23:30,12.1
07/03/2023 23:45,12.2
08/03/2023 00:00,12.4
08/03/2023 00:15,12.6
08/03/2023 00:30,12.1
08/03/2023 00:45,12
08/03/2023 01:00,12.2
08/03/2023 01:15,12.3
08/03/2023 01:30,12.3
08/03/2023 01:45,12.1
08/03/2023 02:00,11.9
08/03/2023 02:15,11.8
08/03/2023 02:30,12.2
08/03/2023 02:45,11.9
08/03/2023 03:00,11.2
08/03/2023 03:15,11
08/03/2023 03:30,11.3
08/03/2023 03:45,11.2
08/03/2023 04:00,10.5
08/03/2023 04:15,10.1
08/03/2023 04:30,10.3
08/03/2023 04:45,10.4
08/03/2023 05:00,10.3
08/03/2023 05:15,10.7
08/03/2023 05:30,10.8
08/03/2023 05:45,10.8
08/03/2023 06:00,10.5
08/03/2023 06:15,10.2
08/03/2023 06:30,11.1
08/03/2023 06:45,11.5
08/03/2023 07:00,11.7
08/03/2023 07:15,11.9
08/03/2023 07:30,12.9
08/03/2023 07:45,13.9
08/03/2023 08:00,14.3
08/03/2023 08:15,14.3
08/03/2023 08:30,14.1
08/03/2023 08:45,13.8
08/03/2023 09:00,14.2
08/03/2023 09:15,13.9
08/03/2023 09:30,12.5
08/03/2023 09:45,12.2
08/03/2023 10:00,12.9
08/03/2023 10:15,12.9
08/03/2023 10:30,7.9
08/03/2023 10:45,10.7
08/03/2023 11:00,8.7
08/03/2023 11:15,10
08/03/2023 11:30,8.5
08/03/2023 11:45,10.6
08/03/2023 12:00,12.7
08/03/2023 12:15,14.8
08/03/2023 12:30,10.3
08/03/2023 12:45,9.2
08/03/2023 13:00,8.6
08/03/2023 13:15,8.5
08/03/2023 13:30,7.5
08/03/2023 13:45,7.9
08/03/2023 14:00,8.2
08/03/2023 14:15,8.5
08/03/2023 14:30,8.8
08/03/2023 14:45,8.9
08/03/2023 15:00,9.1
08/03/2023 15:15,9.5
08/03/2023 15:30,10.4
08/03/2023 15:45,10.5
08/03/2023 16:00,10.4
08/03/2023 16:15,11
08/03/2023 16:30,11.1
08/03/2023 16:45,11
08/03/2023 17:00,10.9
08/03/2023 17:15,10.8
08/03/2023 17:30,10.8
08/03/2023 17:45,11.1
08/03/2023 18:00,10.7
08/03/2023 18:15,10.8
08/03/2023 18:30,11.1
08/03/2023 18:45,11.2
08/03/2023 19:00,10.5
08/03/2023 19:15,10.5
08/03/2023 19:30,10.6
08/03/2023 19:45,11.4
08/03/2023 20:00,12.2
08/03/2023 20:15,12.4
08/03/2023 20:30,12.2
08/03/2023 20:45,12
08/03/2023 21:00,11.5
08/03/2023 21:15,11
08/03/2023 21:30,11
08/03/2023 21:45,10.6
08/03/2023 22:00,10.4
08/03/2023 22:15,10.2
08/03/2023 22:30,10
08/03/2023 22:45,10.3
08/03/2023 23:00,10.7
08/03/2023 23:15,11.1
08/03/2023 23:30,11.2
08/03/2023 23:45,11.5
09/03/2023 00:00,11.5
09/03/2023 00:15,11.6
09/03/2023 00:30,11.5
09/03/2023 00:45,11.3
09/03/2023 01:00,11.5
09/03/2023 01:15,11.3
09/03/2023 01:30,10.9
09/03/2023 01:45,10.5
09/03/2023 02:00,11
09/03/2023 02:15,11.5
09/03/2023 02:30,11.5
09/03/2023 02:45,11.6
09/03/2023 03:00,11
09/03/2023 03:15,10.9
09/03/2023 03:30,11.2
09/03/2023 03:45,11.2
09/03/2023 04:00,11.2
09/03/2023 04:15,11.1
09/03/2023 04:30,11.5
09/03/2023 04:45,11.5
09/03/2023 05:00,11.2
09/03/2023 05:15,11.3
09/03/2023 05:30,11.1
09/03/2023 05:45,10.9
09/03/2023 06:00,10.9
09/03/2023 06:15,11
09/03/2023 06:30,11.2
09/03/2023 06:45,11.1
09/03/2023 07:00,11.6
09/03/2023 07:15,11.7
09/03/2023 07:30,12.4
09/03/2023 07:45,12.5
09/03/2023 08:00,12.7
09/03/2023 08:15,12.7
09/03/2023 08:30,13.6
09/03/2023 08:45,13.7
09/03/2023 09:00,14.6
09/03/2023 09:15,15
09/03/2023 09:30,13.7
09/03/2023 09:45,13.1
09/03/2023 10:00,14.1
09/03/2023 10:15,14.1
09/03/2023 10:30,13.5
09/03/2023 10:45,14.1
09/03/2023 11:00,13.4
09/03/2023 11:15,11.9
09/03/2023 11:30,9.8
09/03/2023 11:45,11.1
09/03/2023 12:00,12.4
09/03/2023 12:15,13.7
09/03/2023 12:30,9.1
09/03/2023 12:45,9.1
09/03/2023 13:00,9.2
09/03/2023 13:15,9.5
09/03/2023 13:30,10.4
09/03/2023 13:45,10.1
09/03/2023 14:00,9.8
09/03/2023 14:15,9.6
09/03/2023 14:30,9.5
09/03/2023 14:45,10.1
09/03/2023 15:00,10.7
09/03/2023 15:15,10.9
09/03/2023 15:30,11.5
09/03/2023 15:45,13.3
09/03/2023 16:00,13.8
09/03/2023 16:15,13.2
09/03/2023 16:30,12.5
09/03/2023 16:45,12.1
09/03/2023 17:00,11.4
09/03/2023 17:15,11.3
09/03/2023 17:30,11.2
09/03/2023 17:45,11.4
09/03/2023 18:00,11.5
09/03/2023 18:15,11.6
09/03/2023 18:30,11.9
09/03/2023 18:45,11.8
09/03/2023 19:00,10.2
09/03/2023 19:15,10.3
09/03/2023 19:30,10.1
09/03/2023 19:45,9.4
09/03/2023 20:00,9.1
09/03/2023 20:15,8.8
09/03/2023 20:30,8.9
09/03/2023 20:45,8.6
09/03/2023 21:00,8.5
09/03/2023 21:15,8.9
09/03/2023 21:30,8.8
09/03/2023 21:45,9
09/03/2023 22:00,9
09/03/2023 22:15,9.1
09/03/2023 22:30,9.2
09/03/2023 22:45,9.4
09/03/2023 23:00,9.8
09/03/2023 23:15,10.3
09/03/2023 23:30,10.7
09/03/2023 23:45,11
10/03/2023 00:00,10.6
10/03/2023 00:15,10.2
10/03/2023 00:30,10.6
10/03/2023 00:45,10.7
10/03/2023 01:00,10.4
10/03/2023 01:15,9.9
10/03/2023 01:30,10.4
10/03/2023 01:45,10.3
10/03/2023 02:00,10.3
10/03/2023 02:15,10.2
10/03/2023 02:30,10.5
10/03/2023 02:45,10.5
10/03/2023 03:00,10.3
10/03/2023 03:15,9.9
10/03/2023 03:30,10
10/03/2023 03:45,9.8
10/03/2023 04:00,9.5
10/03/2023 04:15,9.5
10/03/2023 04:30,10
10/03/2023 04:45,9.8
10/03/2023 05:00,9.5
10/03/2023 05:15,9.8
10/03/2023 05:30,10.2
10/03/2023 05:45,10
10/03/2023 06:00,9.6
10/03/2023 06:15,9.8
10/03/2023 06:30,10.1
10/03/2023 06:45,10.4
10/03/2023 07:00,11
10/03/2023 07:15,11.4
10/03/2023 07:30,11.6
10/03/2023 07:45,12.4
10/03/2023 08:00,12.5
10/03/2023 08:15,12.5
10/03/2023 08:30,13.2
10/03/2023 08:45,13.3
10/03/2023 09:00,14.3
10/03/2023 09:15,14.5
10/03/2023 09:30,12
10/03/2023 09:45,11.3
10/03/2023 10:00,12
10/03/2023 10:15,12.3
10/03/2023 10:30,11.6
10/03/2023 10:45,11.4
10/03/2023 11:00,13
10/03/2023 11:15,11.5
10/03/2023 11:30,10
10/03/2023 11:45,11.26666667
10/03/2023 12:00,12.53333333
10/03/2023 12:15,13.8
10/03/2023 12:30,7.9
10/03/2023 12:45,7.9
10/03/2023 13:00,6
10/03/2023 13:15,6.9
10/03/2023 13:30,9.4
10/03/2023 13:45,8.6
10/03/2023 14:00,9.3
10/03/2023 14:15,9.3
10/03/2023 14:30,8.9
10/03/2023 14:45,8.7
10/03/2023 15:00,8.8
10/03/2023 15:15,8.6
10/03/2023 15:30,9
10/03/2023 15:45,9.1
10/03/2023 16:00,9.2
10/03/2023 16:15,9.7
10/03/2023 16:30,10
10/03/2023 16:45,10
10/03/2023 17:00,10.4
10/03/2023 17:15,10
10/03/2023 17:30,10.1
10/03/2023 17:45,10.7
10/03/2023 18:00,10.4
10/03/2023 18:15,10.5
10/03/2023 18:30,11.2
10/03/2023 18:45,11.7
10/03/2023 19:00,13.1
10/03/2023 19:15,13
10/03/2023 19:30,12.3
10/03/2023 19:45,12
10/03/2023 20:00,11.1
10/03/2023 20:15,10.3
10/03/2023 20:30,9.8
10/03/2023 20:45,9.1
10/03/2023 21:00,8.9
10/03/2023 21:15,8.9
10/03/2023 21:30,8.7
10/03/2023 21:45,8.6
10/03/2023 22:00,9
10/03/2023 22:15,9
10/03/2023 22:30,9.2
10/03/2023 22:45,9.4
10/03/2023 23:00,9.4
10/03/2023 23:15,9.8
10/03/2023 23:30,10.1
10/03/2023 23:45,10
11/03/2023 00:00,10.4
11/03/2023 00:15,10.6
11/03/2023 00:30,10.5
11/03/2023 00:45,10.6
11/03/2023 01:00,10.7
11/03/2023 01:15,10.6
11/03/2023 01:30,10.6
11/03/2023 01:45,10.4
11/03/2023 02:00,10.3
11/03/2023 02:15,10.3
11/03/2023 02:30,10.2
11/03/2023 02:45,10.4
11/03/2023 03:00,10.9
11/03/2023 03:15,9.9
11/03/2023 03:30,9.7
11/03/2023 03:45,9.7
11/03/2023 04:00,10.1
11/03/2023 04:15,9.9
11/03/2023 04:30,9.8
11/03/2023 04:45,9.5
11/03/2023 05:00,9.2
11/03/2023 05:15,9.6
11/03/2023 05:30,9.6
11/03/2023 05:45,9
11/03/2023 06:00,8.8
11/03/2023 06:15,8.9
11/03/2023 06:30,8.7
11/03/2023 06:45,9.1
11/03/2023 07:00,9.6
11/03/2023 07:15,10.4
11/03/2023 07:30,11
11/03/2023 07:45,11.4
11/03/2023 08:00,11.7
11/03/2023 08:15,11.8
11/03/2023 08:30,12
11/03/2023 08:45,12.4
11/03/2023 09:00,13.8
11/03/2023 09:15,13.5
11/03/2023 09:30,12.1
11/03/2023 09:45,11.7
11/03/2023 10:00,12.1
11/03/2023 10:15,12.8
11/03/2023 10:30,12.6
11/03/2023 10:45,12.1
11/03/2023 11:00,15.5
11/03/2023 11:15,14.2
11/03/2023 11:30,11.5
11/03/2023 11:45,12.06666667
11/03/2023 12:00,12.63333333
11/03/2023 12:15,13.2
11/03/2023 12:30,9.4
11/03/2023 12:45,10.3
11/03/2023 13:00,9.5
11/03/2023 13:15,9.6
11/03/2023 13:30,9.4
11/03/2023 13:45,8.8
11/03/2023 14:00,8.7
11/03/2023 14:15,9.3
11/03/2023 14:30,8.9
11/03/2023 14:45,9.1
11/03/2023 15:00,9.3
11/03/2023 15:15,9.7
11/03/2023 15:30,10.5
11/03/2023 15:45,11.2
11/03/2023 16:00,11.4
11/03/2023 16:15,11.5
11/03/2023 16:30,11.6
11/03/2023 16:45,11.7
11/03/2023 17:00,11.5
11/03/2023 17:15,11.1
11/03/2023 17:30,10.6
11/03/2023 17:45,10.4
11/03/2023 18:00,10.3
11/03/2023 18:15,10.5
11/03/2023 18:30,10.5
11/03/2023 18:45,10.4
11/03/2023 19:00,10.1
11/03/2023 19:15,9.8
11/03/2023 19:30,9.2
11/03/2023 19:45,9.3
11/03/2023 20:00,9
11/03/2023 20:15,9.3
11/03/2023 20:30,9.1
11/03/2023 20:45,8.7
11/03/2023 21:00,8.8
11/03/2023 21:15,8.8
11/03/2023 21:30,8.8
11/03/2023 21:45,8.8
11/03/2023 22:00,8.8
11/03/2023 22:15,9.1
11/03/2023 22:30,8.9
11/03/2023 22:45,9.2
11/03/2023 23:00,9
11/03/2023 23:15,9.7
11/03/2023 23:30,10.3
11/03/2023 23:45,10.6
12/03/2023 00:00,10.4
12/03/2023 00:15,10.6
12/03/2023 00:30,10.3
12/03/2023 00:45,10.5
12/03/2023 01:00,10.7
12/03/2023 01:15,10.2
12/03/2023 01:30,10
12/03/2023 01:45,9.9
12/03/2023 02:00,10.1
12/03/2023 02:15,10.4
12/03/2023 02:30,10.9
12/03/2023 02:45,11.1
12/03/2023 03:00,11.1
12/03/2023 03:15,10.7
12/03/2023 03:30,9.9
12/03/2023 03:45,10
12/03/2023 04:00,9.9
12/03/2023 04:15,10.1
12/03/2023 04:30,10.2
12/03/2023 04:45,9.9
12/03/2023 05:00,9.3
12/03/2023 05:15,9.4
12/03/2023 05:30,9.5
12/03/2023 05:45,9.3
12/03/2023 06:00,8.3
12/03/2023 06:15,8.4
12/03/2023 06:30,9
12/03/2023 06:45,9.9
12/03/2023 07:00,14.2
12/03/2023 07:15,13.6
12/03/2023 07:30,13.6
12/03/2023 07:45,13.3
12/03/2023 08:00,13
12/03/2023 08:15,12.9
12/03/2023 08:30,12.5
12/03/2023 08:45,13.1
12/03/2023 09:00,14.1
12/03/2023 09:15,14
12/03/2023 09:30,13
12/03/2023 09:45,12.5
12/03/2023 10:00,12.8
12/03/2023 10:15,12.6
12/03/2023 10:30,11.7
12/03/2023 10:45,10.9
12/03/2023 11:00,11.3
12/03/2023 11:15,12
12/03/2023 11:30,10.3
12/03/2023 11:45,10.26666667
12/03/2023 12:00,10.23333333
12/03/2023 12:15,10.2
12/03/2023 12:30,6.6
12/03/2023 12:45,6.7
12/03/2023 13:00,6.5
12/03/2023 13:15,6.3
12/03/2023 13:30,6.5
12/03/2023 13:45,6.7
12/03/2023 14:00,6.7
12/03/2023 14:15,6.6
12/03/2023 14:30,7.7
12/03/2023 14:45,7.8
12/03/2023 15:00,8.1
12/03/2023 15:15,8.8
12/03/2023 15:30,9.4
12/03/2023 15:45,9.4
12/03/2023 16:00,9.6
12/03/2023 16:15,11
12/03/2023 16:30,10.2
12/03/2023 16:45,10
12/03/2023 17:00,9.7
12/03/2023 17:15,10.2
12/03/2023 17:30,10.5
12/03/2023 17:45,10.5
12/03/2023 18:00,10.7
12/03/2023 18:15,12
12/03/2023 18:30,12.5
12/03/2023 18:45,13.1
12/03/2023 19:00,12.6
12/03/2023 19:15,12.1
12/03/2023 19:30,11.1
12/03/2023 19:45,10.6
12/03/2023 20:00,9.1
12/03/2023 20:15,9
12/03/2023 20:30,8.9
12/03/2023 20:45,9.1
12/03/2023 21:00,8.7
12/03/2023 21:15,8.5
12/03/2023 21:30,8.8
12/03/2023 21:45,8.8
12/03/2023 22:00,9.1
12/03/2023 22:15,9.3
12/03/2023 22:30,9.3
12/03/2023 22:45,9.6
12/03/2023 23:00,9.4
12/03/2023 23:15,9.5
12/03/2023 23:30,10.3
12/03/2023 23:45,10.3
13/03/2023 00:00,10.3
13/03/2023 00:15,10.6
13/03/2023 00:30,10.6
13/03/2023 00:45,9.1
13/03/2023 01:00,7.8
13/03/2023 01:15,9
13/03/2023 01:30,10.2
13/03/2023 01:45,11
13/03/2023 02:00,11.1
13/03/2023 02:15,11.4
13/03/2023 02:30,11.8
13/03/2023 02:45,11.8
13/03/2023 03:00,11.5
13/03/2023 03:15,11.2
13/03/2023 03:30,9.9
13/03/2023 03:45,9.8
13/03/2023 04:00,10
13/03/2023 04:15,10
13/03/2023 04:30,9.9
13/03/2023 04:45,10
13/03/2023 05:00,9.8
13/03/2023 05:15,9.8
13/03/2023 05:30,10
13/03/2023 05:45,9.6
13/03/2023 06:00,9.9
13/03/2023 06:15,9.7
13/03/2023 06:30,10.1
13/03/2023 06:45,10.3
13/03/2023 07:00,10.3
13/03/2023 07:15,10.5
13/03/2023 07:30,10.7
13/03/2023 07:45,11.8
13/03/2023 08:00,12.3
13/03/2023 08:15,12.8
13/03/2023 08:30,12.8
13/03/2023 08:45,12.7
13/03/2023 09:00,13.8
13/03/2023 09:15,14
13/03/2023 09:30,13.4
13/03/2023 09:45,13.1
13/03/2023 10:00,13.6
13/03/2023 10:15,13.5
13/03/2023 10:30,12.5
13/03/2023 10:45,12.4
13/03/2023 11:00,13.4
13/03/2023 11:15,13.3
13/03/2023 11:30,11.6
13/03/2023 11:45,11.6
13/03/2023 12:00,11.6
13/03/2023 12:15,11.6
13/03/2023 12:30,7.2
13/03/2023 12:45,6.8
13/03/2023 13:00,7.3
13/03/2023 13:15,7.5
13/03/2023 13:30,7.6
13/03/2023 13:45,7.5
13/03/2023 14:00,7.9
13/03/2023 14:15,7.9
13/03/2023 14:30,7.6
13/03/2023 14:45,7.8
13/03/2023 15:00,8.3
13/03/2023 15:15,8.9
13/03/2023 15:30,9.4
13/03/2023 15:45,9.4
13/03/2023 16:00,9.4
13/03/2023 16:15,9.4
13/03/2023 16:30,9.3
13/03/2023 16:45,10
13/03/2023 17:00,9.8
13/03/2023 17:15,10
13/03/2023 17:30,10.4
13/03/2023 17:45,10.2
13/03/2023 18:00,10.3
13/03/2023 18:15,10.7
13/03/2023 18:30,10.8
13/03/2023 18:45,10.6
13/03/2023 19:00,10.7
13/03/2023 19:15,10.8
13/03/2023 19:30,9.5
13/03/2023 19:45,8.6
13/03/2023 20:00,9.1
13/03/2023 20:15,9.2
13/03/2023 20:30,9.3
13/03/2023 20:45,9.5
13/03/2023 21:00,9.7
13/03/2023 21:15,9.7
13/03/2023 21:30,9.7
13/03/2023 21:45,9.7
13/03/2023 22:00,9.7
13/03/2023 22:15,9.9
13/03/2023 22:30,10.2
13/03/2023 22:45,10
13/03/2023 23:00,9.9
13/03/2023 23:15,10.5
13/03/2023 23:30,10.7
13/03/2023 23:45,10.8
14/03/2023 00:00,11.1
14/03/2023 00:15,11.2
14/03/2023 00:30,11.4
14/03/2023 00:45,12.1
14/03/2023 01:00,12.3
14/03/2023 01:15,12.5
14/03/2023 01:30,12.8
14/03/2023 01:45,12.9
14/03/2023 02:00,12.9
14/03/2023 02:15,12.6
14/03/2023 02:30,13.3
14/03/2023 02:45,13
14/03/2023 03:00,11.9
14/03/2023 03:15,12
14/03/2023 03:30,11.5
14/03/2023 03:45,11.1
14/03/2023 04:00,11.2
14/03/2023 04:15,11.7
14/03/2023 04:30,14
14/03/2023 04:45,13.3
14/03/2023 05:00,12.2
14/03/2023 05:15,11.5
14/03/2023 05:30,11.8
14/03/2023 05:45,12.9
14/03/2023 06:00,12.4
14/03/2023 06:15,12.6
14/03/2023 06:30,12.2
14/03/2023 06:45,11.9
14/03/2023 07:00,11.9
14/03/2023 07:15,12.4
14/03/2023 07:30,12.8
14/03/2023 07:45,13.1
14/03/2023 08:00,12.9
14/03/2023 08:15,12.4
14/03/2023 08:30,11.9
14/03/2023 08:45,11.9
14/03/2023 09:00,12.6
14/03/2023 09:15,13.1
14/03/2023 09:30,12.7
14/03/2023 09:45,12.8
14/03/2023 10:00,14
14/03/2023 10:15,14.1
14/03/2023 10:30,12.9
14/03/2023 10:45,12.5
14/03/2023 11:00,13.3
14/03/2023 11:15,14
14/03/2023 11:30,12.7
14/03/2023 11:45,13.2
14/03/2023 12:00,13.7
14/03/2023 12:15,14.2
14/03/2023 12:30,8.7
14/03/2023 12:45,8.2
14/03/2023 13:00,7.8
14/03/2023 13:15,8.1
14/03/2023 13:30,8.3
14/03/2023 13:45,8
14/03/2023 14:00,7.8
14/03/2023 14:15,8.6
14/03/2023 14:30,10.8
14/03/2023 14:45,14.8
14/03/2023 15:00,18.8
14/03/2023 15:15,23.1
14/03/2023 15:30,27.1
14/03/2023 15:45,31.2
14/03/2023 16:00,30.8
14/03/2023 16:15,28.2
14/03/2023 16:30,27.9
14/03/2023 16:45,26.1
14/03/2023 17:00,22.9
14/03/2023 17:15,19.7
14/03/2023 17:30,16.5
14/03/2023 17:45,13.3
14/03/2023 18:00,10.8
14/03/2023 18:15,9.1
14/03/2023 18:30,8.6
14/03/2023 18:45,9.2
14/03/2023 19:00,9
14/03/2023 19:15,9.3
14/03/2023 19:30,10.2
14/03/2023 19:45,10.5
14/03/2023 20:00,10.7
